original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date,flagged,catalogue_year
"Warner (George T.) and Marten (C. H. K.)—The Groundwork of British history. Cr. 8vo. 8 X 51, pp. 766, 6s. ; or in two parts, ea. 35. 6d. BLACKIE, Jan. 12",311,321,,Warner (George T.) and Marten (C. H. K.),The Groundwork of British history.,Cr. 8vo.,"8 X 51, pp. 766, 6s. ; or in two parts, ea. 35. 6d.",BLACKIE,Jan. 12,False,1912
"Warren (F. E.)—The Liturgy and ritual of the ante-nicene Church. 2nd edit., rev. 8vo. 81 x5t, pp. 334, 55. (Side-lights of church history) .S.P.C.K., Apr. 12",311,321,,Warren (F. E.),"The Liturgy and ritual of the ante-nicene Church. 2nd edit., rev.",8vo.,"81 x5t, pp. 334, 55. (Side-lights of church history) .",S.P.C.K.,Apr. 12,False,1912
"Warwick (Countess) — William Morris. 4to. 8 X54, pp. 80, Is. 6d. net. (The Pilgrim books.) JACK, Mar. 12",311,321,,Warwick (Countess),William Morris.,4to.,"8 X54, pp. 80, Is. 6d. net. (The Pilgrim books.)",JACK,Mar. 12,False,1912
"Ward (Wilfrid)—William George Ward and the Catholic Revival. Reissue with a new pref, 8vo. 9 X54, pp. 514, 6s, 6d. net LONGMANS, Oct. 12",311,321,,Ward (Wilfrid),"William George Ward and the Catholic Revival. Reissue with a new pref,",8vo.,"9 X54, pp. 514, 6s, 6d. net",LONGMANS,Oct. 12,False,1912
"Warden (Florence)—The Beauty doctor. Cr. 8vo., pp. 294, swd, is, net GREENING, Feb. 12",311,321,,Warden (Florence),The Beauty doctor.,Cr. 8vo.,"pp. 294, swd, is, net",GREENING,Feb. 12,False,1912
"Warden (Florence)—The Beauty of the family. 8vo., Swd, 6d. ....F. V. WHITE, June 12",311,321,,Warden (Florence),The Beauty of the family.,"8vo., Swd",6d. ....,F. V. WHITE,June 12,False,1912
"Warden (Florence)—The Case for the lady. 8vo. swd. 6d. ..GREENING, Mar. 12",311,321,,Warden (Florence),The Case for the lady.,8vo.,swd. 6d. ..,GREENING,Mar. 12,False,1912
"Warden (Florence)-The Fight for a soul. Cr. 8vo,, 7} x 4, pp. 288, 6s... DIGBY, L., Sep. 12",311,321,,Warden (Florence),The Fight for a soul.,"Cr. 8vo,","7} x 4, pp. 288, 6s...","DIGBY, L.",Sep. 12,False,1912
"Warden (Florence)-Lord Petworth's daughter. Cr. 8vo. 6s. .. WARD, L., Dec, 12",311,321,,Warden (Florence),Lord Petworth's daughter.,Cr. 8vo.,6s. ..,"WARD, L.",Dec. 12,False,1912
"Warden (Florence)--The Matheson money. 12mo. 6d, net .LONG, Sep. 12",311,321,,Warden (Florence),The Matheson money.,12mo.,"6d, net .",LONG,Sep. 12,False,1912
"Warden (Florence)-Mollie the handful. Cr. 8vo. 74 X5, pp. 320, 6s. ...F. V. WHITE, Feb. 12",311,321,,Warden (Florence),Mollie the handful.,Cr. 8vo.,"74 X5, pp. 320, 6s. ...",F. V. WHITE,Feb. 12,False,1912
"Warden (Florence)-The Socialism of Lady Jim. 8vo., swd, 6d. DIGBY, L., Jan. 12",311,321,,Warden (Florence),The Socialism of Lady Jim.,"8vo.,","swd, 6d.","DIGBY, L.",Jan. 12,False,1912
"Warden (Florence)—The Things that women do. Cr. 8vo., 7* X5, pp. 320, 6s. F. V. WHITE, June 12",311,321,,Warden (Florence),The Things that women do.,Cr. 8vo.,"7* X5, pp. 320, 6s.",F. V. WHITE,June 12,False,1912
"Warden (Gertrude)—The Path of virtue : romance of the musical comedy stage. Cr. 8vo. 74 X5, pp. 320, 6s. ..F. V. WHITE, Feb, 12",311,321,,Warden (Gertrude),The Path of virtue : romance of the musical comedy stage.,Cr. 8vo.,"74 X5, pp. 320, 6s. ..",F. V. WHITE,Feb. 12,False,1912
"Warden (Gertrude)—The Woman who tempted. Cr. 8vo., 73 x5, pp. 304, 6s... WARD, L., Apr. 12",311,321,,Warden (Gertrude),The Woman who tempted.,Cr. 8vo.,"73 x5, pp. 304, 6s..","WARD, L.",Apr. 12,False,1912
"Ware (Fabian)— The Worker and his country. Cr. 8vo. 78 X 5, pp. 404, 5s. net E. ARNOLD, Nov. 12",311,321,,Ware (Fabian),The Worker and his country.,Cr. 8vo.,"78 X 5, pp. 404, 5s. net",E. ARNOLD,Nov. 12,False,1912
"Warfare (Land). Is. 3d. (post free) WYMAN, Sep. 12",311,321,,,Warfare (Land).,,Is. 3d. (post free),WYMAN,Sep. 12,False,1912
"Warner (George Townsend)—Tillage, trade and invention : an outline of industrial history. Cr. 8vo. 73 x 41, pp. 206, 2s. BLACKIE, Sep. 12",311,321,,Warner (George Townsend),"Tillage, trade and invention : an outline of industrial history.",Cr. 8vo.,"73 x 41, pp. 206, 2s.",BLACKIE,Sep. 12,False,1912
"Warner (I. E. T.)—In light and darkness—hope : Verses. 16mo.,, IS, 6d. net K. PAUL, May 12",311,321,,Warner (I. E. T.),In light and darkness—hope : Verses.,"16mo.,","IS, 6d. net",K. PAUL,May 12,False,1912
"Warner (P. F.)-England v. Australia : the record of a memorable tour. Illus. 8vo. 9 X5}, pp. 298, 75. 6d. net ......MILLS & B., May 12",311,321,,Warner (P. F.),England v. Australia : the record of a memorable tour. Illus.,8vo.,"9 X5}, pp. 298, 75. 6d. net",MILLS & B.,May 12,False,1912
"Wamer (P. F.)-England v. Australia : the record of a memorable tour. Large paper edit. 4to., 2IS. net MILLS & B., June 12",311,321,,Wamer (P. F.),England v. Australia : the record of a memorable tour. Large paper edit.,4to.,2IS. net,MILLS & B.,June 12,False,1912
"Wamer (S. A.) ed.-Concerning religious educa. tion. 12mo., Is. 6d. net; limp, is, net HEADLEY, Dec. 12",311,321,,Wamer (S. A.) ed.,Concerning religious educa. tion.,12mo.,"Is. 6d. net; limp, is, net",HEADLEY,Dec. 12,False,1912
"Warrack (John)-Greek sculpture : one hundred illus. With an intro. Ryl. 8vo. 104 x73, pp. 30 and plates, 3s. 6d. net ..0. SCHULTZE, Sep. 12",311,321,,Warrack (John),Greek sculpture : one hundred illus. With an intro.,Ryl. 8vo.,"104 x73, pp. 30 and plates, 3s. 6d. net ..",O. SCHULZE,Sep. 12,False,1912
"Warren (Charles)—A History of the American Bar. Demy 8vo., pp. 598, 16s. net CAMB. UNIV. PRESS, Feb. 12",311,321,,Warren (Charles),A History of the American Bar.,Demy 8vo.,"pp. 598, 16s. net",CAMB. UNIV. PR.,Feb. 12,False,1912
"Warren (Herbert)—Jainism. 8vo., pp. 138, is. net LUZAC, Dec. 12",311,321,,Warren (Herbert),Jainism.,8vo.,"pp. 138, is. net",LUZAC,Dec. 12,False,1912
"Warwick (Anne)—The Unknown woman. Cr. 8vo., 71 x 41, pp. 318, 6s. . .MILLS & B., June 12",311,321,,Warwick (Anne),The Unknown woman.,Cr. 8vo.,"71 x 41, pp. 318, 6s. . .",MILLS & B.,June 12,False,1912
"Washburn (Stanley)—Trails, trappers, and tender- feet in the new empire of western Canada. Illus. 8vo. 9 X 51, pp. 366, 1os. 6d. net A. MELROSE, Oct. 12",311,321,,Washburn (Stanley),"Trails, trappers, and tender- feet in the new empire of western Canada.",8vo.,"Illus. 9 X 51, pp. 366, 1os. 6d. net",A. MELROSE,Oct. 12,False,1912
"Washington (Booker T.) The Man farthest down : a record of observation and study in Europe. 8vo., 8 X 5, pp. 396, 6s, net.... UNWIN, Sep. 12",311,321,,Washington (Booker T.),The Man farthest down : a record of observation and study in Europe.,8vo.,"8 X 5, pp. 396, 6s, net....",UNWIN,Sep. 12,False,1912
"Washington (Booker T.)—My larger education. being chapters from my experience. Cr. 8vo 81 X 5, pp. 322, 6s. ..HODDER & S., Jan. 12",311,321,,Washington (Booker T.),My larger education. being chapters from my experience.,Cr. 8vo,"81 X 5, pp. 322, 6s. ..",HODDER & S.,Jan. 12,False,1912
"Wash man (Erich)—The Berlin discussion of the problem of evolution. 2nd impres. 8vo. 88 x 55, pp. 282, 6s. net K. PAUL, May 12",311,321,,Wash man (Erich),The Berlin discussion of the problem of evolution.,8vo.,"2nd impres. 88 x 55, pp. 282, 6s. net",K. PAUL,May 12,False,1912
"Wason (Robert Alexander)—Happy Hawkins. Cr. 8vo. 74 x 5, pp. 362, 6s. . . RICHARDS, May 12",311,321,,Wason (Robert Alexander),Happy Hawkins.,Cr. 8vo.,"74 x 5, pp. 362, 6s. . .",RICHARDS,May 12,False,1912
"Wason (Robert Alexander)—The Knight-errant : a novel of to-day. Cr. 8vo. 73 X5, pp. 408, 6s. RICHARDS, Nov. 12",311,321,,Wason (Robert Alexander),The Knight-errant : a novel of to-day.,Cr. 8vo.,"73 X5, pp. 408, 6s.",RICHARDS,Nov. 12,False,1912
"Watanna (Onoto)—The Honorable Miss Moon- light. Cr. 8vo. 71 X5, pp. 184, 35. 6d. HARPER, Oct. 12",311,321,,Watanna (Onoto),The Honorable Miss Moon- light.,Cr. 8vo.,"71 X5, pp. 184, 35. 6d.",HARPER,Oct. 12,False,1912
"Water supply, Metropolitan. Extract from Annual report of L.G.B. IS, 6d. WYMAN, May 12",311,321,,,"Water supply, Metropolitan. Extract from Annual report of L.G.B.",,"IS, 6d.",WYMAN,May 12,False,1912
"Water supply (Metropolitan) Report of, April, 1912. 7 d. (post free) ...WYMAN, Aug. 12",311,321,,,"Water supply (Metropolitan) Report of, April, 1912.",,7 d. (post free),WYMAN,Aug. 12,False,1912
"Watson (Sydney)—The Lure of a soul: bewitched by spiritualism. Cr. 8vo. 71 X48, pp. 272, Is. 60 NICHOLSON, Nov. 12",312,322,,Watson (Sydney),The Lure of a soul: bewitched by spiritualism.,Cr. 8vo.,"71 X48, pp. 272, Is. 60",NICHOLSON,Nov. 12,False,1912
"Waterman (Nixon) and Bumby (Fred E.)- Boy wanted"": a book of cheerful counsel. Cr. 8vo. 71 x5), pp. 190, 25. 6d. net HARRAP, Aug. 12",312,322,,Waterman (Nixon) and Bumby (Fred E.),"Boy wanted"": a book of cheerful counsel.",Cr. 8vo.,"71 x5), pp. 190, 25. 6d. net",HARRAP,Aug. 12,False,1912
"Watney (Charles) and Little (James A.)—Indus- trial warfare : the aims and claims of capital and labour. Cr. 8vo. 74 X5, pp. 364, 6s. net MURRAY, Oct. 12",312,322,,Watney (Charles) and Little (James A.),Indus- trial warfare : the aims and claims of capital and labour.,Cr. 8vo.,"74 X5, pp. 364, 6s. net",MURRAY,Oct. 12,False,1912
"Watson (Aaron)—Tennyson. 12mo., 61. net (People's books). · JACK, Nov. 12",312,322,,Watson (Aaron),Tennyson.,12mo.,61. net (People's books).,JACK,Nov. 12,False,1912
"Watson (Sir C. M.)—The Story of Jerusalem. 12mo. 7 X41, pp. 350, 4s. 6d. net, Ithr. 5s. 6d. net (Mediæval towns series)....DENT, Apr. 12",312,322,,Watson (Sir C. M.),The Story of Jerusalem.,12mo.,"7 X41, pp. 350, 4s. 6d. net, Ithr. 5s. 6d. net (Mediæval towns series)....",DENT,Apr. 12,False,1912
"Watson (David)—Social problems and the Church's duty. 18mo., swd., 6d. net (Guild text books) ,BLACK, Aug. 12",312,322,,Watson (David),Social problems and the Church's duty.,"18mo.,","swd., 6d. net (Guild text books)",BLACK,Aug. 12,False,1912
"Watson (E. J.)--A Tale of Wulstan. Cr. 8vo., pp. 42, swd. is. net. (Arrow booklets) ARROWSMITH, Dec. 12",312,322,,Watson (E. J.),A Tale of Wulstan.,Cr. 8vo.,"pp. 42, swd. is. net. (Arrow booklets)",ARROWSMITH,Dec. 12,False,1912
"Watson (Foster) ed.--Vives and the Renascence education of women. Cr. 8vo. 7X41, pp. 276, 45. 6d. net (Educational classics) E. ARNOLD, Sep. 12",312,322,,Watson (Foster) ed.,Vives and the Renascence education of women.,Cr. 8vo.,"7X41, pp. 276, 45. 6d. net (Educational classics)",E. ARNOLD,Sep. 12,False,1912
"Watson (J. A. S.)-Heredity. 12mo., 6d. net (The People's books) · JACK, Feb. 12",312,322,,Watson (J. A. S.),Heredity.,12mo.,6d. net (The People's books),JACK,Feb. 12,False,1912
"Watson (John)—The Life of the Master. Cr. 8vo. 74 X47, pp. 418, 2s, net (Expositor's library) HODDER & S., Apr. 12",312,322,,Watson (John),The Life of the Master.,Cr. 8vo.,"74 X47, pp. 418, 2s, net (Expositor's library)",HODDER & S.,Apr. 12,False,1912
"Watson (John)-The Mind of the Master, Cr. 8vo, 71 X41, pp. 408, 2s, net (Expositor's library) HODDER & S., Apr. 12",312,322,,Watson (John),"The Mind of the Master,","Cr. 8vo,","71 X41, pp. 408, 2s, net (Expositor's library)",HODDER & S.,Apr. 12,False,1912
"Watt (A. J.) and Hayes (B. J.) eds.—Matriculation selections from Latin authors. Cape of Good Hope edit. Cr. 8vo., pp. 388, 25. 6d. (Univ. Tutorial ser.) CLIVE, Apr.12",312,322,,Watt (A. J.) and Hayes (B. J.) eds.,Matriculation selections from Latin authors. Cape of Good Hope edit.,Cr. 8vo.,"pp. 388, 25. 6d. (Univ. Tutorial ser.)",CLIVE,Apr. 12,False,1912
"Watt (L. Maclean)-Carlyle. 12mo. 6d. net (The People's books) ..JACK, Sep. 12",312,322,,Watt (L. Maclean),Carlyle.,12mo.,6d. net (The People's books),JACK,Sep. 12,False,1912
"Watt (Lauchlan Maclean)--Literature and life Cr. 8vo. 78 X44, pp. 146, Is. 6d. net (Guild library). .BLACK, Apr. 12",312,322,,Watt (Lauchlan Maclean),Literature and life,Cr. 8vo.,"78 X44, pp. 146, Is. 6d. net (Guild library).",BLACK,Apr. 12,False,1912
"Waterbury (L. A.)—Laboratory manual for the use of students in testing materials of con- struction. Cr. 8vo., 6s. 6d. net CHAPMAN & H., A pr. 12",312,322,,Waterbury (L. A.),Laboratory manual for the use of students in testing materials of con- struction.,Cr. 8vo.,6s. 6d. net,CHAPMAN & H.,Apr. 12,False,1912
"Waterer (Gladys)— The Third chance : a story of stage, life, and love. Cr. 8vo. 78 X 44, pp. 320 6s. ....G. ALLEN, Apr. 12",312,322,,Waterer (Gladys),"The Third chance : a story of stage, life, and love.",Cr. 8vo.,"78 X 44, pp. 320 6s. ....",G. ALLEN,Apr. 12,False,1912
"Waterhouse (E.)—Verses. 2nd edit., enlarged. Izmo., bds. 28. net ...METHUEN, Dec. 12",312,322,,Waterhouse (E.),"Verses. 2nd edit., enlarged.","Izmo.,",bds. 28. net ...,METHUEN,Dec. 12,False,1912
"Waterhouse (Paul) -Old towns and new needs ; and, The Town extension plan, by Raymond Unwin, Being the Warburton Lectures on Town Planning. In one vol. 9'illus. 8vo. 61 X 81, pp. 70, swd. is. net MANCHESTER UNIV. PRESS, June 12",312,322,,Waterhouse (Paul),"Old towns and new needs ; and, The Town extension plan, by Raymond Unwin, Being the Warburton Lectures on Town Planning.",8vo.,"In one vol. 9'illus. 61 X 81, pp. 70, swd. is. net",MANCHESTER UNIV. PR.,June 12,False,1912
"Waterlow (Sidney) ed.-In praise of Cambridge : an anthology in prose and verse. 8vo. 9x5, pp. 232, 55. net.. . CONSTABLE, June 12",312,322,,Waterlow (Sidney) ed.,In praise of Cambridge : an anthology in prose and verse.,8vo.,"9x5, pp. 232, 55. net.. .",CONSTABLE,June 12,False,1912
"Waterman (Nixon)--The Girl wanted : a book of friendly thoughts. Imp. 16mo. 74 X54, pp. 184, 2s. 6d. net .HARRAP, Sep. 12",312,322,,Waterman (Nixon),The Girl wanted : a book of friendly thoughts.,Imp. 16mo.,"74 X54, pp. 184, 2s. 6d. net .",HARRAP,Sep. 12,False,1912
"Watkinson (W. L.)-Intensive culture. 16mo., swd., 4d. net ....NATIONAL COUNCIL, Dec. 12",312,322,,Watkinson (W. L.),Intensive culture.,"16mo.,","swd., 4d. net ....",NATIONAL COUNCIL,Dec. 12,False,1912
"Watkinson (W. L.)—The Gates of dawn : devo- tional readings for a year. Cr. 8vo. 8 X55, pp. .392, 39. 60. net ...PILGRIM PRESS, Oct. 12",312,322,,Watkinson (W. L.),The Gates of dawn : devo- tional readings for a year.,Cr. 8vo.,"8 X55, pp. .392, 39. 60. net",PILGRIM PRESS,Oct. 12,False,1912
"Watkinson (W. L.)-Life's unexpected issues, and other papers on character and conduct. Cr. 8vo., 7* X5, pp. 250, 35. 6d. CASSELL, Mar. 12",312,322,,Watkinson (W. L.),"Life's unexpected issues, and other papers on character and conduct.",Cr. 8vo.,"7* X5, pp. 250, 35. 6d.",CASSELL,Mar. 12,False,1912
"Watson (Alexandra)—“ Denham's ” ; or, A Web of life. Cr. 8vo. 74 X5, pp. 320, 6s. SMITH, E., Mar. 12",312,322,,Watson (Alexandra),"“ Denham's ” ; or, A Web of life.",Cr. 8vo.,"74 X5, pp. 320, 6s.","SMITH, E.",Mar. 12,False,1912
"Watson (E. H. Lacon)—The Family living. Cr. 8vo. 71 X 4, pp. 380, 6s.....MURRAY, Apr. 12",312,322,,Watson (E. H. Lacon),The Family living.,Cr. 8vo.,"71 X 4, pp. 380, 6s.....",MURRAY,Apr. 12,False,1912
"Watson (Frederick)-Little incidents. I2mo. 7X4, pp. 218, 25. 6d. net HODDER & S., Apr. 12",312,322,,Watson (Frederick),Little incidents.,I2mo.,"7X4, pp. 218, 25. 6d. net",HODDER & S.,Apr. 12,False,1912
"Watson (Frederick)—The Ghost rock; or, White man's gold, Cr. 8vo. 8 X5, pp. 288, 35. 6d. NISBET, Sep. 12",312,322,,Watson (Frederick),"The Ghost rock; or, White man's gold,",Cr. 8vo.,"8 X5, pp. 288, 35. 6d.",NISBET,Sep. 12,False,1912
"Watson (G. L. de St. M.)-A Polish exile with Napoleon. 8vo. 9X51, pp. 316, 125. 6d. net HARPER, Feb 12",312,322,,Watson (G. L. de St. M.),A Polish exile with Napoleon.,8vo.,"9X51, pp. 316, 125. 6d. net",HARPER,Feb. 12,False,1912
"Watson (H. B. Marriott)—The Adventurers. 12m 7d. net.... ..EVERETT, Sep. 12",312,322,,Watson (H. B. Marriott),The Adventurers.,,12m 7d. net.... ..,EVERETT,Sep. 12,False,1912
"Watson (H. B. Marriott)—The Big fish. Cr. 8vo. 74 x5, pp. 322, 6s. .METHUEN, July 12",312,322,,Watson (H. B. Marriott),The Big fish.,Cr. 8vo.,"74 x5, pp. 322, 6s.",METHUEN,July 12,False,1912
"Watson (H. B. Marriott)-Chloris of the Island. 8vo, swd. 6d..... . . CONSTABLE, June 12",312,322,,Watson (H. B. Marriott),Chloris of the Island.,"8vo, swd.",6d..... . .,CONSTABLE,June 12,False,1912
"Watson (H. B. Marriott)-Couch ftres and primrose ways. 8vo. 81x5), pp. 302, 59. net K. PAUL, Jan. 12",312,322,,Watson (H. B. Marriott),Couch ftres and primrose ways.,8vo.,"81x5), pp. 302, 59. net",K. PAUL,Jan. 12,False,1912
"Watson (H. B. Marriott)-Geoffrey Merrivale 8vo., swd., 6d.... ...CONSTABLE, June 12",312,322,,Watson (H. B. Marriott),Geoffrey Merrivale,"8vo.,","swd., 6d.... ...",CONSTABLE,June 12,False,1912
"Watson (H. B. Marriott)—The High toby. Svo., swd. 6d. ..NEWNES, Sep. 12",312,322,,Watson (H. B. Marriott),The High toby.,"Svo.,",swd. 6d. ..,NEWNES,Sep. 12,False,1912
"Watson (H. B. Marriott)-The Princess Xenia. 8vo., swd. 6d... . CONSTABLE, July 12",312,322,,Watson (H. B. Marriott),The Princess Xenia.,"8vo.,",swd. 6d...,CONSTABLE,July 12,False,1912
"Watson (H. B. Marriott)-The Tomboy and others. Cr. 8vo. 71 x5, pp. 292, 38. 6d. net LANE, May 12",312,322,,Watson (H. B. Marriott),The Tomboy and others.,Cr. 8vo.,"71 x5, pp. 292, 38. 6d. net",LANE,May 12,False,1912
"Watson (Helen H.)—When the King came south : a romance of Borwick Hall. Cr. 8vo. 8 X5, pp. 370, 6s...... .R.T.S., Nov. 12",312,322,,Watson (Helen H.),When the King came south : a romance of Borwick Hall.,Cr. 8vo.,"8 X5, pp. 370, 6s......",R.T.S.,Nov. 12,False,1912
"Watson (John)-Children of the Resurrection. 12mo. 64 X4, pp. 190, 25. net ..NISBET, Feb. 12",312,322,,Watson (John),Children of the Resurrection.,12mo.,"64 X4, pp. 190, 25. net ..",NISBET,Feb. 12,False,1912
"Watson (W.)-Intermediate physics. With dia- grams. 8vo. 88 X54, pp. 580, 6s, net LONGMANS, Aug. 12",312,322,,Watson (W.),Intermediate physics. With dia- grams.,8vo.,"88 X54, pp. 580, 6s, net",LONGMANS,Aug. 12,False,1912
"Watson (William)-The Heralds of the dawn : a play in eight scenes. 8vo. 83 x5, pp. 94, 45. 6d. net. ... LANE, May 12",312,322,,Watson (William),The Heralds of the dawn : a play in eight scenes.,8vo.,"83 x5, pp. 94, 45. 6d. net. ...",LANE,May 12,False,1912
"Watson (William)—Textile design and colour : elementary weaves and figured fabrics. Ryl. 8vo. 98 x6, pp. 372, 7s. 6d. net LONGMANS, Nov. 12",312,322,,Watson (William),Textile design and colour : elementary weaves and figured fabrics.,Ryl. 8vo.,"98 x6, pp. 372, 7s. 6d. net",LONGMANS,Nov. 12,False,1912
"Watson's Fifty three hours wages calculator, 3rd impres. Cr. 8vo., pp. 130, 25. 6d. net SIMPKIN, May 12",312,322,,,"Watson's Fifty three hours wages calculator, 3rd impres.",Cr. 8vo.,"pp. 130, 25. 6d. net",SIMPKIN,May 12,False,1912
"Watt (Francis)—The Book of Edinburgh anecdote. Illus. 8vo. 81 X5], pp. 306, 5s. net FOULIS, Nov. 12",312,322,,Watt (Francis),The Book of Edinburgh anecdote. Illus.,8vo.,"81 X5], pp. 306, 5s. net",FOULIS,Nov. 12,False,1912
"Watt (Francis)-Edinburgh and the Lothians. Illus. 8vo. 9 X51, pp. 350, Ios. 6d. net METHUEN, Apr. 12",312,322,,Watt (Francis),Edinburgh and the Lothians. Illus.,8vo.,"9 X51, pp. 350, Ios. 6d. net",METHUEN,Apr. 12,False,1912
"Watt (Lauchlan Maclean)-The Minister's manual. 12mo, 64 X4, pp. 184, Ithr. 25. 6d. net HENDERSON, July 12",312,322,,Watt (Lauchlan Maclean),The Minister's manual.,"12mo,","64 X4, pp. 184, Ithr. 25. 6d. net",HENDERSONS,July 12,False,1912
"Watt (Lauchlan Maclean)—Scottish life and poetry. 8vo. 9 X5, pp. 518, 125. 6d. net NISBET, Nov. 12",312,322,,Watt (Lauchlan Maclean),Scottish life and poetry.,8vo.,"9 X5, pp. 518, 125. 6d. net",NISBET,Nov. 12,False,1912
"Watters (A.)— The Origin of thought : the source and cure of mental disturbances and all sickness. 8vo., pp. 14, swd, 6d. PHILIP, SON & NEPHEW, Aug. 12",312,322,,Watters (A.),The Origin of thought : the source and cure of mental disturbances and all sickness.,8vo.,"pp. 14, swd, 6d.","PHILIP, SON & NEPHEW",Aug. 12,False,1912
"Weale (J. Cyril M.)—Van Eyck. 4to. 8 X6, pp. 80. IS. 64. net (Masterpieces in colour) JACK, A pr. 12",313,323,,Weale (J. Cyril M.),Van Eyck.,4to.,"8 X6, pp. 80. IS. 64. net (Masterpieces in colour)",JACK,Apr. 12,False,1912
"Weale (W. H. James) and Brockwell (M. W.)— The Van Eycks and their art. Illus. 8vo. 84 X51, pp. 364, 125. 6d. net ..LANE, Nov. 12",313,323,,Weale (W. H. James) and Brockwell (M. W.),The Van Eycks and their art. Illus.,8vo.,"84 X51, pp. 364, 125. 6d. net ..",LANE,Nov. 12,False,1912
"Web of the golden spider, Bartlett (F. O.) 6s. Webb (A. P.)—Sonnets, 16mo., is. net FIFIELD, May 12",313,323,"Web of the golden spider, Bartlett (F. O.) 6s.",Webb (A. P.),"Sonnets,",16mo.,is. net,FIFIELD,May 12,False,1912
"Webb (C. C. J.)-Natural and comparative religion : an inaugural lecture. 8vo., pp. 32, swd. is. net (Clarendon Press) FRTOWDE, Feb. 12",313,323,,Webb (C. C. J.),Natural and comparative religion : an inaugural lecture.,8vo.,"pp. 32, swd. is. net (Clarendon Press)",FROWDE,Feb. 12,False,1912
"Webb (Sidney) and Freeman (Arnold) eds.- Seasonal trades; by various writers. With an intro. 8vo. 81 X54, pp. 422, 75. 6d. net CONSTABLE, Aug. 12",313,323,,Webb (Sidney) and Freeman (Arnold) eds.,Seasonal trades; by various writers. With an intro.,8vo.,"81 X54, pp. 422, 75. 6d. net",CONSTABLE,Aug. 12,False,1912
"Webster (W. H.)—The Yellow dwarf (Mme. D'Aulnoy). 4 illus. Imp. 16mo. 5} x71, pp. 48. 2}d. (A.L. Bright story reader, No. 120). E. J. ARNOLD, Jan. 12",313,323,,Webster (W. H.),The Yellow dwarf (Mme. D'Aulnoy). 4 illus.,Imp. 16mo.,"5} x71, pp. 48. 2}d. (A.L. Bright story reader, No. 120).",E. ARNOLD,Jan. 12,False,1912
"Weed (A. H.)-Copper deposits of the Appa- lachian States. (U. S. Geol. Survey.) Illus, 8vo. 91x58, pp. 166, swd. 2s. 6d. net WESLEY, Feb. 12",313,323,,Weed (A. H.),Copper deposits of the Appa- lachian States. (U. S. Geol. Survey.),8vo.,"Illus, 91x58, pp. 166, swd. 2s. 6d. net",WESLEY,Feb. 12,False,1912
"Watts (Helen K.)—The Nevilles. Cr. 8vo., pp. 128, is. ..S.P.C.K., Oct. 12",313,323,,Watts (Helen K.),The Nevilles.,Cr. 8vo.,"pp. 128, is. ..",S.P.C.K.,Oct. 12,False,1912
"Watts (J. H.)-The Law relating to national insurance. Ryl. 8vo., 125. 6d. STEVENS & SONS, Dec. 12",313,323,,Watts (J. H.),The Law relating to national insurance.,Ryl. 8vo.,125. 6d.,STEVENS & SONS,Dec. 12,False,1912
"Watts (M. S.)-George Frederick Watts. 3 vols. Illus. 8vo. 9 X5ť, pp. 336, 358, 344, 315. 6d. net MACMILLAN, Nov. 12",313,323,,Watts (M. S.),George Frederick Watts. 3 vols. Illus.,8vo.,"9 X5ť, pp. 336, 358, 344, 315. 6d. net",MACMILLAN,Nov. 12,False,1912
"Watts (Mrs. Stuart)—In the heart of savagedom : reminiscences of life and adventure during a quarter of a century of pioneering missionary labours in the wilds of East Equatorial Africa. Illus. 8vo. 8*X51, pp. 474, 75. 6d. net MARSHALL BROS., Dec. 12",313,323,,Watts (Mrs. Stuart),In the heart of savagedom : reminiscences of life and adventure during a quarter of a century of pioneering missionary labours in the wilds of East Equatorial Africa. Illus.,8vo.,"8*X51, pp. 474, 75. 6d. net",MARSHALL BROS.,Dec. 12,False,1912
"Watts-Ditchfield (J. E.)-Fishers of Men; or, How to win the men. 3rd edit., rev. and enlarged. Cr. 8vo. 73 x5, pp. 160, 28. net R. SCOTT, Mar. 12",313,323,,Watts-Ditchfield (J. E.),"Fishers of Men; or, How to win the men. 3rd edit., rev. and enlarged.",Cr. 8vo.,"73 x5, pp. 160, 28. net",R. SCOTT,Mar. 12,False,1912
"Waugh (Rosa)— The Life of Benjamin Waugh. Cr. 8vo. 83 x 51, pp. 320, 55, net UNWIN, Dec. 12",313,323,,Waugh (Rosa),The Life of Benjamin Waugh.,Cr. 8vo.,"83 x 51, pp. 320, 55, net",UNWIN,Dec. 12,False,1912
"Wavell (A. J. B.)-A Modern pilgrim in Mecca, and a siege in Sanaa. Illus. 8vo. 8] 15}, pp. 360, Ios. 6d. net .... CONSTABLE, Oct. 12",313,323,,Wavell (A. J. B.),"A Modern pilgrim in Mecca, and a siege in Sanaa. Illus.",8vo.,"8] 15}, pp. 360, Ios. 6d. net ....",CONSTABLE,Oct. 12,False,1912
"Way (T. R.)—Memories of James McNeil Whistler, the artist. 4to. x64, pp 164, ios. 6d. net.... .LANE, June 12",313,323,,Way (T. R.),"Memories of James McNeil Whistler, the artist.",4to.,"x64, pp 164, ios. 6d. net.... .",LANE,June 12,False,1912
