entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
"Thompson (Keith S.)-English law and practice relating to estates of persons dying domiciled abroad in non-contentious matters. 8451, pp. 102, 5s. .. STEVENS & SONS, Jan. '18",Thompson,Keith S.,English law and practice relating to estates of persons dying domiciled abroad in non-contentious matters,STEVENS & SONS,5s.,0.25,,"Thompson (Keith S.)-English law and practice relating to estates of persons dying domiciled abroad in non-contentious matters. 8451, pp. 102, 5s. .. STEVENS & SONS, Jan. '18",Keith S. Thompson,['Thompson (Keith S.)'],,Jan. '18,
"Thompson (Leigh) --The Lion and the adder : a story of the South African Rebellion. Cr. 8vo. 7 * X 5, pp. 317, 58. net MILLS & B., Jan. '18",Thompson,Leigh,The Lion and the adder : a story of the South African Rebellion,MILLS & B.,,0.0,8vo.,"Thompson (Leigh) --The Lion and the adder : a story of the South African Rebellion. Cr. 8vo. 7 * X 5, pp. 317, 58. net MILLS & B., Jan. '18",Leigh Thompson,['Thompson (Leigh)'],,Jan. '18,
"Thompson (Silvanus P.)--A Not impossible religion. Cr. 8vo. 71x5, pp. 350, 6s. net LANE, May '18",Thompson,Silvanus P.,A Not impossible religion,LANE,6s.,0.3,8vo.,"Thompson (Silvanus P.)--A Not impossible religion. Cr. 8vo. 71x5, pp. 350, 6s. net LANE, May '18",Silvanus P. Thompson,['Thompson (Silvanus P.)'],,May '18,net
"Thompson (W. S.) comp.-A Directory of mailing lists. Cr. 8vo. 128. Od. net. .PUTNAM, Mar. '18",Thompson,W. S.,A Directory of mailing lists,PUTNAM,,0.0,8vo.,"Thompson (W. S.) comp.-A Directory of mailing lists. Cr. 8vo. 128. Od. net. .PUTNAM, Mar. '18",W. S. Thompson,['Thompson (W. S.)'],,Mar. '18,
"Thompson : an autobiography. 7x44, pp. 94, 1s, net CONSTABLE, Dec. '17 Thom's Official directory of the United Kingdom of Great Britain and Ireland, 1918. 8vo. 9 x 54, pp. 2340, 20s, net ......THOM, Mar. '18",,,Thompson : an autobiography,THOM,20s.,1.0,8vo.,"Thompson : an autobiography. 7x44, pp. 94, Is, net CONSTABLE, Dec. '17 Thom's Official directory of the United Kingdom of Great Britain and Ireland, 1918. 8vo. 9 x 54, pp. 2340, 20s, net ......THOM, Mar. '18",,,,Mar. '18,net
"Thomson (D. Croal) ed.—Matthew Maris : an illustrated souvenir. Fol. 104 x81, pp. 138, 428. net, 21s. net (120, Pall Mall, S.W. I) (Wallis & Son) FRENCH GALLERY, June '18",Thomson,D. Croal,Matthew Maris : an illustrated souvenir,FRENCH GALLERY,21s.,1.05,,"Thomson (D. Croal) ed.—Matthew Maris : an illustrated souvenir. Fol. 104 x81, pp. 138, 428. net, 21s. net (120, Pall Mall, S.W. I) (Wallis & Son) FRENCH GALLERY, June '18",D. Croal Thomson,['Thomson (D. Croal)'],ed.,June '18,net
"Thomson (G. C.)-The Spirit of discipline : lecture to cruits. 8vo. pp. 19, 6d. GALE & P., Aug. '18",Thomson,G. C.,The Spirit of discipline : lecture to cruits,GALE & P.,6d.,0.025,8vo.,"Thomson (G. C.)-The Spirit of discipline : lecture to cruits. 8vo. pp. 19, 6d. GALE & P., Aug. '18",G. C. Thomson,['Thomson (G. C.)'],,Aug. '18,
"Thomson (G. C.)--The Spirit of the army training: a lecture. 8vo. pp. 16, 6d. GALE & P., Sep.'18",Thomson,G. C.,The Spirit of the army training: a lecture,GALE & P.,6d.,0.025,8vo.,"Thomson (G. C.)--The Spirit of the army training: a lecture. 8vo. pp. 16, 6d. GALE & P., Sep.'18",G. C. Thomson,['Thomson (G. C.)'],,Sep.'18,
"Thorburn (Archibald)—British birds. New ed. (In 4 vols.) Vols. 2-4. 4to. (set only) 168s. net. Supplementary part (containing, for ist ed., 2 additional plates, w. descrip. letter-press, appearing in Vol. 4 of new ed.], pp. II, 6s. net, large paper 15s. net......LONGMANS, Apr. '18",Thorburn,Archibald,British birds,LONGMANS,15s.,0.75,4to.,"Thorburn (Archibald)—British birds. New ed. (In 4 vols.) Vols. 2-4. 4to. (set only) 168s. net. Supplementary part (containing, for ist ed., 2 additional plates, w. descrip. letter-press, appearing in Vol. 4 of new ed.], pp. II, 6s. net, large paper 155. net......LONGMANS, Apr. '18",Archibald Thorburn,['Thorburn (Archibald)'],,Apr. '18,net
"Thorburn (J. Hay)-The Foundations of prayer. 87 x 51, pp. 24, 4d. net. (Leith : Quality St.) W. NIMMO, Oct. '18",Thorburn,J. Hay,The Foundations of prayer,W. NIMMO,,0.0,,"Thorburn (J. Hay)-The Foundations of prayer. 87 x 51, pp. 24, 4d. net. (Leith : Quality St.) W. NIMMO, Oct. '18",J. Hay Thorburn,['Thorburn (J. Hay)'],,Oct. '18,
"Thorndyke (Russell)—Doctor Syn: a tale of the Romney Marsh. Cheap ed. Cr. 8vo. 7X 41, pp. 352, 1s. 6d. net .NELSON, Afr. '18",Thorndyke,Russell,Doctor Syn: a tale of the Romney Marsh,NELSON,1s. 6d.,0.07500000000000001,8vo.,"Thorndyke (Russell)—Doctor Syn: a tale of the Romney Marsh. Cheap ed. Cr. 8vo. 7X 41, pp. 352, Is. 6d. net .NELSON, Afr. '18",Russell Thorndyke,['Thorndyke (Russell)'],,Afr. '18,net
"Thorne (Ada)--A Summer day, and other poems. 8vo. pp. 15, 8d.net......STOCKWELL, July ’18",Thorne,Ada,"A Summer day, and other poems",STOCKWELL,8d.,0.03333333333333333,8vo.,"Thorne (Ada)--A Summer day, and other poems. 8vo. pp. 15, 8d.net......STOCKWELL, July ’18",Ada Thorne,['Thorne (Ada)'],,July ’18,net
"Thorne (Guy)-Lucky Mr. Loder. Cr. 8vo. 71 X 5, PP. 319, 5s. net...... WARD, L., Aug. '18",Thorne,Guy,Lucky Mr,"WARD, L.",5s.,0.25,8vo.,"Thorne (Guy)-Lucky Mr. Loder. Cr. 8vo. 71 X 5, PP. 319, 5s. net...... WARD, L., Aug. '18",Guy Thorne,['Thorne (Guy)'],,Aug. '18,net
"Thorne (Guy)-The Secret monitor. Cr. Svo. 7} X 5, pp. 192, 38. 6d, net SKEFFINGTON, Nov. '18",Thorne,Guy,The Secret monitor,SKEFFINGTON,6d.,0.025,,"Thorne (Guy)-The Secret monitor. Cr. Svo. 7} X 5, pp. 192, 38. 6d, net SKEFFINGTON, Nov. '18",Guy Thorne,['Thorne (Guy)'],,Nov. '18,net
"Thorne (Leslie T.)--The Nauhcim treatment, in England, of diseases of the heart and circula- tion. 5th ed. Cr. 8vo. 77 x 47, pp. 167, 5s. net BAILLIÈRE, Feb. '18",Thorne,Leslie T.,"The Nauhcim treatment, in England, of diseases of the heart and circula- tion",BAILLIÈRE,5s.,0.25,8vo.,"Thorne (Leslie T.)--The Nauhcim treatment, in England, of diseases of the heart and circula- tion. 5th ed. Cr. 8vo. 77 x 47, pp. 167, 55. net BAILLIÈRE, Feb. '18",Leslie T. Thorne,['Thorne (Leslie T.)'],,Feb. '18,net
"Thornton (Guy)-My conversion from agnosticism to Christianity. Čr. 8vo. 71 X 5, pp. 94, swd. is. net ALLENSON, Jan. '18",Thornton,Guy,My conversion from agnosticism to Christianity,ALLENSON,,0.0,8vo.,"Thornton (Guy)-My conversion from agnosticism to Christianity. Čr. 8vo. 71 X 5, pp. 94, swd. is. net ALLENSON, Jan. '18",Guy Thornton,['Thornton (Guy)'],,Jan. '18,
"Thorp (W. Love)—A Home Sunday service. Cr. 8vo.swd. 8d.net ....STOCKWELL, July ’18",Thorp,W. Love,A Home Sunday service,STOCKWELL,8d.,0.03333333333333333,8vo,"Thorp (W. Love)—A Home Sunday service. Cr. 8vo.swd. 8d.net ....STOCKWELL, July ’18",W. Love Thorp,['Thorp (W. Love)'],,July ’18,net
"Thorpe (Francis N.)-— The Fissentials of American constitutional law. Cr. 8vo. pp. 292, 98. net PUTNAM, Mrr '18",Thorpe,Francis N.,The Fissentials of American constitutional law,PUTNAM,,0.0,8vo.,"Thorpe (Francis N.)-— The Fissentials of American constitutional law. Cr. 8vo. pp. 292, 98. net PUTNAM, Mrr '18",Francis N. Thorpe,['Thorpe (Francis N.)'],,Mrr '18,
"Thouaile (Albert)--First steps in colloquial French. New and rev. ed. 8vo. pp. 236, 2s. net. .BLACKIE, Jan. '18",Thouaile,Albert,First steps in colloquial French,BLACKIE,2s.,0.1,8vo.,"Thouaile (Albert)--First steps in colloquial French. New and rev. ed. 8vo. pp. 236, 25. net. .BLACKIE, Jan. '18",Albert Thouaile,['Thouaile (Albert)'],,Jan. '18,net
"Thoughts rich and rare. Arranged by J. E. 18mo. 63X38, pp. 127, 1s. 6d. net, ithr. 2s. 6d. net, 3s. 6d. net (Golden harvest ser.) R SCOTT, Nov. '18",,,Thoughts rich and rare,R SCOTT,3s. 6d.,0.175,18mo.,"Thoughts rich and rare. Arranged by J. E. 18mo. 63X38, pp. 127, Is. 6d. net, ithr. 2s. 6d. net, 3s. 6d. net (Golden harvest ser.) R SCOTT, Nov. '18",,,,Nov. '18,net
"Threefold ministry, Green-Armytage (N.) 1d. Feb. ':8 Thresh (John C.)--A Simple method of water analysis. 9th ed. 18mo. 6}x4), pp. 69, 3s. net CHURCHILL, Mar. '18","Threefold ministry, Green-Armytage",N.,,CHURCHILL,3s.,0.15,18mo.,"Threefold ministry, Green-Armytage (N.) Id. Feb. ':8 Thresh (John C.)--A Simple method of water analysis. 9th ed. 18mo. 6}x4), pp. 69, 35. net CHURCHILL, Mar. '18","N. Threefold ministry, Green-Armytage","['Threefold ministry, Green-Armytage (N.)']",,Mar. '18,net
"Thucydides—The Funeral oration spoken by Pericles. From the Second Book of Thucy. dides. Englished by Thomas Hobbes of Malmesbury: Cr. 8vo. 6 X 41, pp. 30, 28. 6d. net (Sheldonian ser.) ....BLACKWELL, June'18",,,Thucydides—The Funeral oration spoken by Pericles,BLACKWELL,6d.,0.025,8vo.,"Thucydides—The Funeral oration spoken by Pericles. From the Second Book of Thucy. dides. Englished by Thomas Hobbes of Malmesbury: Cr. 8vo. 6 X 41, pp. 30, 28. 6d. net (Sheldonian ser.) ....BLACKWELL, June'18",,,,June'18,net
"Thum (Ernest Edgar)-A Practice book in elc. mentary metallurgy. Ryl. 8vo. 128. 6d. net CHAPMAN AND H., Mar.'18",Thum,Ernest Edgar,A Practice book in elc,CHAPMAN AND H.,6d.,0.025,8vo.,"Thum (Ernest Edgar)-A Practice book in elc. mentary metallurgy. Ryl. 8vo. 128. 6d. net CHAPMAN AND H., Mar.'18",Ernest Edgar Thum,['Thum (Ernest Edgar)'],,Mar.'18,net
"Thurston (F.. Temple)-David and Jonathan. Cr. 8vo. 7{X 5, pp. 256, 6s. gd. net HUTCHINSON, Nov. 18",Thurston,F.. Temple,David and Jonathan,HUTCHINSON,,0.0,8vo.,"Thurston (F.. Temple)-David and Jonathan. Cr. 8vo. 7{X 5, pp. 256, 6s. gd. net HUTCHINSON, Nov. 18",F.. Temple Thurston,['Thurston (F.. Temple)'],,Nov. 18,
"Thurston (E. Temple)-Enchantment, Cr. 8vo. pp. 276, 1s. 30. net ...LLOYDS, July '18",Thurston,E. Temple,Enchantment,LLOYDS,,0.0,8vo.,"Thurston (E. Temple)-Enchantment, Cr. 8vo. pp. 276, Is. 30. net ...LLOYDS, July '18",E. Temple Thurston,['Thurston (E. Temple)'],,July '18,
"Tibbetts (T. M.)-The Panel doctor : his duties and perplexities. 2nd ed. Cr. 8vo. pp. 68, swd. 28. od. net . BALE, July '18",Tibbetts,T. M.,The Panel doctor : his duties and perplexities,BALE,,0.0,8vo.,"Tibbetts (T. M.)-The Panel doctor : his duties and perplexities. 2nd ed. Cr. 8vo. pp. 68, swd. 28. od. net . BALE, July '18",T. M. Tibbetts,['Tibbetts (T. M.)'],,July '18,
"Tiemann (Harry D.)—The Kiln drying of lumber : a practical and thcoretical trcatise. 8vo. pp. 327, ISs. net .LIPPINCOTT, Mlar. '18",Tiemann,Harry D.,The Kiln drying of lumber : a practical and thcoretical trcatise,LIPPINCOTT,,0.0,8vo.,"Tiemann (Harry D.)—The Kiln drying of lumber : a practical and thcoretical trcatise. 8vo. pp. 327, ISs. net .LIPPINCOTT, Mlar. '18",Harry D. Tiemann,['Tiemann (Harry D.)'],,Mlar. '18,
"Tighe (Harry)— The Silent room. Cr. 8vo. 7! X5, pp. 324, 6s, net WESTALL, Dec. '18",Tighe,Harry,The Silent room,WESTALL,6s.,0.3,8vo.,"Tighe (Harry)— The Silent room. Cr. 8vo. 7! X5, pp. 324, 6s, net WESTALL, Dec. '18",Harry Tighe,['Tighe (Harry)'],,Dec. '18,net
"Tilden (Sir William A.)- Sir William Ramsay, K.C.B., F.R.S. : memorials of his life and work. Ryl. 8vo. 91 X54, pp. 327, ios, net MACMILLAN, May, '18",Tilden,Sir William A.,"Sir William Ramsay, K.C.B., F.R.S. : memorials of his life and work",MACMILLAN,,0.0,8vo.,"Tilden (Sir William A.)- Sir William Ramsay, K.C.B., F.R.S. : memorials of his life and work. Ryl. 8vo. 91 X54, pp. 327, ios, net MACMILLAN, May, '18",Sir William A. Tilden,['Tilden (Sir William A.)'],,"May, '18",
"Tilley (Arthur) - The Dawn of the French renais- 24 pl. Demy 8vo. 9 X5$, pp. 662, 25s. net CAMB. UNIV. PR., May'18",Tilley,Arthur,The Dawn of the French renais-,CAMB. UNIV. PR.,25s.,1.25,8vo.,"Tilley (Arthur) - The Dawn of the French renais- 24 pl. Demy 8vo. 9 X5$, pp. 662, 255. net CAMB. UNIV. PR., May'18",Arthur Tilley,['Tilley (Arthur)'],,May'18,net
"Tillyard (H. J. W.) and Hopfen (Bernard)-- Nelson's Simplified Russian reader. 8vo. pp. 150, 1s. 6d. net .NELSON, Aug. '18",Tillyard,H. J. W.,Nelson's Simplified Russian reader,NELSON,1s. 6d.,0.07500000000000001,8vo.,"Tillyard (H. J. W.) and Hopfen (Bernard)-- Nelson's Simplified Russian reader. 8vo. pp. 150, Is. 6d. net .NELSON, Aug. '18",H. J. W. Tillyard,"['Tillyard (H. J. W.)', 'Hopfen (Bernard)']",,Aug. '18,net
"Tilney (F. C.) ed.-English fairy tales. 8vo. 28. net (Tales for children from many lands) DENT, July '18",Tilney,F. C.,English fairy tales,DENT,,0.0,8vo.,"Tilney (F. C.) ed.-English fairy tales. 8vo. 28. net (Tales for children from many lands) DENT, July '18",F. C. Tilney,['Tilney (F. C.)'],ed.,July '18,
"Tilney (F. C.) ed.-Fairy stories from Spain. 8vo. 2s. net (Tales for chilaren from many lands) DENT, July '18",Tilney,F. C.,Fairy stories from Spain,DENT,2s.,0.1,8vo.,"Tilney (F. C.) ed.-Fairy stories from Spain. 8vo. 2s. net (Tales for chilaren from many lands) DENT, July '18",F. C. Tilney,['Tilney (F. C.)'],ed.,July '18,net
"Tilney (F. C.) ed.- King Arthur and his Round Table. 8vo. 2s. net (Tales for children from many lands) .DENT, July '18",Tilney,F. C.,King Arthur and his Round Table,DENT,2s.,0.1,8vo.,"Tilney (F. C.) ed.- King Arthur and his Round Table. 8vo. 2s. net (Tales for children from many lands) .DENT, July '18",F. C. Tilney,['Tilney (F. C.)'],ed.,July '18,net
"Tilney (F. C.) ed.-Robin Hood. 8v0. 2s. net (Tales for children from many lands) DENT, July '18",Tilney,F. C.,Robin Hood,DENT,2s.,0.1,,"Tilney (F. C.) ed.-Robin Hood. 8v0. 25. net (Tales for children from many lands) DENT, July '18",F. C. Tilney,['Tilney (F. C.)'],ed.,July '18,net
"Tilney (F. C.) ed.-Story of Bayard. 8vo. 2s. net (Tales for children from many lands) DENT, July '18",Tilney,F. C.,Story of Bayard,DENT,2s.,0.1,8vo.,"Tilney (F. C.) ed.-Story of Bayard. 8vo. 2s. net (Tales for children from many lands) DENT, July '18",F. C. Tilney,['Tilney (F. C.)'],ed.,July '18,net
" Times ---Index, Official. Quarterly. £3 3s. ; annual subscr., £10 IOS. OFFICE, Mar., &c., '18",,,"Times ---Index, Official",IOS. OFFICE,,0.0,," Times ---Index, Official. Quarterly. £3 35. ; annual subscr., £10 IOS. OFFICE, Mar., &c., '18",,,,"Mar., &c., '18",
"Tindall (Fedden)-Dreams and ideals : sonnets. Cr. 8vo. 71 X 5, pp. 40, swd. is. net ARROWSMITH ; SIMPKIN, Dec. '18",Tindall,Fedden,Dreams and ideals : sonnets,SIMPKIN,,0.0,8vo.,"Tindall (Fedden)-Dreams and ideals : sonnets. Cr. 8vo. 71 X 5, pp. 40, swd. is. net ARROWSMITH ; SIMPKIN, Dec. '18",Fedden Tindall,['Tindall (Fedden)'],,Dec. '18,
"Tinkers in Scotland (Dept. Ctte. on)-Report. 48. ..H.M. STATIONERY OFF., Apr.'18",Tinkers in Scotland,Dept. Ctte. on,Report,H.M. STATIONERY OFF.,,0.0,,"Tinkers in Scotland (Dept. Ctte. on)-Report. 48. ..H.M. STATIONERY OFF., Apr.'18",Dept. Ctte. on Tinkers in Scotland,['Tinkers in Scotland (Dept. Ctte. on)'],,Apr.'18,
"Tiny Tots : a picture book annual for very little folks. Ryl. 8vo. 91 x64, pp. 160, is. 6d. net CASSELL, Oct. '18",,,Tiny Tots : a picture book annual for very little folks,CASSELL,6d.,0.025,8vo.,"Tiny Tots : a picture book annual for very little folks. Ryl. 8vo. 91 x64, pp. 160, is. 6d. net CASSELL, Oct. '18",,,,Oct. '18,net
"Tiny tot's first book of all. Ryl. 8vo. 91x7}, pp. 6.4, is. 6d. net... ...NELSON, Sep. '18",,,Tiny tot's first book of all,NELSON,6d.,0.025,8vo.,"Tiny tot's first book of all. Ryl. 8vo. 91x7}, pp. 6.4, is. 6d. net... ...NELSON, Sep. '18",,,,Sep. '18,net
"Tiplady_(Thomas)—Lilies and forget-me-nots ; The Un uched cross. 71 X 5, pp. 14, 6d. net C. H. KELLY, Jan. '18",,,Tiplady_(Thomas)—Lilies and forget-me-nots ; The Un uched cross,C. H. KELLY,6d.,0.025,,"Tiplady_(Thomas)—Lilies and forget-me-nots ; The Un uched cross. 71 X 5, pp. 14, 6d. net C. H. KELLY, Jan. '18",,,,Jan. '18,net
"Tiplady (Thomas)-The Soul of the soldier : sketches of life at the front. Cr. 8vo. 71 X 5, pp: 176, 6s, net.. ..METHUEN, Nov. '18",Tiplady,Thomas,The Soul of the soldier : sketches of life at the front,METHUEN,6s.,0.3,8vo.,"Tiplady (Thomas)-The Soul of the soldier : sketches of life at the front. Cr. 8vo. 71 X 5, pp: 176, 6s, net.. ..METHUEN, Nov. '18",Thomas Tiplady,['Tiplady (Thomas)'],,Nov. '18,net
"Tities : being a guide to the right use of British titles and honours. By “ Armiger.” Cr. 8vo. 71 X4'}, pp. 60, 1s. 6d. net....BLACK, May '18",,,Tities : being a guide to the right use of British titles and honours,BLACK,1s. 6d.,0.07500000000000001,8vo.,"Tities : being a guide to the right use of British titles and honours. By “ Armiger.” Cr. 8vo. 71 X4'}, pp. 60, Is. 6d. net....BLACK, May '18",,,,May '18,net
"Titterton (W. R.)-Guns and guitars. Cr. 8vo. pp. 96, 2s. 6d. net ....PALMER & H., July '18",Titterton,W. R.,Guns and guitars,PALMER & H.,2s. 6d.,0.125,8vo.,"Titterton (W. R.)-Guns and guitars. Cr. 8vo. pp. 96, 25. 6d. net ....PALMER & H., July '18",W. R. Titterton,['Titterton (W. R.)'],,July '18,net
"To make men traitors : Germany's attempts to seduce her prisoners of war. 81 X 51, pp. 26, 2d. net HODDER & S., July '18",,,To make men traitors : Germany's attempts to seduce her prisoners of war,HODDER & S.,2d.,0.008333333333333333,,"To make men traitors : Germany's attempts to seduce her prisoners of war. 81 X 51, pp. 26, 2d. net HODDER & S., July '18",,,,July '18,net
"Tod (John)--Verbal questions and answers for marine engineers. Illus. Cr. 8vo. 77 X 5, pp. 301, 5s. net .J. BROWN, Feb. '18",Tod,John,Verbal questions and answers for marine engineers,J. BROWN,5s.,0.25,8vo.,"Tod (John)--Verbal questions and answers for marine engineers. Illus. Cr. 8vo. 77 X 5, pp. 301, 55. net .J. BROWN, Feb. '18",John Tod,['Tod (John)'],,Feb. '18,net
"Toad (Campbell, Col.) comp.-Guide to keeping company accounts in the New Armies. Revised to 31st August, 1918. Cr. 8vo. 7 X 41, pp. 83, swd. is. 6d. net... ....Galf & P., Nov.'lg Todd (Margaret) (Graham Travers)—The Life of Sophia Jex-Blake. 8vo. 9 X6, pp. 592, 18s. net MACMILLAN, June '18",Toad,"Campbell, Col.",Guide to keeping company accounts in the New Armies,MACMILLAN,18s.,0.9,8vo.,"Toad (Campbell, Col.) comp.-Guide to keeping company accounts in the New Armies. Revised to 31st August, 1918. Cr. 8vo. 7 X 41, pp. 83, swd. is. 6d. net... ....Galf & P., Nov.'lg Todd (Margaret) (Graham Travers)—The Life of Sophia Jex-Blake. 8vo. 9 X6, pp. 592, 18s. net MACMILLAN, June '18","Campbell, Col. Toad","['Toad (Campbell, Col.)']",,June '18,net
"Todd (Nicholas H.)-Poems and plays. Cr. 8vo. pp. 136, 5s. net..... JACKSON & SON, Feb. '18",Todd,Nicholas H.,Poems and plays,JACKSON & SON,5s.,0.25,8vo.,"Todd (Nicholas H.)-Poems and plays. Cr. 8vo. pp. 136, 5s. net..... JACKSON & SON, Feb. '18",Nicholas H. Todd,['Todd (Nicholas H.)'],,Feb. '18,net
"Toepel (M. E.)--Automotive magneto ignition, its principles and application. 18mo. ios. net SPON, Aug. '18",Toepel,M. E.,"Automotive magneto ignition, its principles and application",SPON,,0.0,18mo.,"Toepel (M. E.)--Automotive magneto ignition, its principles and application. 18mo. ios. net SPON, Aug. '18",M. E. Toepel,['Toepel (M. E.)'],,Aug. '18,
"Tognoli (Edgardo)—Reagents and reactions. Tr. fr. Italian by C. Ainsworth Mitchell. 18mo. 6s. net .CHURCHILL, Jan. '18",Tognoli,Edgardo,Reagents and reactions,CHURCHILL,6s.,0.3,18mo.,"Tognoli (Edgardo)—Reagents and reactions. Tr. fr. Italian by C. Ainsworth Mitchell. 18mo. 6s. net .CHURCHILL, Jan. '18",Edgardo Tognoli,['Tognoli (Edgardo)'],,Jan. '18,net
"Toledano (C. A. and A.)-A Practical grammar of the Portuguese language. 71x41, pp. 331, 5s. net . PITMAN, Apr. '18",Toledano,C. A.,A Practical grammar of the Portuguese language,PITMAN,5s.,0.25,,"Toledano (C. A. and A.)-A Practical grammar of the Portuguese language. 71x41, pp. 331, 5S. net . PITMAN, Apr. '18",C. A. Toledano,"['Toledano (C. A.)', 'Toledano (A.)']",,Apr. '18,net
"Tollemache (Evelyn)-The New crucifixion, and other poems. Cr. 8vo. pp. 40, swd. is. 6d. net STOCKWELL, Nov. '18",Tollemache,Evelyn,"The New crucifixion, and other poems",STOCKWELL,6d.,0.025,8vo.,"Tollemache (Evelyn)-The New crucifixion, and other poems. Cr. 8vo. pp. 40, swd. is. 6d. net STOCKWELL, Nov. '18",Evelyn Tollemache,['Tollemache (Evelyn)'],,Nov. '18,net
"Tolley (Charles H.) comp.-Income-tax, excess profits duty, supertax, &c. : chart of rates, allowances and abatements for 1918-1919, and fourteen previous years. 3rd ed., incl. 1918 Act, rev. to date, w. additional notes. 8vo. is. 4d. net ..WATERLOW, Aug. '18",Tolley,Charles H.,"Income-tax, excess profits duty, supertax, &c",WATERLOW,4d.,0.016666666666666666,8vo.,"Tolley (Charles H.) comp.-Income-tax, excess profits duty, supertax, &c. : chart of rates, allowances and abatements for 1918-1919, and fourteen previous years. 3rd ed., incl. 1918 Act, rev. to date, w. additional notes. 8vo. is. 4d. net ..WATERLOW, Aug. '18",Charles H. Tolley,['Tolley (Charles H.)'],,Aug. '18,net
"TOWNS Tolly (Colin)-Horizons at dawn and dusk : poems. Cr. 8vo. 7! X5, pp. 92, 39. 60. net HODDER & S., June '18",TOWNS Tolly,Colin,Horizons at dawn and dusk : poems,HODDER & S.,,0.0,8vo.,"TOWNS Tolly (Colin)-Horizons at dawn and dusk : poems. Cr. 8vo. 7! X5, pp. 92, 39. 60. net HODDER & S., June '18",Colin TOWNS Tolly,['TOWNS Tolly (Colin)'],,June '18,
"Tolstoy (Leo) -Anna Karenina : a novel. Tr. by Louise and Aylmer Maude. 2 vols. Pott. 8vo. 6 X 4, pp. 506, 427, ea. is. 9d. net, Ithr. 38. 6d. net (World's classics) MILFORD, Sep. '18",Tolstoy,Leo,Anna Karenina : a novel,MILFORD,6d.,0.025,8vo.,"Tolstoy (Leo) -Anna Karenina : a novel. Tr. by Louise and Aylmer Maude. 2 vols. Pott. 8vo. 6 X 4, pp. 506, 427, ea. is. 9d. net, Ithr. 38. 6d. net (World's classics) MILFORD, Sep. '18",Leo Tolstoy,['Tolstoy (Leo)'],,Sep. '18,net
"Tolstoy (Leo)—The Slavery of our times. Tr., intro., by Aylmer Maude. Cr. 8vo. is. 3d. net DANIEL, Jan. '18",Tolstoy,Leo,The Slavery of our times,DANIEL,3d.,0.0125,8vo.,"Tolstoy (Leo)—The Slavery of our times. Tr., intro., by Aylmer Maude. Cr. 8vo. is. 3d. net DANIEL, Jan. '18",Leo Tolstoy,['Tolstoy (Leo)'],,Jan. '18,net
"Torr (Cecil)-Small talk at Wreyland. 8 pl. Demy 8vo. 81x5$, pp. 128, 78. 6d. net CAMB. UNIV. PR., July '18",Torr,Cecil,Small talk at Wreyland,CAMB. UNIV. PR.,6d.,0.025,8vo.,"Torr (Cecil)-Small talk at Wreyland. 8 pl. Demy 8vo. 81x5$, pp. 128, 78. 6d. net CAMB. UNIV. PR., July '18",Cecil Torr,['Torr (Cecil)'],,July '18,net
"Torrey (R. A.)—The Voice of God in the present hour. Cr. 8vo. 71 x 5, pp. 256, 6s, net REVELL, Apr. '18",Torrey,R. A.,The Voice of God in the present hour,REVELL,6s.,0.3,8vo.,"Torrey (R. A.)—The Voice of God in the present hour. Cr. 8vo. 71 x 5, pp. 256, 6s, net REVELL, Apr. '18",R. A. Torrey,['Torrey (R. A.)'],,Apr. '18,net
"Tovey (Duncan C.)--Grey kilts : a collection of war verses, &c. 16mo. pp. 94, 28, 6d. net (59, Buckingham Gate, S.W. I) LONDON SCOTTISH REGIMENTAL GAZETTE, Oct. '18",Tovey,Duncan C.,"Grey kilts : a collection of war verses, &c",LONDON SCOTTISH REGIMENTAL GAZETTE,6d.,0.025,16mo.,"Tovey (Duncan C.)--Grey kilts : a collection of war verses, &c. 16mo. pp. 94, 28, 6d. net (59, Buckingham Gate, S.W. I) LONDON SCOTTISH REGIMENTAL GAZETTE, Oct. '18",Duncan C. Tovey,['Tovey (Duncan C.)'],,Oct. '18,net
"Tower (The). By “ Watchman. Cr. 8vo. 73 X4, pp. 144, 2s, net....HEADLEY, Feb. '18",,,Tower (The),HEADLEY,2s.,0.1,8vo.,"Tower (The). By “ Watchman. Cr. 8vo. 73 X4, pp. 144, 2s, net....HEADLEY, Feb. '18",,,,Feb. '18,net
"Tractatus de bello, &c., Legnano (G. da) Transliteraticn oi Slavonic: rpt. of Cute. appointed (Holland) 428. 6d. net Nov. '18 to draw up prac. scheme for transliteration into Tractor, Farm, hdbk., Sherwood (G.) ;s. net English of words and names belonging to Nov. '18 Russian and other Slavonic languages. Ryl. Tracy (Hon. A. Hanbury-) see Hanbury-Tracy. 8vo. 91 X64, pp. 20, swd. is. net Trade and (Foreign)-Accounts, (Brit. Academy) MILFORD, June '18",,,"Tractatus de bello, &c",MILFORD,,0.0,8vo.,"Tractatus de bello, &c., Legnano (G. da) Transliteraticn oi Slavonic: rpt. of Cute. appointed (Holland) 428. 6d. net Nov. '18 to draw up prac. scheme for transliteration into Tractor, Farm, hdbk., Sherwood (G.) ;s. net English of words and names belonging to Nov. '18 Russian and other Slavonic languages. Ryl. Tracy (Hon. A. Hanbury-) see Hanbury-Tracy. 8vo. 91 X64, pp. 20, swd. is. net Trade and (Foreign)-Accounts, (Brit. Academy) MILFORD, June '18",,,,June '18,
