entry,page_num,doc_page_num,main_entry
"Pitt, Thomas, Life of, Dalton (Sir C. N.) 155. net Sep. 15",213,221,FALSE
"Pitt (W.0.)- Italy and the unholy alliance. Cr. 8vo, 78 x 41, pp. 224, 2s, 6d. net MELROSE, July 15",213,221,TRUE
"Pitt (William) the Younger-War speeches. Selected, and with intro. by R. Coupland. Cr. 8vo. 71 X54, pp. 408, 23. 6d. net (Clarendon Pr.) Milford), May 15",213,221,FALSE
"Pitt, William, and national revival, Rose (J. H.) 78. 6d. net Pitt, William, Earl of Chatham, Life of, Williams (B.) Vols. 1 and 2, ea. Ios. 6d. net ....Aug. 15",213,221,FALSE
"Pitts (F. A.)-Our wonderful earth : its story told for young people. Illus. Imp. 16mo. 71 x 51, pp. 112, 2s, net .S.P.C.K., June 15",213,221,TRUE
"Place names of Cumberland and Westmorland, Sedgefield (W. J.) ros. 6d, net........ June 15",213,221,FALSE
"Place names of England and Wales, Johnston (J. B.) 155. net.. .Feb. 15",213,221,FALSE
"Places young Americans want to know, Tomlinson (E. T.) 6s..... .Nov. 15",213,221,FALSE
"Plague investigations in India, Hygiene (Jul. of) Plague Supp. 4. ..Jan. 15",213,221,FALSE
"Plain Deb, Parker (L. M.) 28.. ..Oct, 15",213,221,FALSE
"Plain Jill, Pendered (M. L.) 6s.. .May 15",213,221,FALSE
"Plain truths versus German lies, Ballard (F.) is. net Feb. 15",213,221,FALSE
"Planing and milling, Jones (F. D.) 108. 6d. net Mar. 15",213,221,FALSE
"Planisphere, Philip's, 2s. net. .......Mar. 15",213,221,FALSE
"Plant (E. H.)-Practice of courts-martial at a glance. 18mo., swd., 6d. net LAW TIMES, Dec. 15",213,221,TRUE
"Plant breeding, Bailey (L. H.) 85. 6d. net June 15",213,221,FALSE
"Plant breeding, Fundamentals of, Coulter (J. M.) 6s. net . Jan. 15",213,221,FALSE
Dec. 15,213,221,FALSE
Nov. 15,213,221,FALSE
Oct. 15,213,221,FALSE
78. net a,,,FALSE
5s. net 9s. net Dec. 15,214,222,FALSE
".Oct, 15",214,222,FALSE
"Plant growth, Soil conditions and, Russell (E. J.) .Feb. 15",214,222,FALSE
"Plant histology, Methods in, Chamberlain (C. J.) ..Sep: 15",214,222,FALSE
"Plant-lice, Jumping, of New World, Crawford (D. L.) 45. net .Feb. 15",214,222,FALSE
"Plant life, Hall (C. A.) 20s. net June 15",214,222,FALSE
"Plant life, Stenhouse (E.) Intro. to nature study. Pt. I, 25. .May 15",214,222,FALSE
"Plant life, Curiosities of, Duncan (F. M. and L. T.) 28. net July 15",214,222,FALSE
"Plant life, Curiosities of Duncan (F. M.) 25. net Sep. 15",214,222,FALSE
"Plant-life, Effect of radio-active ores and residues on, Sutton (M. H. F.) 25. 6d. net ....Feb. 15",214,222,FALSE
"Plant life, Elem. studies in, Fritsch (F. E.) and Salisbury (E. J.) 25. ...Aug. 15",214,222,FALSE
"Plant life, Glimpses into, Brightwen (E.) is. net Nov. 15",214,222,FALSE
"Plant life in Brit. Isles, Story of, Horwood (A. R.) 6s. 6d. net. Feb. 15",214,222,FALSE
"Plant life, Soils and, as related to agriculture, Cunningham (J. C.) and Lancelot (W. H.) ...Oct, 15",214,222,FALSE
"Plant life. See also Botany. Plant physiology, Experimental, for beginners, Cox (1.. 1.) 25. net .May 15",214,222,FALSE
"Plantagenet times, In Norman and, Hislop (w.) is. 3d. . Jan. 15",214,222,FALSE
"Plants and their ways in S. Africa, Stoneman (B.) 5s. ...May 15",214,222,FALSE
"Plants, Climbing, Watson (W.) 39. 60., 25. 6d. net June 15",214,222,FALSE
"Plants, Evolution of sex in, Coulter (J. M.) 45. net Apr. 15",214,222,FALSE
"Plants, Human side of, Dixon (R.) 7s. 6d. net July 15",214,222,FALSE
"Plants : International Phytogeographic Excursion in America, 1913, Tansley (A. G.) 25. net Feb. 15",214,222,FALSE
Vol. 3. 55. net. Feb. 15,214,222,FALSE
"Plants, The Life of the, Duncan (F. M. and L. T.) 29. net ..July 15",214,222,FALSE
"Plants, I.ife of the, Duncan (F. M.) 28. net Sep. 15",214,222,FALSE
"Plants, List of, collected in Percy Sladen Mem. Exped., Pearson (H. W. W.) Caryophyllaceæ- Gramineæ. 55. 6d. net. Apr. 15",214,222,FALSE
"Plants, Mesozoic, Cata. of, British Museum (N. H.) Cretaceous flora, Pt. 2, 2IS. Plants, Study of, Woodhead (T. W.) 5s. 6d. net July 15",214,222,FALSE
"Plants, Synopsis of families of British flowering, Grove (W. B.) is. net .... Feb. 15",214,222,FALSE
"Plants we play with, Robertson (H. R.) 35. 6d. net Play, Work through, Schulze (L. K.) is. 4d, net Jan. 15",214,222,FALSE
"Playbox Annual, 1916. 4to. 91 x 71, pp. 210, 35. 6d. OFFICE, Oct. 15",214,222,TRUE
"Playing the game, Burne (C. S.) id. ....Feb. 15",214,222,FALSE
"Playmate songs, Hill (A.) 25. net ...Oct, 15",214,222,FALSE
"Playne (A. T.)---History of Minchinhampton and Avening. Illus. 55. net J. BELLOWS, Oct. 15",214,222,TRUE
"Plays, Andreyeſ (L.) 6s. . Apr. 15",214,222,FALSE
"Plays, Middleton (G.) 6s. net . Apr. is Plays about famous authors, Short, Frank (M. M.) 28. net Plays for infants and juniors, Phonic, Chambers (E. I.) 28. 6d. net Plays of the pioneers : hist. pageant-plays, Mackay (C. D.) 35. 6d. net. ..Apr. 15",214,222,FALSE
"Plays, Six, by contemporaries of Shakespeare, Wheeler (C. B.) is. net .May 15",214,222,FALSE
"Plays, Three dialect, Gilbert (B.) 6d. Plays, Three one-act, Jones (H. A.) Theatre of ideas. 35. 6d. net .May 15",214,222,FALSE
"Plays, Two, Foster (F.) 6d. Dec. 15",214,222,FALSE
"Plays, with music. for children, Twelve, Campbell (M. A.) 45. 6d. net . . Aug. 15",214,222,FALSE
"Pleadings, Precedents of, Bullen and Leake's (Odgers) 425. .Apr. 15",214,222,FALSE
"Pleasure and peril at sea, Cooke (A. O.) 35. 6d. net Sep. 15",214,222,FALSE
"Pleydell (George)—The Ware case. Cheap ed. Cr. 8vo. 7* X 5, pp. 352, 28. net METHUEN, Sep. 15",214,222,TRUE
"Ploydoll (George)--The Ware case. Cheap ed. 18mo. 7 x 41, pp. 318, is. vet METHUEN, Nov. 15",214,222,TRUE
"Plimmer (R. H. A.)--Practical organic and bio- chemistry. Ryl. 8vo. 10 X 6, pp. 647, 125. 6d. net LONGMANS, Sep. 15",214,222,TRUE
"Pliny-Letters. With trans. by W. Melmoth. Rev. by W. M. I,. Hutchinson. 2 vols. 16mo. 64X47, pp. 552, 450, ea. 5s. net (Loeb classical lib.) .HEINEMANN, Oct. 15",214,222,TRUE
"Pliny-Selected Letters. Edit., with intro. and notes, by G. B. Allen. Cr. 8vo. 71 x 51, pp. 150, 25. 6d.....(Clarendon Press), MILFORD, Feb. 15",214,222,TRUE
"Plomer (R.)-A Short hist. of English printing, 1476-1900. New edit. Cr. 8vo., 25. 6d. net ROUTLEDGE, Oct. 15",214,222,TRUE
"Plowman (C. F.) and Dearden (W. F.)- Fighting the fly peril : a popular and prac. hdbk. With intro. by A. E. Shipley. Cr. 8vo. 7} x 44, pp. 128, .UNWIN, July 15",214,222,TRUE
"Plowman (George T.)-Etching and other graphic arts : an illustrated treatise 8vo. 8} x 54, pp. 154, 6s. net........LANE, Oct. 15",214,222,TRUE
"Plucked from the burning, Watson (S.) is. 60. Apr. 15",214,222,FALSE
"Plummer (Alfred) ---A Critical and exegetical commentary on the Second Epistle of St. Paul to the Corinthians. 8vo. 81 X54, pp. 462, 125. (Internat. crit. com.) ... CLARK, Mar, 15",214,222,TRUE
Pluminer (A.)-St. Mark. 25. net ....Mar. 15,214,222,FALSE
"Plumon (Eugène) — English-Flemish military guide for the present campaign. 16mo. swd. iod. net ...HARRISON, Apr. 15",214,222,TRUE
"Plumon (Eugene) —Vade mecum for the use of officers and interpreters in the present cam. paign: French and English technical and military terms. New and rev. edit. I 2mo., swd., 28. net .HACHETTE, Jan. 15",214,222,TRUE
"Plunket (Irene L.)—Isabel of Castile and the making of the Spanish nation. Illus. Ios. 6d. net .PUTNAM, Nov. 15",214,222,TRUE
"Plutarch-Selections from. Trans. by Sir Thomas North. 18mo. 64. (English literature for schools) DENT, Sep. 15",214,222,TRUE
"Poacher, The, Holden (E.) 6d. net ......Aug. 15",214,222,FALSE
"Pocock (Roger)-The Splendid blackguard. Cr. 8vo., 75 X5, pp. 342, 6s. ..MURRAY, Mar. 15",214,222,TRUE
July 15,214,222,FALSE
IS. net Oct. 15,214,222,FALSE
"Plateau peoples of S. America, Adams (A. A.) 3s. 6d. net ..Apr. 15",214,222,FALSE
"Plater (Charles)-A Primer of peace and war : the principles of international morality. Izmo. pp. 400, 25. net ......KING, July 15",214,222,TRUE
"Plato The Apology of Socrates. Ed. by Adela Marion Adam. Extra fcap. 8vo., pp. 130, 25. 6d. (Cambridge elementary classics) CAMP, UNIV. PRESS, Jan. 15",214,222,TRUE
Platoon Commander-Guard and sentry duty simplified. 2d. ....Aug. 15,214,222,FALSE
Platoon Commander-With my regiment fr. the Aisne to La Bassée. 38. 6d. net ..Dec. 15,214,222,FALSE
"Platoon drill at a glance. By“ Captain.” 51 X 4, pp. 52, 6d. net “ FIELD"" OFFICE, Dec. 15",214,222,TRUE
"Platt (Frederic)-Immanence and Christian thought : implications and suggestions. Cr. 8vo. 8 X 5, pp. 572, 49. ..KELLY, Aug. 15",214,222,TRUE
"Play-acting woman, Fleming (G.) 6s.....Dec. 15",214,222,FALSE
"Play, Education through, Curtis (H. S.) 5s. 6d. net Feb. 15",214,222,FALSE
"Play for girls, Handy bk. of, Cleather (D.) 6d., 4d. May 15",214,222,FALSE
"Play in education, Lee (J.) 6s. 6d. net June 15",214,222,FALSE
"Play of St. Christopher, Jerrold (S. E.) .. Jan. 15",214,222,FALSE
"Play, Prac, conduct of, Curtis (H. S.) 6s. 6d. net Aug. 15",214,222,FALSE
"IS. Podmoro (Frank)—Apparitions and thought- transference: an examination of the evidence for telepathy. New and enlarged ed. Cr. 8vo. 71 x 5, pp. 486, 6s. ..SCOTT Pub. Co., Nov. 15",215,223,FALSE
"Poo (Clarence)-How farmers co-operate and double profits. Cr. 8vo., 78. 6d. net K. PAUL, May 15",215,223,TRUE
"Poe, Edgar Allan, Ransome (A.) 7s. 6d. net Mar. 15",215,223,FALSE
"Poems, Brennan (C. J.) . Apr. 15",215,223,FALSE
Mar. 15,215,223,FALSE
"Poems, Brontë. 35. 6d., 45. 6d. net Poems, Brooke (R.) 28. 6d. net. .May 15",215,223,FALSE
"Poems, Burnet (D.) 55. net. ....Oct, 15",215,223,FALSE
"Poems, Chester (R.) and Salusbury (Sir John) 155. Sep. 15",215,223,FALSE
"Poems, Chesterton (G. K.) 5s. net........ Apr. 15",215,223,FALSE
"Poems, Darlow (D. J.) 25. 6d. net .Jan. 15",215,223,FALSE
"Poems, Dolben (D. M.) Is. 6d., 25., 48. 6d. net Feb. 15",215,223,FALSE
..Oct. 15,215,223,FALSE
"Poems, Dryden (J.) 6d. Poems, Emerson (R. W.) IS. 28. net. Mar. 15",215,223,FALSE
"Poems, Henryson (R.) ..May 15",215,223,FALSE
"Poem3), Herrick (R.) İllus. by C. Robinson. net. .Nov. 15",215,223,FALSE
"Poems, Hooker (B.) 45. 6d. net]. . June 15",215,223,FALSE
Dec. 15,215,223,FALSE
"Poems, Jenkins (E.) 25. 6d. Poems, Kabir 4s. 6d. net .Feb. 15",215,223,FALSE
"Poems, Keats (J.) 155., 215., 315. 6d., 455. net Mar. 15",215,223,FALSE
Mar. 15,215,223,FALSE
"Poems, King (H.) 6s. net Poems, Lodge (O. W. F.) 35. 6d. net .Aug. 15",215,223,FALSE
"Poems, Macartney (C. A.) is. net June 15",215,223,FALSE
"Poems, Maeterlinck (M.) 58. net Mar. 15",215,223,FALSE
"Poems, Mu'tamid. (Smith) is. net Aug. 15",215,223,FALSE
"Poems, Radford (M. M.) 28. net June 15",215,223,FALSE
"Poems, Salusbury (Sir John) and Chester (R.) 155. Sep. 15",215,223,FALSE
"Plays, Tchekoff (A.), 2nd ser. 6s. Nov. 15",215,223,FALSE
.Mar. 15,215,223,FALSE
"Poems, Tegnér (F.) 6s. 6d. net. Poems, Tennyson (A.) (Allen) is. 6d. ...May 15",215,223,FALSE
"Poems, Verhaeren (E.) 38. 6d. net ..Mar. 15",215,223,FALSE
"Poems, Wilcox (E. W.) Illus. by A. Ross, 6d. net Poems, Williams (I. A.) is. 6d. net .Oct, 15",215,223,FALSE
"Poems and ballads, Welsh, Borrow (G.) 155. net Feb. 15",215,223,FALSE
"Poems and prose, Watson (R.) is. net....Dec. 15",215,223,FALSE
"Poems and songs, Björnson (B.) 6s. 6d. net Oct. 15",215,223,FALSE
"Poems and sonnets, Bell (H.) 29. net ....Sep. 15",215,223,FALSE
"Poems, Belgian, Cammaerts"" (E.) 45. 6d. net June 15",215,223,FALSE
"Poems, British war. By an Amerikan. hil, net May 15",215,223,FALSE
"Poems by two brothers, Beresford (R. and J.) 28. 6d. net .Nov. 15",215,223,FALSE
"Poems, Chosen, of Gerald H. Crow, 25. 6d. net Nov. 15",215,223,FALSE
"Poems, Chosen, of W. J. Ibbett, 2s. 6d. net Nov. 15",215,223,FALSE
"Poems for idle moments, Mawson (L. A.) 25. net June 15",215,223,FALSE
"Poems for repetition, Short English, Rice (C.M.) IS. 3d. June 15",215,223,FALSE
"Poems, Four, &c., Peronius. 155. net ..Mar. 15",215,223,FALSE
"Poems, Gwalior, Sharp (W.) 28. net .Nov. 15",215,223,FALSE
"Poems of cheer, Wilcox (E. W.) is. 6d. net Oct. 15",215,223,FALSE
"Poems of love, Wilcox (E. W.) is, net ..Dec. 15",215,223,FALSE
"Poems of love and war, Reade (A.) 28. net Dec. 15",215,223,FALSE
"Poems of optinusni, Wilcnz (E. W.! 19, 24. 6d. net May 15",215,223,FALSE
"Poems of passion, Wilcox (E. W.) is, net Ocl. 15",215,223,FALSE
"Poems of peace and war, Ord (H.) is, net Mar. 15",215,223,FALSE
"Poems of pity, Macmillan (D.) 6d. ......Dec. 15",215,223,FALSE
"Poems of pleasure, Wilcox (E. W.) is. net Oct. 15",215,223,FALSE
"Poems of reflection, Wilcox (E. W. Is. 6d. net Pooms of to-day : an anthology. Cr. 8vo., 28. net SIDGWICK & J., July 15",215,223,TRUE
"Poems of Wales. Cr. 8vo., pp. 64, swd. 6d. net. (Kingsway ser.) .EVANS, June 15",215,223,TRUE
"Poems on animals, Leonard (R. M.) 7d., Is. 6d. net Oct. 15",215,223,FALSE
"Poems, Patriotic, Swinglehurst (H. E.) is. net May 15",215,223,FALSE
"Poems, Patriotic, for the young, Chambers's, Tait (S. B.) is. net ..Mar. 15",215,223,FALSE
"Poems, Select early English, Gollancx (I.) 2, Parle- ment of the thre ages. 25. 6d. net ..Sep. 15",215,223,FALSE
"Poems, Selected, Coleridge (S.T.) is. 6d. net Apr. 15",215,223,FALSE
"Poems, Selection fr., Shelley (P. B.) (Thompson) 28. net .Dec. 15",215,223,FALSE
"Poems, Selection of, Keats (J.) (Thompson) 28. net Dec. 15",215,223,FALSE
"Poems, 1768, Gray (T.) 3s. 6d. .Sep. 15",215,223,FALSE
"Poems, Short English, for repetition, Rice (C. M.) rod. .May 15",215,223,FALSE
"Poems, Symbolical, of William Blake, Selections fr. (Pierce) 8s. 6d. net ..Oct. 15",215,223,FALSE
"Poems, Twenty, Robinson (W. F.) 6d.... Sep. 15",215,223,FALSE
"Poems, War, Blakeney (E. H.) .Nov. 15",215,223,FALSE
"Poems, War, Pope (J.) is. net Jan. 15",215,223,FALSE
"Poems, War, Powell (C.) 6d. net Dec. 15",215,223,FALSE
"Poems, War, &c., Curzon (Lord) 45. 6d. net June 15",215,223,FALSE
"Poésies, Vigny (A. de) is. July 15",215,223,FALSE
"Poetic romancers after 1850, Elton (O.) is. net Jan. 15",215,223,FALSE
"Poetical works, Herrick (R.) 125. 6d. net May 15",215,223,FALSE
"Poetical works, Hulme (T. É.) is. net....Apr. 15",215,223,FALSE
"Poetical works, Johnson (L.) 78. 6d, net Oct. 15",215,223,FALSE
"Poetical works, Longfellow (H. W.) 78. 6d. net Sep. 15",215,223,FALSE
"Poetry and national character, Dixon (W. M.) Is. 6d. net July 15",215,223,FALSE
"Poetry and prose, Bk. of Victorian, Walker (Mrs. H.) 35. net .Sep. 15",215,223,FALSE
"Poetry and prose, Children's cameos of. 4d. 5d. Mar.15",215,223,FALSE
"Poetry and war, Warren (Sir H.) 3d. net May 15",215,223,FALSE
"Poetry, Concentration and suggestion in, Colvin (Sir S.) is. .Sep. 15",215,223,FALSE
"Poetry, English, Bk. of, Beaumont (G.) 38. 6d. net Sep. 15",215,223,FALSE
"Poetry, English, for young students, Webb (W. T.) is. net. July 15",215,223,FALSE
"Poetry, Georgian, 1913-15. 38. 6d. net. . Nov. 15",215,223,FALSE
"Poetry, Hebrew, Forms of, Gray (G. B.) 7s. 6d. Dec, 15",215,223,FALSE
"Poetry, Indian, and Indian idylls, Arnold (Sir E.) 75. 6d. net July 15",215,223,FALSE
"Poetry, Irish, Bk. of, Graves (A, P.) 25. 6d. net Scp. 15",215,223,FALSE
Poetry of Giacomo da Lentino. (Langley.) 6s. 6d. net 1.Oct. 15,215,223,FALSE
"Poetry, Oxford, 1915, 25. 6d., is. net ...Dec. 15",215,223,FALSE
"Poetry, Patriotic, of Wordsworth (W.) (Acland) IS., 29. 6d. net.. Nov. 15",215,223,FALSE
"Poetry, School, for the junior division. 4d. July 15",215,223,FALSE
"Poetry : Two pioneers of romanticism, Joseph and Thomas Warton, Gosse (E.) is. net... .Dec. 15",215,223,FALSE
"Poets and puritans, Glover (T. R.) 7s. 6d. net Sep. 15",215,223,FALSE
Poet's cabinet : passages from works of Raymond (G. L.) 6s. net ..Feb. 15,215,223,FALSE
"Poet's dream, Agnew (A. T.) 6d. net ....Apr. 15",215,223,FALSE
"Poets, Eng., and the national ideal, De Sélincourt (E.) 25. 6d. net ....Apr. 15",215,223,FALSE
"Poets, Loves of the, Vizctelly (E. A.) 78. 6d. net. May 15",215,223,FALSE
"Poets, Round of the yr. sung by the, 6d. net Nov, 15",215,223,FALSE
"Poets, Scott, Montgomerie and Drummond as lyric, Maclean (C.) 25. net ..........Mar. 15",215,223,FALSE
"Poets, Some imagist : anthology. 35., 28. net June 15",215,223,FALSE
"Poets, Tales fr. the, Glover (W. G.) 3s. 6. Nov. 15",215,223,FALSE
"Pogany (Willy) Illus.--Little Mother Goose. 4to. 93x 77, is. net .HARRAP, Nov. 15",215,223,TRUE
"Pogany (Willy) and Bartruse (Grace)— The Chil- dren in Japan. Pictured by W. P.; rhymes and story by G. B. 4to. 98 x 77, is, net HARRAP, Nov. 15",215,223,TRUE
"Pogany (Willy) and Elias (Edith L.)-Cinderella. Retold in story and rhyme by E. L. E. ; pic- tured by W. P. 4to. 98 x 7}, is. net HARRAP, Nov. 15",215,223,TRUE
Oct. 15,215,223,FALSE
Oct. 15,215,223,FALSE
9s. net Feb. 15,216,224,FALSE
.Dec. 15,216,224,FALSE
.Dec. 15,216,224,FALSE
"Pogany (Willy) and Fable (Leonard)—The Ginger- bread man, Pictured by W. P.; rhymes by L.F. 4to. 98 x 7t, is. net ..HARRAP, Nov. 15",216,224,TRUE
"Poincaré (Raymond)-How France is governed. Popular edit. 8vo. 81 x5, pp. 376, 35. 6d. net UNWIN, Jan. 15",216,224,TRUE
"Pointed roofs : Pilgrimage, Richardson (D. M.) 6s. Sep. 15",216,224,FALSE
"Poison, Askew (A. and C.) 7d. net .... Aug. 15",216,224,FALSE
"Poison belt, Doyle (Sir A. C.) 28. net ...Mar. 15",216,224,FALSE
"Poison belt, Doyle (Sir A. C.) is, net ....Aug. 15",216,224,FALSE
"Poison war, The, Roberts (A. A.) 5s. net.. June 15",216,224,FALSE
"Poisons and charm cures, Malay, Gimlette (J. D.) 3s. 6d. net .Mar. 15",216,224,FALSE
"Poland, Phillips (W. A.) 18. net ...Nov. 15",216,224,FALSE
"Poland and the Polish question, Hill (N.) 1os. 6d. net June 15",216,224,FALSE
"Poland, Campaign in Russian, Standing (P. C.). IS. net . Jan. 15",216,224,FALSE
"Poland, Partitions of, Eversley (Lord) 75. 6d. net June 15",216,224,FALSE
"Poland, Russia, and the war, Tadema (L. A.) 3d. net Poland, Short hist. of, to 1864, &c., Rappoport (A. S.) 5s. net - July 15",216,224,FALSE
"Poland, Sketches in, Little (F. D.) gs. net Mar. 15",216,224,FALSE
"Poland : study in national idealism, Gardner (M. M.) 35. 6d. net.. . .Dec. 15",216,224,FALSE
"Polovoi (Petr Nikolaevich)-Russian fairy tales. Trans. fr. the Skazki of P., by R. Nisbet Bain. Illus. by Noel L. Nisbet. 4to. 94 x 7, pp. 284, 78. 6d. net ..HARRAP, July 15",216,224,TRUE
"Police constable's guide to his daily work, Gregg (B. M.) and MacGrath (J. C.) 3s. 6d. net Apr. 15",216,224,FALSE
"Police court friends with the colours, My, Holmes (R.) 2s, net. ...0d. 15",216,224,FALSE
"Police (England and Wales)-Reports of Inspectors of Constabulary, 1913-14. Is. 5d. WYMAN, May 15",216,224,TRUE
"Police, Known to the, Holmes (T.) is. net Feb. 15",216,224,FALSE
"Polico (Metropolitan)—Metropolitan Police and Police Pension Funds : Accounts, 1914-15. 2}d. WYMAN, June 15",216,224,TRUE
"Police returns of judicial statistics. See J udicial statistics. Police (Scotland)-57th Report, 1914. 8 d. WYMAN, Apr, 15",216,224,TRUE
"Police : Scotland Yard, Dilnot (G.) is. net Nov. 15",216,224,FALSE
"Police systems, European, Fosdick (R. B.) 6s. 6d. net .Sep. 15",216,224,FALSE
"Polish authors, Tales by, 3s. 6d. net......Oct. 15",216,224,FALSE
"Politoyan (J.)--Biblical discoveries in Egypt, Palestine and Mesopotamia. Illus. 8vo. 9 x 54, pp. 204, 2s. 6d. net ...STOCK, May 15",216,224,TRUE
"Political and economic blunders (S. Africa), Poutsma (H. J.).. .Nov. 15",216,224,FALSE
"Political economy, Devas', Synopsis of, Hugo (C. D.) 6d. net June 15",216,224,FALSE
"Political economy, Dict. of, Palgrave (Sir R. H. I.) Vol. I, 215. net... .Feb. 15",216,224,FALSE
"Political economy, Elements of, Hall (H.) is. net Apr. 15",216,224,FALSE
"Political economy for Egyptian students, Todd (J. A.) 78. 6d. net Mar. 15",216,224,FALSE
"Political economy, Hist. of, Ingram (J. K.) (Scott ; Ely) 7s. 6d. net . Nov. 15",216,224,FALSE
"Political economy, Mill's Principles of, Analysis of, Oldershaw (L.) 25. 6d. net. Political economy of war, Hirst (F. W.) 55. net July 15",216,224,FALSE
"Political economy, Relations of, to war, Edge- worth (F. Y.) is. net ..May 15",216,224,FALSE
"Political ideals, Burns (C. D.) 28. 6d. net May 15",216,224,FALSE
"Political orations, British historical and, is. 28. net Mar. 15",216,224,FALSE
"Polltical Quarterly. Nos. 5-6, ea. 35. net MILFORD, Feb., May 15",216,224,FALSE
"Political science : Natural hist. of the state : intro. to, Ford (H. J.) 49. 6d. net ...... July 15",216,224,FALSE
"Political science of John Adams, Walsh (C. M.) ..Apr. 15",216,224,FALSE
"Political text-bk. and glossary and the Gt. European War, Lenox (L. G.) 25. 60. .. June 15",216,224,FALSE
"Political thought in England, Barker (E.) is. net Mar. 15",216,224,FALSE
"Political thought in England : Utilitarians, Davidson (W. L.) is. net ........Nov. 15",216,224,FALSE
"Political wall map of South America. 155. net HARRAP, June 15",216,224,TRUE
"Political tinker, The, &c., Holberg (L.) 6s. 6d. net Mar. 15",216,224,FALSE
"Political wall map of the United States. I5S. net HARRAP, June 15",216,224,TRUE
"Political writings, Rousseau (J. J.) (Vaughan) 63s. net ..Nov. 15",216,224,FALSE
"Politics, American, Undercurrents in, Hadley (A. T.) 6s, net ..Oct. 15",216,224,FALSE
"Politics and crowd morality, Christensen (A.) 75. 6d. net .. June 15",216,224,FALSE
"Politics : Bodies politic and their governments, Hammond (B. E.) Ios. 6d. net ...... Jan. 15",216,224,FALSE
"Politics : Ephemera, Drage (G.) 10s. 6d. net Νου. 15",216,224,FALSE
"Politics : Intro. to study of govern ment, Holt (L. H.) 8s. 6d. net .Mar. 15",216,224,FALSE
"Politics : Morality of nations, Burns (C. D.) 5s. net Politics : The New faith, Henderson (F.) 25. 6d., IS. net Mar. 15",216,224,FALSE
"Politics : Ordeal by battle, Oliver (F. S.) 6s. net June 15",216,224,FALSE
"Politics, Party: The New faith, Henderson (F.) 28. 6d. net Mar. 15",216,224,FALSE
"Politics : Realities, De Wend-Fenton (W. F.) is. net Politics, War and rational, Hayward (C. W.) Is. 6d., Is. net .Mar. 15",216,224,FALSE
"Polk, Leonidas, Bishop and General, Polk (W. M.) June 15",216,224,FALSE
"Polk (William M.)-Leonidas Polk, Bishop and General. New and rev. ed. Cr. 8vo., 14s. net ..LONGMANS, June 15",216,224,TRUE
"Pollard (A. F.)-The War, its history and its morals: a lecture. 8vo. swd. 6d. net LONGMANS, Feb. 15",216,224,TRUE
"Pollard (E. F.)-A Gentleman of England : a story of Sir Philip Sidney. Cheap ed. Cr. 8vo. 77 x 41, pp. 412, is. net PARTRIDGE, Nov. 15",216,224,TRUE
"Pollen (John) -Quatrains of Omar Khayyam : line-upon-line renderings in verse fr. original Persian, 3s. 6d. net..... ...Dec. 15",216,224,FALSE
"Pollock (A. W. A.)-Elementary military train- ing. 3rd edit., rev. and enlarged. Cr. 8vo. 45. net ......CLOWES, Apr. 15",216,224,TRUE
"Pollock (Sir F.)--A Digest of the law of partner- ship. 10th ed. 8vo. Ios. STEVENS & SONS, May 15",216,224,TRUE
"Pollock (Nellie)-More Belgian playmates : a second story of the great European War. 16mo. 61 x 41, pp. 160, is. 6d. net GAY & H., Nov. 15",216,224,TRUE
"Pollyanna grows up, Porter (E. H.) 6s. ..May 15",216,224,FALSE
"Polo at home and abroad, Dale (T. F.) 126s. June 15",216,224,FALSE
"Pomm's daughter, De Prats (C.) 6d. July 15",216,224,FALSE
"Pompeii [Latin poem], Lewis (L. C. St. A.) is. net Sep. 15",216,224,FALSE
"Pond (Dewitt Clinton)-Engineering for architects. Med. 8vo. 9X6, pp. 112, 8s. 60. net MILFORD, Od. 15",216,224,TRUE
"Ponsonby (Arthur)--Democracy and diplomacy : a plea popular control of foreign policy. Cr. 8vo. 71 x 5, pp. 213, 25. 6d. net METHUEN, Nov. 15",216,224,TRUE
"Pont-Jest (René de)-The Case of Doctor Plemen. 12mo., 7d. net COLLINS, June 15",216,224,TRUE
"Pool of gold, Foxe (G. M.) 6s. 2 vols. : ..Oct. 15",216,224,FALSE
.Nov. 15,216,224,FALSE
"Portsea : Work of a great parish, Garbett (C. F.) 58. net Feb. 15",217,225,FALSE
"Poole (Ernest) The Harbor : a novel. Cr. 8vo. 7* X 5, pp. 394, 6s. ..MACMILLAN, June 1915 Poole (Reginald L.)-Lectures on the history of the Papal Chancery down to the time of Innocent III. 8vo. 9 X 55, pp. 227, 9s. net CAMB. UNIV. PR., Nov. 15",217,225,TRUE
"Poole and Christchurch, Bournemouth, Heath (S.) and Haslehust (E.) 25. net Aug. 15",217,225,FALSE
"Poole Church and its sectors, Phillips (H. L.) Is. 6d., Is. ...Mar. 15",217,225,FALSE
"Pooley (A. M.)—The Secret memoirs of Count Tadasu Hayashi. 8vo. 9 X 5), pp. 336, 1os. 6d. net NASA, June 15",217,225,TRUE
"Poor folk ; The Gambler, Dostoiefsky (F.) is., 25 net Mar. 15",217,225,FALSE
"Pootli, Chinoy (A. F. J. and Mrs. D. A. F.) 6s. Nov. 15",217,225,FALSE
"Pope (Amy E.)-A Medical dictionary for nurses. 74 X5, pp. 288, 35. 6d, net PUTNAM, Jan. 15",217,225,TRUE
