original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date,flagged,catalogue_year
"Hunsaker (J. C.)-Triplane and the stable biplane. 8vo. swd. 35. net, PITMAN, Apr. '20",142,150,,Hunsaker (J. C.),Triplane and the stable biplane.,8vo.,"swd. 35. net,",PITMAN,Apr. 20,False,1920
"Hunt (H. Ernest)--The Influence of thought on health, wealth, and happiness. Cr. 8vo. 71 x 41, pp. 246, 58. net.. W. RIDER, Nov. '20",142,150,,Hunt (H. Ernest),"The Influence of thought on health, wealth, and happiness.",Cr. 8vo.,"71 x 41, pp. 246, 58. net..",W. RIDER,Nov. 20,False,1920
"Hunt (Kenneth R. G.)-Association football. Illus. with diag. Gr. 8vo. 7+ X4}, pp. 91, Is. 6d. net ..PEARSON, Sep. '20",142,150,,Hunt (Kenneth R. G.),Association football. Illus. with diag.,Gr. 8vo.,"7+ X4}, pp. 91, Is. 6d. net ..",PEARSON,Sep. 20,False,1920
"Hunt (Violet)-The Celebrity's daughter. Ch. ed. 18mo. 64X47, pp. 251, 25. net S. PAUL, Oct. '20",142,150,,Hunt (Violet),The Celebrity's daughter. Ch. ed.,18mo.,"64X47, pp. 251, 25. net",S. PAUL,Oct. 20,False,1920
"Hunter (A. Mitchell, Rev.)-The Teaching of Calvin : modern interpretation. 8vo. 81 x 51, pp. 304, ios. 6d. net MACLEHOSE, June '20",142,150,,"Hunter (A. Mitchell, Rev.)",The Teaching of Calvin : modern interpretation.,8vo.,"81 x 51, pp. 304, ios. 6d. net",MACLEHOSE,June 20,False,1920
"Hunter (Adam)-Bridge and structural engineer's handbook; general specifications, formulæ and data for the design of cranes, bridges, foundations, and workshop buildings, embody. ing the practice of Sir William Arrol & Co., Ltd. Cr. 8vo. 71x 4+, pp. 308, 215. net SPON, July '20",142,150,,Hunter (Adam),"Bridge and structural engineer's handbook; general specifications, formulæ and data for the design of cranes, bridges, foundations, and workshop buildings, embody. ing the practice of Sir William Arrol & Co., Ltd.",Cr. 8vo.,"71x 4+, pp. 308, 215. net",SPON,July 20,False,1920
"Hunter (Charles)-Mechanical dentistry : artifi- cial dentures. 7th ed., rev. Cr. 8vo. 71 x 5, pp. 280, 5s. net. (Lockwood's Trade manuals) C. LOCKWOOD, Jan. '20",142,150,,Hunter (Charles),"Mechanical dentistry : artifi- cial dentures. 7th ed., rev.",Cr. 8vo.,"71 x 5, pp. 280, 5s. net. (Lockwood's Trade manuals)",C. LOCKWOOD,Jan. 20,False,1920
"Hunter (G. L.)-Italian furniture and interiors. With text. Folio, 240s. net BATSFORD, Sep. '20",142,150,,Hunter (G. L.),Italian furniture and interiors. With text.,"Folio,",240s. net,BATSFORD,Sep. 20,False,1920
"Hunter (Robert)—Why we fail as Christians Cr. 8vo. 88. 6d. net ..MACMILLAN, June '20",142,150,,Hunter (Robert),Why we fail as Christians,Cr. 8vo.,88. 6d. net ..,MACMILLAN,June 20,False,1920
"Hunter (William)-Serbian epidemics of typhus and relapsing fever in 1915. Ryl. 8vo. 75. 6d. net swd. 55. net. BALE, Aug. '20",142,150,,Hunter (William),Serbian epidemics of typhus and relapsing fever in 1915.,Ryl. 8vo.,75. 6d. net swd. 55. net.,BALE,Aug. 20,False,1920
"Hunting diary, 1920–21. 8vo. 9! x 61, pp. 226, (46, Lincoln's Inn Fields, W.C.) S. B. VAUGHAN, Nov. '20",142,150,,,"Hunting diary, 1920–21.",8vo.,"9! x 61, pp. 226, (46, Lincoln's Inn Fields, W.C.)",S. B. VAUGHAN,Nov. 20,False,1920
"Hurd (Archibald)—A Merchant fleet at war. Ryl. 8vo. 95 X64, pp. 140, 125. 6d. net CASSELL, May '20",142,150,,Hurd (Archibald),A Merchant fleet at war.,Ryl. 8vo.,"95 X64, pp. 140, 125. 6d. net",CASSELL,May 20,False,1920
"Hurley (Timothy, Rev.)-The Immaculate concep- tion : poem. 12mo. pp. 246, 3s. 6d. net (Dublin) EDUC. CO. OF IRELAND, Oct. '20",142,150,,"Hurley (Timothy, Rev.)",The Immaculate concep- tion : poem.,12mo.,"pp. 246, 3s. 6d. net (Dublin)",EDUC. CO. OF IRELAND,Oct. 20,False,1920
"Hurnard (Samuel) —"" To him that over cometh.” Cr. 8vo. swd. is. 9d. net THYNNE, Nov. '20",142,150,,Hurnard (Samuel),""" To him that over cometh.""",Cr. 8vo.,swd. is. 9d. net,THYNNE,Nov. 20,False,1920
"Hurst (Arthur F.)-Croonian lectures on the psychology of the special senses and their functional disorders. 8vo. 128. 6d. net. (Oxford medical publication) . MILFORD, Dec. '20",142,150,,Hurst (Arthur F.),Croonian lectures on the psychology of the special senses and their functional disorders.,8vo.,128. 6d. net. (Oxford medical publication) .,MILFORD,Dec. 20,False,1920
"Hurst (J. W.)-The Allotment month by month : what to grow and how to grow it. Illus. Cr. 8vo. 7} 5, pp. 137, 2s. 6d. net SMALLHOLDING & ALLOTMENT,"" Mar. ‘20",142,150,,Hurst (J. W.),The Allotment month by month : what to grow and how to grow it. Illus.,Cr. 8vo.,"7} 5, pp. 137, 2s. 6d. net","SMALLHOLDING & ALLOTMENT,",Mar. 20,False,1920
"Hurst (John Thomas)-A Handbook of formulæ, tables and memoranda. 16th ed. 32mo. 31 4, pp. 705, ios. net SPON, Dec. '20",142,150,,Hurst (John Thomas),"A Handbook of formulæ, tables and memoranda. 16th ed.",32mo.,"31 4, pp. 705, ios. net",SPON,Dec. 20,False,1920
"Hutchinson (Francis E.)-Christian freedom. (Hulsean Lectures, 1918-19.) Cr. 8vo. 74 x 51, pp. 189, 5s. net........MACMILLAN, Mar. '20",142,150,,Hutchinson (Francis E.),"Christian freedom. (Hulsean Lectures, 1918-19.)",Cr. 8vo.,"74 x 51, pp. 189, 5s. net........",MACMILLAN,Mar. 20,False,1920
"Hutchinson (Horace G.)-Portraits of the Eighties. 8vo. 9 X 51, pp. 316, 16s. net UNWIN, May'20",142,150,,Hutchinson (Horace G.),Portraits of the Eighties.,8vo.,"9 X 51, pp. 316, 16s. net",UNWIN,May 20,False,1920
"Hutchinson (R. W.)- Intermediate text book of magnetism and electricity. 8vo. pp. 62S, 8s. 6d. UNIV. TUTORIAL PR., Feb. '20",142,150,,Hutchinson (R. W.),Intermediate text book of magnetism and electricity.,8vo.,"pp. 62S, 8s. 6d.",UNIV. TUTORIAL PR.,Feb. 20,False,1920
"Hutchinson (R. W.) Advanced text book of magnetism and electricity. 2 vols. Magnetism and electricity ; vol. 2, Electro- dynamics. 2nd ed. Cr. 8vo. pp. 394 ; 530, 125. 6d. per set.. UNIV. TUTORIAL PR., July, '20",142,150,,Hutchinson (R. W.),"Advanced text book of magnetism and electricity. 2 vols. Magnetism and electricity ; vol. 2, Electro- dynamics. 2nd ed.",Cr. 8vo.,"pp. 394 ; 530, 125. 6d. per set..",UNIV. TUTORIAL PR.,July 20,False,1920
"Hynd man (H. M.)—The Evolution of revolution. 8vo. 9 X6, pp. 406, 218. net G. RICHARDS, Dec. '20",143,151,,Hynd man (H. M.),The Evolution of revolution.,8vo.,"9 X6, pp. 406, 218. net",G. RICHARDS,Dec. 20,False,1920
"Hyne (C. J. Cutcliffe)--Admiral Teach. Cr. 8vo. 74 x 5, pp. 253, 78. net. .METHUEN, Mar. '20",143,151,,Hyne (C. J. Cutcliffe),Admiral Teach.,Cr. 8vo.,"74 x 5, pp. 253, 78. net. .",METHUEN,Mar. 20,False,1920
"Hyne (C. J. Cutcliffe)—The Recipe for diamonds. Repr. Cr. 8vo. 7 X 4), pp. 255, 25. net PEARSON, Jan, '20",143,151,,Hyne (C. J. Cutcliffe),The Recipe for diamonds. Repr.,Cr. 8vo.,"7 X 4), pp. 255, 25. net",PEARSON,Jan. 20,False,1920
"Hutchinson (W. M.)-Evergreen stories : retold from classical sources. Ist series. 18mo. 6 X41, pp. 191, is. gd. net (King's Treasuries of Literature). ...DENT, Dec. '20",143,151,,Hutchinson (W. M.),Evergreen stories : retold from classical sources. Ist series.,18mo.,"6 X41, pp. 191, is. gd. net (King's Treasuries of Literature).",DENT,Dec. 20,False,1920
"Hutchison (Alfred) and Handcock (Percy) - Association for promotion of trade. 8vo. 168. net ......SWEET & M., Feb. '20",143,151,,Hutchison (Alfred) and Handcock (Percy),Association for promotion of trade.,8vo.,168. net ......SWEET & M.,,Feb. 20,False,1920
"Hutchison (Robert)--Lectures on diseases of children. 4th ed. 8vo. 81 X54, pp. 428, 2is. net E. ARNOLD, Nov. '20",143,151,,Hutchison (Robert),Lectures on diseases of children. 4th ed.,8vo.,"81 X54, pp. 428, 2is. net",E. ARNOLD,Nov. 20,False,1920
"Hutton (Baroness von)-The Bag of saffron. 18mo. 63x4, pp. 286, 28. net HUTCHINSON, Mar.'20",143,151,,Hutton (Baroness von),The Bag of saffron.,18mo.,"63x4, pp. 286, 28. net",HUTCHINSON,Mar. 20,False,1920
"Hutton (F. H.)-Electricity and the motor car. 4th ed., enl., Cr. 8vo. 7*X5, pp. 256, 55. 6d. net ILIFFE, Dec. '26 Hutton (F. H.)Magnetos : simply explained. Illus. Cr. 8vo. 77X5, pp. 67, swd. 9d. net (Model engineer ser.) .P. MARSHALL, July '20",143,151,,Hutton (F. H.),"Electricity and the motor car. 4th ed., enl.,",Cr. 8vo.,"7*X5, pp. 256, 55. 6d. net",ILIFFE,Dec. 20,False,1920
"Hutton (F. H.)-Electricity and the motor car. 4th ed., enl., Cr. 8vo. 7*X5, pp. 256, 55. 6d. net ILIFFE, Dec. '26 Hutton (F. H.)Magnetos : simply explained. Illus. Cr. 8vo. 77X5, pp. 67, swd. 9d. net (Model engineer ser.) .P. MARSHALL, July '20",143,151,,Hutton (F. H.),Magnetos : simply explained. Illus.,Cr. 8vo.,"77X5, pp. 67, swd. 9d. net (Model engineer ser.) .",P. MARSHALL,July 20,False,1920
"Hutton (J. Arthur)-Rod-fishing for salmon on the Wye, with fly, minnow, prawn, &c. Intro. by R. B. Marston, New impr. 40 illus. and 4 folding plates. 12mo. pp. 170. 55. net “ FISHING GAZETTE,"" Jan. '20",143,151,,Hutton (J. Arthur),"Rod-fishing for salmon on the Wye, with fly, minnow, prawn, &c. Intro. by R. B. Marston, New impr. 40 illus. and 4 folding plates.",12mo.,pp. 170. 55. net,FISHING GAZETTE,Jan. 20,False,1920
"Hutton (John)--Discerning the times. Cr. 8vo. 7* *57, pp. 280, 75. 6d. net J. CLARKE, Oct. '20",143,151,,Hutton (John),Discerning the times.,Cr. 8vo.,"7* *57, pp. 280, 75. 6d. net",J. CLARKE,Oct. 20,False,1920
"Hutton (John A., Rev.)—The Proposal of Jesus . (“ Alexander Robertson” lectures.) Cr. 8vo. 7? X5, PP. 257, 75. 6d, net HODDER & S., Oct.'20",143,151,,"Hutton (John A., Rev.)","The Proposal of Jesus . ("" Alexander Robertson"" lectures.)",Cr. 8vo.,"7? X5, PP. 257, 75. 6d, net",HODDER & S.,Oct. 20,False,1920
"Hutton (W. H.)—British rule in India, 1757-1858. Cr. 8vo. Pp. 31, is. net NAT. HOME READING UNION, S.pt.'20",143,151,,Hutton (W. H.),"British rule in India, 1757-1858.",Cr. 8vo.,"Pp. 31, is. net",NAT. HOME READING UNION,S.pt.'20,False,1920
"Hutton (William Holden)-The Hope of man. Cr. 8vo. 7* *5), pp. 187, 5s. net MACMILLAN, Mar. '20",143,151,,Hutton (William Holden),The Hope of man.,Cr. 8vo.,"7* *5), pp. 187, 5s. net",MACMILLAN,Mar. 20,False,1920
"Huxley (Aldous)--Leda. 8vo. 84 X 7, pp. 80, 5s. net .CHATTO & W., May'20",143,151,,Huxley (Aldous),Leda.,8vo.,"84 X 7, pp. 80, 5s. net .",CHATTO & W.,May 20,False,1920
"Huxley (Aldous)-Limbo. Cr. 8vo. 7{ x 51, 292, 55. net .CHATTO & W., Feb. 20",143,151,,Huxley (Aldous),Limbo.,Cr. 8vo.,"7{ x 51, 292, 55. net .",CHATTO & W.,Feb. 20,False,1920
"Huxley (Leonard)—Anniversaries, and other poems. Cr. 8vo. 71 x 54, pp. 92, 5s. Det MURRAY, June '20",143,151,,Huxley (Leonard),"Anniversaries, and other poems.",Cr. 8vo.,"71 x 54, pp. 92, 5s. Det",MURRAY,June 20,False,1920
"Huxley (Leonard)—Thomas Henry Huxley : a character sketch. Cr. 8vo. 71 x 41, pp. 120, 35. 6d. net ; swd. 2s. net.. .WATTS, June 20",143,151,,Huxley (Leonard),Thomas Henry Huxley : a character sketch.,Cr. 8vo.,"71 x 41, pp. 120, 35. 6d. net ; swd. 2s. net.. .",WATTS,June 20,False,1920
"Hyatt (Stanley Portal)-Biffel: a trek ox. Cr. 8vo. 7x4*, pp. 195, 25. net....MELROSE, June '20",143,151,,Hyatt (Stanley Portal),Biffel: a trek ox.,Cr. 8vo.,"7x4*, pp. 195, 25. net....",MELROSE,June 20,False,1920
"Hyde (Douglas)--The Story of early Gaelic litera- ture. 6th impr. Cr. 8vo. 74 x54, pp. 201, 3s. 6d. net UNWIN, Oct. '20",143,151,,Hyde (Douglas),The Story of early Gaelic litera- ture. 6th impr.,Cr. 8vo.,"74 x54, pp. 201, 3s. 6d. net",UNWIN,Oct. 20,False,1920
"Hyland (St. George Kieran, Rev.)-A Century of persecution, under Tudor and Stuart Sovereigns : from contemporary records. 8vo. 8+X51, pp. 520, 21s. net ..K. PAUL, July '20",143,151,,"Hyland (St. George Kieran, Rev.)","A Century of persecution, under Tudor and Stuart Sovereigns : from contemporary records.",8vo.,"8+X51, pp. 520, 21s. net ..",K. PAUL,July 20,False,1920
"Ibanez (Vicente Blasco)Mare nostrum. (Our sea.) Trans. from the Spanish by Charlotte Brewster Jordan. Cr. 8vo. 71 x 5, pp. 518, gs. net .....CONSTABLE, June 20",143,151,,Ibanez (Vicente Blasco),Mare nostrum. (Our sea.) Trans. from the Spanish by Charlotte Brewster Jordan.,Cr. 8vo.,"71 x 5, pp. 518, gs. net .....",CONSTABLE,June 20,False,1920
"Ibanez (Vicente Blasco)-Sonnica. Authorised translation by Frances Douglas. Cr. 8vo. 71 X5, pp. 320, 78. net ..LONG, Apr. 20",143,151,,Ibanez (Vicente Blasco),Sonnica. Authorised translation by Frances Douglas.,Cr. 8vo.,"71 X5, pp. 320, 78. net ..",LONG,Apr. 20,False,1920
"Ibbetson (W. S.)-Electric wiring : theory and practice. 2nd ed. Cr. 8vo. 74 x 44, pp. 470, 18s. net .. SPON, Apr. '20",143,151,,Ibbetson (W. S.),Electric wiring : theory and practice. 2nd ed.,Cr. 8vo.,"74 x 44, pp. 470, 18s. net ..",SPON,Apr. 20,False,1920
"Ibbotson (W. S.)-Electric wiring: theory and practice. Illus. 2nd ed., new impr. Cr. 8vo. 71 x5, pp. 470, 155. net ......SPON, Sep. '20",143,151,,Ibbotson (W. S.),"Electric wiring: theory and practice. Illus. 2nd ed., new impr.",Cr. 8vo.,"71 x5, pp. 470, 155. net",SPON,Sep. 20,False,1920
"Ibbetson (W. S.)-Motor and dynamo control. 8vo. 218. net, .....SPON, Dec. '20",143,151,,Ibbetson (W. S.),Motor and dynamo control.,8vo.,"218. net, .....",SPON,Dec. 20,False,1920
"Ibbotson (Fred.)—The Chemical analysis of steel-works' materials. With diagrams. 8vo. 8*X54, pp. 304, 21s. net ..LONGMANS, Sep. '20",143,151,,Ibbotson (Fred.),The Chemical analysis of steel-works' materials. With diagrams.,8vo.,"8*X54, pp. 304, 21s. net ..",LONGMANS,Sep. 20,False,1920
"Ibbotson (William)-Atlas of the sensory cutaneous nerves. Ryl. 8vo. 78. 6d. net SCIENTIFIC PR., Nov. '20",143,151,,Ibbotson (William),Atlas of the sensory cutaneous nerves.,Ryl. 8vo.,78. 6d. net,SCIENTIFIC PR.,Nov. 20,False,1920
"Ibls (The) : a quarterly journal of ornithology. Ed. by W. L. Sclater. II ser., vol. I, 1919. 8vo. 19 col. plates and engravings. Pp. 862, 4 parts, swd. 328. net .... WESLEY, Jan. '20",143,151,,,"Ibls (The) : a quarterly journal of ornithology. Ed. by W. L. Sclater. II ser., vol. I, 1919.",8vo.,"19 col. plates and engravings. Pp. 862, 4 parts, swd. 328. net ....",WESLEY,Jan. 20,False,1920
"Ice and cold storage trades directory and hand- book, 1920. 88 x6, pp. 302, 1os. 6d. ILIFFE, Feb. '20",143,151,,,"Ice and cold storage trades directory and hand- book, 1920.",,"88 x6, pp. 302, 1os. 6d.",ILIFFE,Feb. 20,False,1920
"Ideal labour-saving home (The). Illus. Svo. 58. net “ DAILY MAIL,” Feb. 20",143,151,,,Ideal labour-saving home (The).,Svo.,Illus. 58. net,DAILY MAIL,Feb. 20,False,1920
"Ideas and ideals. 6x5, pp. 59, ros. net (Wirksworth, Derbyshire) BROOKS PR., Nov.'20",143,151,,,Ideas and ideals.,,"6x5, pp. 59, ros. net (Wirksworth, Derbyshire)",BROOKS PR.,Nov. 20,False,1920
"Igglesden (Charles)-A Saunter through Kent, with pen and pencil. Illus. by X. Willis. 10 X7), pp. 88, 38. 6d. net (Ashford) KENTISH EXPRESS,” Dec. 20",144,152,,Igglesden (Charles),"A Saunter through Kent, with pen and pencil. Illus. by X. Willis.",,"10 X7), pp. 88, 38. 6d. net (Ashford)",KENTISH EXPRESS,Dec. 20,False,1920
"Ila-speaking peoples, Smith (E. W.) and Dale (A. M.) 50s. net Ilchester (Farl of)-Henry Fox, first Lord Hol- land :, his family and relations. In 2 vols. 8vo. 9 X54, pp. 381, 400, 328. net MURRAY, Feb. '20",144,152,"Ila-speaking peoples, Smith (E. W.) and Dale (A. M.) 50s. net",Ilchester (Farl of),"Henry Fox, first Lord Hol- land :, his family and relations. In 2 vols.",8vo.,"9 X54, pp. 381, 400, 328. net",MURRAY,Feb. 20,False,1920
"Imperial album of London views. 4to. 75. 6d. EYRE & S., May '20",144,152,,,Imperial album of London views.,4to.,75. 6d.,EYRE & S.,May 20,False,1920
"Imperial Institute—Reports on hides and skins : İmperial Institute Indian trade enquiry. Ryl. 8vo. 6s. net ........MURRAY, June 20",144,152,,,Imperial Institute—Reports on hides and skins : İmperial Institute Indian trade enquiry.,Ryl. 8vo.,6s. net ........,MURRAY,June 20,False,1920
"Imperial InstituteReports on oil-seeds. Ryl. 8vo. swd. 6d. net (imperial Institute Indian trade enquiry) ..MURRAY, June '20",144,152,,,Imperial InstituteReports on oil-seeds.,Ryl. 8vo.,swd. 6d. net (imperial Institute Indian trade enquiry),MURRAY,June 20,False,1920
"Imperial Institute-Reports on rice : Indian trade enquiry. 94x67, pp. 173, 6s. net MURRAY, Nov. '20",144,152,,,Imperial Institute-Reports on rice : Indian trade enquiry.,,"94x67, pp. 173, 6s. net",MURRAY,Nov. 20,False,1920
"In quest of the best. A Compilation by J. E. 18mo. 6 X3), pp. 47, swd. 7d. net. (Rosemary booklets) .SIMPKIN, Aug. '20",144,152,,,In quest of the best. A Compilation by J. E.,18mo.,"6 X3), pp. 47, swd. 7d. net. (Rosemary booklets) .",SIMPKIN,Aug. 20,False,1920
"In the mountains. 8vo. 8 x 57, pp. 278, 79. 60. net MACMILLAN, Aug. '20",144,152,,,In the mountains.,8vo.,"8 x 57, pp. 278, 79. 60. net",MACMILLAN,Aug. 20,False,1920
"In the whirlpool of the races : missionaries at the battlefronts, with a prologue by Basil Mathews. 77 x 43, pp. 102, is. 6d. LONDON MISSIONARY SOC., May ‘20",144,152,,,"In the whirlpool of the races : missionaries at the battlefronts, with a prologue by Basil Mathews.",,"77 x 43, pp. 102, is. 6d.",LONDON MISSIONARY SOC.,May 20,False,1920
"Ince (R. B.)-Franz Anton Mesmer : his life and teaching. 18mo. Is. 6d. net ....RIDER, Sep.'20",145,153,,Ince (R. B.),Franz Anton Mesmer : his life and teaching.,18mo.,Is. 6d. net ....,W. RIDER,Sep. 20,False,1920
"Inchbold (A. C.) Love and the Crescent: a tale of the Near East. 18mo. 64 x 44, pp. 278, 25. net .HUTCHINSON, June'20",145,153,,Inchbold (A. C.),Love and the Crescent: a tale of the Near East.,18mo.,"64 x 44, pp. 278, 25. net .",HUTCHINSON,June 20,False,1920
"Inchbold (A. C.)—Sallie of Painter's bakery. Cr. 8vo. 7X41, pp. 216, 2s. 6d. net R.T.S., June '20",145,153,,Inchbold (A. C.),Sallie of Painter's bakery.,Cr. 8vo.,"7X41, pp. 216, 2s. 6d. net",R.T.S.,June 20,False,1920
"Inchfawn (Philip and Fay)--Father Neptune’s diamond : a story of magic at the bottom of the ocean. Illus. by Thomas Maybank. Cr. 8vo. 73 x 54, pp. 216, 35. 6d. net PARTRIDGE, Feb.'20",145,153,,Inchfawn (Philip and Fay),Father Neptune’s diamond : a story of magic at the bottom of the ocean. Illus. by Thomas Maybank.,Cr. 8vo.,"73 x 54, pp. 216, 35. 6d. net",PARTRIDGE,Feb. 20,False,1920
"India (East)-Accounts and estimates, 1919–20-Explanatory Memo., 4d. net; do., 1920–21, 4d. net .H.M.S.O., Mar., Aug. '20",145,153,,,"India (East)-Accounts and estimates, 1919–20-Explanatory Memo., 4d. net; do., 1920–21, 4d. net .",,,H.M. STATIONERY OFF.,"Mar., Aug. 20",False,1920
"India (East)-Constitutional reforms. Draft Rules: No. 1, is. net ; No. 2, 9d. net ; No. 3, 3d. net ; No. 4, 6d. net ......H.M.S.O., July ‘20",145,153,,,"India (East)-Constitutional reforms. Draft Rules: No. 1, is. net ; No. 2, 9d. net ; No. 3, 3d. net ; No. 4, 6d. net",,,H.M. STATIONERY OFF.,July 20,False,1920
"India (East)-Army in India Committee, 1919–20. IS. 6d. net .H.M.S.O., Oct. 20",145,153,,,"India (East)-Army in India Committee, 1919–20.",,IS. 6d. net .,H.M. STATIONERY OFF.,Oct. 20,False,1920
"Inchfawn (Philip and Fay)-Father Neptune's treasure : the adventures of three children and a golliwog under the sea. Cr. 8vo. 74 x 51, pp. 228, 3s. 6d. net .PARTRIDGE, Feb. 20",145,153,,Inchfawn (Philip and Fay),Father Neptune's treasure : the adventures of three children and a golliwog under the sea.,Cr. 8vo.,"74 x 51, pp. 228, 3s. 6d. net .",PARTRIDGE,Feb. 20,False,1920
"Inchfawn (Philip and Fay)—The Golliwog News : a story of three children and a toy newspaper. Cr. 8vo. 7* x 57, pp. 255, 35. 6d. net PARTRIDGE, Feb. '20",145,153,,Inchfawn (Philip and Fay),The Golliwog News : a story of three children and a toy newspaper.,Cr. 8vo.,"7* x 57, pp. 255, 35. 6d. net",PARTRIDGE,Feb. 20,False,1920
"India (East)–Constitutional reforms. Financial Relations : Report of the Ctte.. 2d. pet ; Views of Govt. of India, &c., is. net H.M.S.O., June, Oct., '20",145,153,,,"India (East)–Constitutional reforms. Financial Relations : Report of the Ctte.. 2d. pet ; Views of Govt. of India, &c., is. net",,,H.M. STATIONERY OFF.,"June, Oct. 20",False,1920
"India (East)-Constitutional reforms. Proposals for a new Constitution for Burma. 9d. net H.M.S.O., June '20",145,153,,,India (East)-Constitutional reforms. Proposals for a new Constitution for Burma.,,9d. net,H.M. STATIONERY OFF.,June 20,False,1920
"Income Tax and Inhabited House Duties—Reports of Cases in Great Britain. Vol. 6, Index. Repr.), 9d. net ; vol. 7, pt. 1 (Repr.), 25. 60. net ; vol. 8, pt. 3, is. net H.M.S.O., Mar. '20",145,153,,,"Income Tax and Inhabited House Duties—Reports of Cases in Great Britain. Vol. 6, Index. Repr.), 9d. net ; vol. 7, pt. 1 (Repr.), 25. 60. net ; vol. 8, pt. 3, is. net",,,H.M. STATIONERY OFF.,Mar. 20,False,1920
"India (East)- Constitutional reforms. Royal Proclamation, &c. id. .... H.M.S.O., Jan.-Oct.'20",145,153,,,"India (East)- Constitutional reforms. Royal Proclamation, &c.",,id.,H.M. STATIONERY OFF.,Jan.-Oct. 20,False,1920
