original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date,flagged,catalogue_year
"Lamb (Charles and Mary)-Tales from Shakes- peare. Illus. by Geo. Soper. New ed. 8vo. 6s. .HEADLEY, Dec. '19",135,147,,Lamb (Charles and Mary),Tales from Shakes- peare. Illus. by Geo. Soper. New ed.,8vo.,6s. .,HEADLEY,Dec. 19,False,1919
"Lambert (H. G. C. Marsh) illus.-Baby Bunting, and other nursery rhymes. Roy. 8vo. 9×41, 6d. net. (Shakespeare ser.) ALLDAY, Sep. '19",135,147,,Lambert (H. G. C. Marsh) illus.,"Baby Bunting, and other nursery rhymes.",Roy. 8vo.,"9×41, 6d. net. (Shakespeare ser.)",ALLDAY,Sep. 19,False,1919
"Lambert (H. G. C. Marsh)-Days in Dutchie- Land. Illus. Cr. 8vo. 7×5, swd. Is. ALLDAY, Nov. '19",135,147,,Lambert (H. G. C. Marsh),Days in Dutchie- Land. Illus.,Cr. 8vo.,"7×5, swd. Is.",ALLDAY,Nov. 19,False,1919
"Lambert (H. G. C. Marsh) illus.-Goldilocks and the Three Bears. Roy. 8vo. 91×41, 6d. net. (Shakespeare ser.).... .ALLDAY, Sep. '19",135,147,,Lambert (H. G. C. Marsh) illus.,Goldilocks and the Three Bears.,Roy. 8vo.,"91×41, 6d. net. (Shakespeare ser.)....",ALLDAY,Sep. 19,False,1919
"Lambert (H. G. C. Marsh) illus.-Little Red Riding Hood. Roy. 8vo. 9×4, 6d. net. (Shakespeare ser.) ALLDAY, Sep. '19",135,147,,Lambert (H. G. C. Marsh) illus.,Little Red Riding Hood.,Roy. 8vo.,"9×4, 6d. net. (Shakespeare ser.)",ALLDAY,Sep. 19,False,1919
"Lambert (H. G. C. Marsh)--Molly and the Moon Fairies. Illus. Cr. 8vo. 7×5, swd. Is. ALLDAY, Nov. '19",135,147,,Lambert (H. G. C. Marsh),Molly and the Moon Fairies. Illus.,Cr. 8vo.,"7×5, swd. Is.",ALLDAY,Nov. 19,False,1919
"Lambert (H. G. C. Marsh)-Podge and the Pixies. Illus. Cr. 8vo. 7×5, swd. Is. ALLDAY, Nov '19",135,147,,Lambert (H. G. C. Marsh),Podge and the Pixies. Illus.,Cr. 8vo.,"7×5, swd. Is.",ALLDAY,Nov. 19,False,1919
"Lambert (H. G. C. Marsh) illus.-Simple Simon. Roy. 8vo. 9×41, 6d. net. (Shakespeare ser.) ALLDAY, Sep. '19",135,147,,Lambert (H. G. C. Marsh) illus.,Simple Simon.,Roy. 8vo.,"9×41, 6d. net. (Shakespeare ser.)",ALLDAY,Sep. 19,False,1919
"Lambert (H. G. C. Marsh) illus.-The Story of Teddy Bear. Roy. 8vo. 91×41, 6d. net. (Shakespeare ser.) .ALLDAY, Sep. '19",135,147,,Lambert (H. G. C. Marsh) illus.,The Story of Teddy Bear.,Roy. 8vo.,"91×41, 6d. net. (Shakespeare ser.) .",ALLDAY,Sep. 19,False,1919
"Lambert (H. G. C. Marsh)-Sunbonnet Sue. Illus. Cr. 8vo. 7×6, swd. is. ALLDAY, Nov. '19",135,147,,Lambert (H. G. C. Marsh),Sunbonnet Sue. Illus.,Cr. 8vo.,"7×6, swd. is.",ALLDAY,Nov. 19,False,1919
"Lambert (H. G. C. Marsh) illus.-Ten little nigger boys. Roy. 8vo. 9×4, 6d. net. (Shakespeare ser.) .ALLDAY, Sep. '19",135,147,,Lambert (H. G. C. Marsh) illus.,Ten little nigger boys.,Roy. 8vo.,"9×4, 6d. net. (Shakespeare ser.) .",ALLDAY,Sep. 19,False,1919
"Lambert (H. G. C. Marsh)-'Tilda and Teddy. Illus. Cr. 8vo. 7×5, swd. Is. ALLDAY, Nov. '19",135,147,,Lambert (H. G. C. Marsh),'Tilda and Teddy. Illus.,Cr. 8vo.,"7×5, swd. Is.",ALLDAY,Nov. 19,False,1919
"Lamb (Horace)-An Elementary course of infini- tesimal calculus. 3rd ed., rev. Demy 8vo. pp. 544, 20s. net ..CAMB. UNIV. PR., Sep. '19",135,147,,Lamb (Horace),"An Elementary course of infini- tesimal calculus. 3rd ed., rev.",Demy 8vo.,"pp. 544, 20s. net ..",CAMB. UNIV. PR.,Sep. 19,False,1919
"Lambert (Uvedale)-The Parish Church of St. Mary the Virgin, Bletchingley, Surrey : a short historical account. 8 × 51, pp. 32, 2s. 6d. MITCHELL, HUGHES & CLARKE, Sept. '19",135,147,,Lambert (Uvedale),"The Parish Church of St. Mary the Virgin, Bletchingley, Surrey : a short historical account.",,"8 × 51, pp. 32, 2s. 6d.","MITCHELL, HUGHES & CLARKE",Sept. 19,False,1919
"Lamb's New orthographic short-hand. 8vo. swd. 2s. net .ROUTLEDGE, June '19",135,147,,,Lamb's New orthographic short-hand.,8vo.,swd. 2s. net .,ROUTLEDGE,June 19,False,1919
"La Motte (Ellen N.)-The Backwash of war: the human wreckage of the battlefield as witnessed by an American Hospital Nurse. Cr. 8vo. 7×4, pp. 186, 5s. net ..PUTNAMS, Oct. '19",135,147,,La Motte (Ellen N.),The Backwash of war: the human wreckage of the battlefield as witnessed by an American Hospital Nurse.,Cr. 8vo.,"7×4, pp. 186, 5s. net ..",PUTNAM,Oct. 19,False,1919
"Lamperdowne (Lady)—"" Paddy!"" sez he: Irish girl's visit to England. Cr. 8vo. 7×5, pp. 190, 2s. 6d. net ...STOCK, Sep. '19",135,147,,Lamperdowne (Lady),""" Paddy!"" sez he: Irish girl's visit to England.",Cr. 8vo.,"7×5, pp. 190, 2s. 6d. net ...",STOCK,Sep. 19,False,1919
"Lamprey (L.)—In the days of the Guilds. Illus. 8vo. 8×5, pp. 283, 6s. net HARRAP, Dec. '19",135,147,,Lamprey (L.),In the days of the Guilds. Illus.,8vo.,"8×5, pp. 283, 6s. net",HARRAP,Dec. 19,False,1919
"Lancaster (G. Harold)-Prophecy, the War, and the Near East. 5th impr. 8vo. 8×51, pp. 281, 4s. net .MARSHALL, Nov. '19",135,147,,Lancaster (G. Harold),"Prophecy, the War, and the Near East. 5th impr.",8vo.,"8×51, pp. 281, 4s. net .",H. MARSHALL,Nov. 19,False,1919
"Lancaster (Duchy of)-Account for year ending Dec. 21, 1918. id. H.M. STATIONERY OFF., Apr. '19",135,147,,,"Lancaster (Duchy of)-Account for year ending Dec. 21, 1918.",,id.,H.M. STATIONERY OFF.,Apr. 19,False,1919
"Land Registry-Account, 1917-18. Id. H.M. STATIONERY OFF., Nov. '18",135,147,,,"Land Registry-Account, 1917-18.",,Id.,H.M. STATIONERY OFF.,Nov. 18,False,1919
"Land Registry-Account for year ended Mar., .H.M. STATIONERY OFF., Oct. '19",135,147,,,"Land Registry-Account for year ended Mar.,",,,H.M. STATIONERY OFF.,Oct. 19,False,1919
"Landmark (The): the monthly magazine of the English-Speaking Union. Vol. I, No. I, January, 1919. 10 × 6, pp. 64, Is. net CAHILL & CO., Jan. '19",135,147,,,"Landmark (The): the monthly magazine of the English-Speaking Union. Vol. I, No. I, January, 1919.",,"10 × 6, pp. 64, Is. net",CAHILL & CO.,Jan. 19,False,1919
"Landor (Walter Savage)-A Day-Book of Walter Savage Landor. Chosen by John Bailey. 18mo. 6×3, pp. 134, clo. 2s. 6d. net; swd. 2s. net. .CAMB. UNIV. PR., Oct. '19",135,147,,Landor (Walter Savage),A Day-Book of Walter Savage Landor. Chosen by John Bailey.,18mo.,"6×3, pp. 134, clo. 2s. 6d. net; swd. 2s. net. .",CAMB. UNIV. PR.,Oct. 19,False,1919
"Lane (T. O'Neill)-Larger English-Irish dictionary New ed., rev. and enl. 8vo. pp. 1,777, 35s. (Dublin) EDUC. CO. OF IRELAND, Dec. '18",135,147,,Lane (T. O'Neill),"Larger English-Irish dictionary New ed., rev. and enl.",8vo.,"pp. 1,777, 35s. (Dublin)",EDUC. CO. OF IRELAND,Dec. 18,False,1919
"Lane (Woodhouse)-Guinea pig Smith. Cr. 8vo. 7×5, pp. 335, 6s. net ARROWSMITH; SIMPKIN, June '19",135,147,,Lane (Woodhouse),Guinea pig Smith.,Cr. 8vo.,"7×5, pp. 335, 6s. net",ARROWSMITH ; SIMPKIN,June 19,False,1919
"Lane-Poole (Stanley)-Watson Pasha: a record of the life-work of Sir Charles Moore Watson, K.C.M.G., C.B., M.A. 8vo. 9×5, pp. 252, 7s. 6d. net ..J. MURRAY, Jan. '19",135,147,,Lane-Poole (Stanley),"Watson Pasha: a record of the life-work of Sir Charles Moore Watson, K.C.M.G., C.B., M.A.",8vo.,"9×5, pp. 252, 7s. 6d. net ..",J. MURRAY,Jan. 19,False,1919
"Lang (William)-A Sea-lawyer's log. Cr. 8vo., 7×5, pp. 267, Es. net ..METHUEN, Nov. '19",136,148,,Lang (William),A Sea-lawyer's log.,Cr. 8vo.,"7×5, pp. 267, Es. net ..",METHUEN,Nov. 19,False,1919
"Langdon (S.)-Le poeme Sumerien du Paradis, du Deluge et de la chute de l'Homme. plates. Roy. 8vo. pp. 278, 20s. LUZAC, Oct. '19",136,148,,Langdon (S.),"Le poeme Sumerien du Paradis, du Deluge et de la chute de l'Homme. plates.",Roy. 8vo.,"pp. 278, 20s.",LUZAC,Oct. 19,False,1919
"Langdon-Davies (John)-Militarism in education: a contribution to educational reconstruction. Cr. 8vo. 7 X4, pp. 154, 3s. 6d. net; swd. 2s. 6d. net HEADLEY BROS., June '19",136,148,,Langdon-Davies (John),Militarism in education: a contribution to educational reconstruction.,Cr. 8vo.,"7 X4, pp. 154, 3s. 6d. net; swd. 2s. 6d. net",HEADLEY BROS.,June 19,False,1919
"Langstaff (John Brett)-The Holy Communion in Great Britain and America. 8vo. 81×51, pp. 246, 12s. 6d. net .... (OXFORD UNIV. PR.) MILFORD, May '19",136,148,,Langstaff (John Brett),The Holy Communion in Great Britain and America.,8vo.,"81×51, pp. 246, 12s. 6d. net ....",(Oxford Univ. Pr.) MILFORD,May 19,False,1919
"Langston (E. L., Rev.)-The Pathway to fulness of blessing, as illustrated in the prophecies of Balaam. 7×5, pp. 156, 2s. 6d. net (16, Lincoln's Inn Fields, W.C. 2) LONDON SOC. FOR PROM. CHRISTIANITY AMONGST JEWS, Dec. '18",136,148,,"Langston (E. L., Rev.)","The Pathway to fulness of blessing, as illustrated in the prophecies of Balaam.",,"7×5, pp. 156, 2s. 6d. net (16, Lincoln's Inn Fields, W.C. 2)",LONDON SOC. FOR PROM. CHRISTIANITY AMONGST JEWS,Dec. 18,False,1919
"Langston (E. I., Rev.)—The Wiles of the Devil. 41× 31, pp. 15, swd. 3d. THYNNE, Oct. '19",136,148,,"Langston (E. I., Rev.)",The Wiles of the Devil.,,"41× 31, pp. 15, swd. 3d.",THYNNE,Oct. 19,False,1919
"Lanier (Henry Wysham)-The Book of bravery: true stories in an ascending scale of courage. 8vo. 8×51, pp. 420, 7s. 6d. net BICKERS, Nov. '19",136,148,,Lanier (Henry Wysham),The Book of bravery: true stories in an ascending scale of courage.,8vo.,"8×51, pp. 420, 7s. 6d. net",BICKERS,Nov. 19,False,1919
"Lapsley (Gaillard) ed.-The America of to-day : lectures delivered at the Local Lectures Summer Meeting of the Univ. of Cambridge, 1918. 8vo. 9 × 51, pp. 280, 125. net CAMB. UNIV. PR., June '19",136,148,,Lapsley (Gaillard) ed.,"The America of to-day : lectures delivered at the Local Lectures Summer Meeting of the Univ. of Cambridge, 1918.",8vo.,"9 × 51, pp. 280, 125. net",CAMB. UNIV. PR.,June 19,False,1919
"Lash (A. H., Rev.)-Things unseen, and other sacred poems. Cr. 8vo. swd. Is. 6d. net R. SCOTT, Apr. '19",136,148,,"Lash (A. H., Rev.)","Things unseen, and other sacred poems.",Cr. 8vo.,swd. Is. 6d. net,R. SCOTT,Apr. 19,False,1919
"Lasker (Edward)-Chess and checkers: the way to mastership. Cr. 8vo. 7×4, pp. 300, 5s. net .APPLETON, May '19",136,148,,Lasker (Edward),Chess and checkers: the way to mastership.,Cr. 8vo.,"7×4, pp. 300, 5s. net .",APPLETON,May 19,False,1919
"Laski (H. J.)-Authority in the modern state' 8vo. 12s. 6d. net (Yale Univ. Pr.) MILFORD, June '19",136,148,,Laski (H. J.),Authority in the modern state',8vo.,12s. 6d. net (Yale Univ. Pr.),MILFORD,June 19,False,1919
"Last diary of the Great War: A. By Samuel Pepys, junior. With effigies by John Kettle- well. Cr. 8vo. 7×5, pp. 307, 6s. net LANE, July '19",136,148,,,"Last diary of the Great War: A. By Samuel Pepys, junior. With effigies by John Kettle- well.",Cr. 8vo.,"7×5, pp. 307, 6s. net",LANE,July 19,False,1919
"Last post (The): the death roll of sport, 1914- 1918.15 × 101, pp. 48, 3s. 6d. FIELD PR., Sep. '19",136,148,,,"Last post (The): the death roll of sport, 1914- 1918.",,"15 × 101, pp. 48, 3s. 6d.",FIELD PR.,Sep. 19,False,1919
"Latest dances, and how to dance them. Cr. 8vo. 5X4, pp. 23, swd. 6d. net....REID, June '19",136,148,,,"Latest dances, and how to dance them.",Cr. 8vo.,"5X4, pp. 23, swd. 6d. net",REID,June 19,False,1919
"Laughlin (J. Lawrence)-Credit of the nations: a study of the European War. 8vo. 81×6, pp. 418, 12s. 6d. net.. ......P. S. KING, Oct. '19",136,148,,Laughlin (J. Lawrence),Credit of the nations: a study of the European War.,8vo.,"81×6, pp. 418, 12s. 6d. net..",P. S. KING,Oct. 19,False,1919
"Laughlin (J. Lawrence)-Money and prices. 8vo. 8×51, pp. 325, 10s. 6d. net P. S. KING, Oct. '19",136,148,,Laughlin (J. Lawrence),Money and prices.,8vo.,"8×51, pp. 325, 10s. 6d. net",P. S. KING,Oct. 19,False,1919
"Laughter (Victor H.)-Operator's wireless tele- graph and telephone handbook. Cr. 8vo. 5s. 6d. net. .G. PARKER, Apr. '19",136,148,,Laughter (Victor H.),Operator's wireless tele- graph and telephone handbook.,Cr. 8vo.,5s. 6d. net.,G. PARKER,Apr. 19,False,1919
"Laurence (Lionel)-Simple calculations for stu- dents of visual optics. 8vo. pp. 76 SCHOOL OF OPTICS, May '19",136,148,,Laurence (Lionel),Simple calculations for stu- dents of visual optics.,8vo.,pp. 76,SCHOOL OF OPTICS,May 19,False,1919
"Laus Deo: hymns of peace and goodwill. 6×4, pp. 16, 1d. net .....S.P.C.K., Dec. '18",136,148,,,Laus Deo: hymns of peace and goodwill.,,"6×4, pp. 16, 1d. net .....",S.P.C.K.,Dec. 18,False,1919
"Laus Deo: hymns of peace and goodwill. With tunes. Cr. 8vo. Is. 6d. net; swd. Is. net S.P.C.K., Apr. '19",136,148,,,Laus Deo: hymns of peace and goodwill. With tunes.,Cr. 8vo.,Is. 6d. net; swd. Is. net,S.P.C.K.,Apr. 19,False,1919
"Laus Mariae: twelve sonnets, and other verses. 18mo. Is. 6d. net... ...COPE & F., Nov. '19",136,148,,,"Laus Mariae: twelve sonnets, and other verses.",18mo.,Is. 6d. net...,COPE & F.,Nov. 19,False,1919
"Lavell (C. T.)-Reconstruction and national life. Cr. 8vo. 7s. net .MACMILLAN, Dec. '19",136,148,,Lavell (C. T.),Reconstruction and national life.,Cr. 8vo.,7s. net .,MACMILLAN,Dec. 19,False,1919
"Law (Alice)-Cupid and Psyche, and other poems. 18 mo. swd. Is. 6d. net ..E. MATHEWS, Dec. '19",136,148,,Law (Alice),"Cupid and Psyche, and other poems.",18 mo.,swd. Is. 6d. net ..,E. MATHEWS,Dec. 19,False,1919
"Law (Blabani Chum)-Indian figure studies. Roy. 8vo. swd. 8s. net .THACKER, Nov. '19",136,148,,Law (Blabani Chum),Indian figure studies.,Roy. 8vo.,swd. 8s. net .,THACKER,Nov. 19,False,1919
"Law (Edward F.)-Alloys, and their industrial application. 4th ed. 8vo. 8×51, pp. 352 15s. net ...GRIFFIN, June '19",136,148,,Law (Edward F.),"Alloys, and their industrial application. 4th ed.",8vo.,"8×51, pp. 352 15s. net",GRIFFIN,June 19,False,1919
"Law (Ernest)-The Chestnut Avenue in Bushey Park, Hampton Court. Cr. 8vo. swd. 2s, net BELL, June '19",136,148,,Law (Ernest),"The Chestnut Avenue in Bushey Park, Hampton Court.",Cr. 8vo.,"swd. 2s, net",BELL,June 19,False,1919
"Law List, 1919. Comp. by Henry Birtles. Cr. 8vo. 7×41, pp. 1689, 10s. 6d. net STEVENS, May '19",137,149,,,"Law List, 1919. Comp. by Henry Birtles.",Cr. 8vo.,"7×41, pp. 1689, 10s. 6d. net",STEVENS,May 19,False,1919
"Lawson's Text-book of botany (Indian ed.). New and rev. ed. Rev. and adapted by Birbal Salini and M. Willis. Cr. 8vo. pp. 622, 8s. 6d. UNIV. TUTORIAL PR., Mar. '19",137,149,,,Lawson's Text-book of botany (Indian ed.). New and rev. ed. Rev. and adapted by Birbal Salini and M. Willis.,Cr. 8vo.,"pp. 622, 8s. 6d.",UNIV. TUTORIAL PR.,Mar. 19,False,1919
"Lawyer's companion and diary, &c. 1919. 8×51, pp. 668, 6s. 6d. net..STEVENS & SONS, Dec. '18",137,149,,,"Lawyer's companion and diary, &c. 1919.",,"8×51, pp. 668, 6s. 6d. net..",STEVENS & SONS,Dec. 18,False,1919
"Lawyer's Companion and Diary (The): London and provincial directory for 1920. Ed. by E. Layman. (74th year.) 84×51, 6s. 6d. net STEVENS & SONS, Nov. '19",137,149,,,Lawyer's Companion and Diary (The): London and provincial directory for 1920. Ed. by E. Layman. (74th year.),,"84×51, 6s. 6d. net",STEVENS & SONS,Nov. 19,False,1919
"Lawyer's remembrancer, 1919. 8vo. 2s. gd. net BUTTERWORTH, Feb. '19",137,149,,,"Lawyer's remembrancer, 1919.",8vo.,2s. gd. net,BUTTERWORTH,Feb. 19,False,1919
"Laxton's Builders' price book, 1919. Cr. 8vo. 7×5, pp. 701, 4s. net KELLY'S DIRECTORIES, Feb. '19",137,149,,,"Laxton's Builders' price book, 1919.",Cr. 8vo.,"7×5, pp. 701, 4s. net",KELLY'S DIRECTORIES,Feb. 19,False,1919
"Lay (Ed. J. S.)-Pictorial atlas of English history. Ryl. 8vo. 9×71, pp. 48, swd. is. 6d. net MACMILLAN, Dec. '19",137,149,,Lay (Ed. J. S.),Pictorial atlas of English history.,Ryl. 8vo.,"9×71, pp. 48, swd. is. 6d. net",MACMILLAN,Dec. 19,False,1919
"Lay (E. J. S.)-The Pupils' class-book of English composition. Bk. 1, for children of 9 to 10 years of age. Cr. 8vo. 7 X5, pp. 112, IS. 6d. MACMILLAN, Jan. '19",137,149,,Lay (E. J. S.),"The Pupils' class-book of English composition. Bk. 1, for children of 9 to 10 years of age.",Cr. 8vo.,"7 X5, pp. 112, IS. 6d.",MACMILLAN,Jan. 19,False,1919
"Lay (E. J. S.)-The Pupils' class-book of English composition, Book II. Cr. 8vo. 7×51, pp. 136, swd. Is. 3d. net .MACMILLAN, Sep. '19",137,149,,Lay (E. J. S.),"The Pupils' class-book of English composition, Book II.",Cr. 8vo.,"7×51, pp. 136, swd. Is. 3d. net .",MACMILLAN,Sep. 19,False,1919
"net Lawrence (C. E.)-Such stuff as dreams. Cr. 8vo. 7×5, pp. 308, 7s. net MURRAY, Apr. '19",137,149,net,Lawrence (C. E.),Such stuff as dreams.,Cr. 8vo.,"7×5, pp. 308, 7s. net",MURRAY,Apr. 19,False,1919
"Lawrence (Charles P.)-Economic farm buildings : systematic planning, improvement, construc- tion. 8vo. 8×51, pp. 202, 10s. 6d. net LIBRARY PR., Aug. '19",137,149,,Lawrence (Charles P.),"Economic farm buildings : systematic planning, improvement, construc- tion.",8vo.,"8×51, pp. 202, 10s. 6d. net",LIBRARY PR.,Aug. 19,False,1919
"Lawrence (Charles F.)-Hardy fruit culture. Cr. 8vo. 7X5, pp. 80, 2s. 6d. net EVANS BROS., Feb. '19",137,149,,Lawrence (Charles F.),Hardy fruit culture.,Cr. 8vo.,"7X5, pp. 80, 2s. 6d. net",EVANS BROS.,Feb. 19,False,1919
"Lawrence (Dorothy)-The Only English woman soldier late Royal Engineers, 51st Division, 179th Tunnelling Company, B.E.F. Cr. 8vo. 7×5, pp. 204, 5s. net .LANE, Sep. '19",137,149,,Lawrence (Dorothy),"The Only English woman soldier late Royal Engineers, 51st Division, 179th Tunnelling Company, B.E.F.",Cr. 8vo.,"7×5, pp. 204, 5s. net .",LANE,Sep. 19,False,1919
"Lawrence (T. J.)-Lectures on the League of Nations delivered in the Univ. of Bristol. Cr. 8vo. 7 X4, pp. 110, swd. is. net ARROWSMITH, Apr. '19",137,149,,Lawrence (T. J.),Lectures on the League of Nations delivered in the Univ. of Bristol.,Cr. 8vo.,"7 X4, pp. 110, swd. is. net",ARROWSMITH,Apr. 19,False,1919
"Lawrence (T. J.)-The Society of Nations: its past, present, and possible future. Cr. 8vo. 8×51, 7s. 6d. net (OXFORD UNIV. PR.) MILFORD, May '19",137,149,,Lawrence (T. J.),"The Society of Nations: its past, present, and possible future.",Cr. 8vo.,"8×51, 7s. 6d. net",(Oxford Univ. Pr.) MILFORD,May 19,False,1919
"Laws (Temporary)-Register of, for the Ist Session of the 31st Parliament of the U.K. 3d. H.M. STATIONERY OFF., May '19",137,149,,,"Laws (Temporary)-Register of, for the Ist Session of the 31st Parliament of the U.K.",,3d.,H.M. STATIONERY OFF.,May 19,False,1919
"Lawson (Henry)-Selected poems. Illus. by Percy Leason. Roy. 8vo., 9×71, pp. 138, 12s. 6d. net (Sydney: Angus & R.) MILFORD, Nov. '19",137,149,,Lawson (Henry),Selected poems. Illus. by Percy Leason.,Roy. 8vo.,"9×71, pp. 138, 12s. 6d. net (Sydney: Angus & R.)",MILFORD,Nov. 19,False,1919
"Lawson (J. C.)-The Litany of the elves. Cr. 4to. pp. 36, 3s. net ..CAMB. UNIV. PR., Apr. '19",137,149,,Lawson (J. C.),The Litany of the elves.,Cr. 4to.,"pp. 36, 3s. net ..",CAMB. UNIV. PR.,Apr. 19,False,1919
"Lea (Edgar)--Heart: past and present. Cr. 8vo. 7×5, pp. 308, 7s. 6d. net. Reconstruction BAILLIERE, May '19",137,149,,Lea (Edgar),Heart: past and present.,Cr. 8vo.,"7×5, pp. 308, 7s. 6d. net. Reconstruction",BAILLIERE,May 19,False,1919
"Lea (Gordon) (November- December, 1918): a play in 3 acts. Cr. 8vo. 7×5, pp. 85, 3s. 6d. net ..HEFFER, Aug. '19",137,149,,Lea (Gordon),"(November- December, 1918): a play in 3 acts.",Cr. 8vo.,"7×5, pp. 85, 3s. 6d. net ..",HEFFER,Aug. 19,False,1919
"Lea (John)-Tales of King Arthur and the Round Table. 18mo. Is. 9d. net..PARTRIDGE, Dec. '19",137,149,,Lea (John),Tales of King Arthur and the Round Table.,18mo.,Is. 9d. net..,PARTRIDGE,Dec. 19,False,1919
"Lea (John)-Tales of King Arthur and the Round Table. Cr. 8vo., 71 x6, pp. 124, 2s. 6d. net PARTRIDGE, Nov. '19",137,149,,Lea (John),Tales of King Arthur and the Round Table.,Cr. 8vo.,"71 x6, pp. 124, 2s. 6d. net",PARTRIDGE,Nov. 19,False,1919
"Lea (Thomas Simcox) and Bond (Frederick Bligh)-Materials for the study of the Apostolic Gnosis. Part 1. 8vo. 8×5, pp. 127, 15s. net BLACKWELL, Nov. '19",137,149,,Lea (Thomas Simcox) and Bond (Frederick Bligh),Materials for the study of the Apostolic Gnosis. Part 1.,8vo.,"8×5, pp. 127, 15s. net",BLACKWELL,Nov. 19,False,1919
"Leach (R. W.)-Increase of rent and mortgage interest restrictions. 2nd ed. 8×51, pp. 70, 3s. 6d. net POOR-LAW PUBLICATIONS, May '17",137,149,,Leach (R. W.),Increase of rent and mortgage interest restrictions. 2nd ed.,,"8×51, pp. 70, 3s. 6d. net",POOR LAW PUBLICATIONS,May 17,False,1919
"Leacock (Stephen)-The Hohenzollerns in America, and other impossibilities. Cr. 8vo. 7×5, pp. 256, 5s. net ..LANE, July '19",137,149,,Leacock (Stephen),"The Hohenzollerns in America, and other impossibilities.",Cr. 8vo.,"7×5, pp. 256, 5s. net ..",LANE,July 19,False,1919
"Leadbeater (Charles W.)-An Occult view of the war. 8vo. pp. 28, 6d. net THEOSOPHICAL PUBL. HO., Dec. '18",137,149,,Leadbeater (Charles W.),An Occult view of the war.,8vo.,"pp. 28, 6d. net",THEOSOPHICAL PUBL. HO.,Dec. 18,False,1919
"Leading Strings, 1918. Ryl. 8vo. 9 ×71, pp. 96, c. bd. 2s. 6d. net GARDNER, DARTON, Jan. '19",137,149,,,"Leading Strings, 1918.",Ryl. 8vo.,"9 ×71, pp. 96, c. bd. 2s. 6d. net","GARDNER, DARTON",Jan. 19,False,1919
"Leading Strings, 1919. Leading Strings, 1920. Ryl. 8vo. 2s. 6d. net GARDNER, Oct. '19",137,149,,,"Leading Strings, 1919. Leading Strings, 1920.",Ryl. 8vo.,2s. 6d. net,"GARDNER, D.",Oct. 19,False,1919
"Ryl. 8vo. 9×71, pp. 96, 2s. net .WELLS, GARDNER, Nov. '19",137,149,,,,Ryl. 8vo.,"9×71, pp. 96, 2s. net .","WELLS, GARDNER",Nov. 19,False,1919
"League of Nations: Conference on International Co-operation on Statistics, Aug. 14 and 15, 1919. 8×51, pp. 41 (Privately printed.) HARRISON, Oct. '19",138,150,,,"League of Nations: Conference on International Co-operation on Statistics, Aug. 14 and 15, 1919.",,"8×51, pp. 41 (Privately printed.)",HARRISON,Oct. 19,False,1919
"League of Nations-Covenant of the, with a com- mentary. 2d. H.M. STATIONERY OFF., June '19",138,150,,,"League of Nations-Covenant of the, with a com- mentary.",,2d.,H.M. STATIONERY OFF.,June 19,False,1919
"League of Nations-Draft agreement presented to the Plenary Inter-Allied Conference of Feb. 14, 1919. Id...H.M. STATIONERY OFF., Mar. '19",138,150,,,"League of Nations-Draft agreement presented to the Plenary Inter-Allied Conference of Feb. 14, 1919.",,Id...,H.M. STATIONERY OFF.,Mar. 19,False,1919
"League of Nations (Research Ctte. of)-The Idea of a League of Nations: prolegomena to the study of World organisation. Cr. 8vo. 7×5, pp. 53, 2s. 6d. net, swd. 2s. net ..... a MILFORD, Jan. '19",138,150,,League of Nations (Research Ctte. of),The Idea of a League of Nations: prolegomena to the study of World organisation.,Cr. 8vo.,"7×5, pp. 53, 2s. 6d. net, swd. 2s. net ..... a",MILFORD,Jan. 19,False,1919
"League of Nations (Research Ctte. of)-The Way to the League of Nations: the practical steps needed for the formation of a League. Cr. 8vo. 7×5, pp. 22, swd. Is. net MILFORD, Jan. '19",138,150,,League of Nations (Research Ctte. of),The Way to the League of Nations: the practical steps needed for the formation of a League.,Cr. 8vo.,"7×5, pp. 22, swd. Is. net",MILFORD,Jan. 19,False,1919
"Leahy (Beatrice) ed.—The Children's little book of psalms. and lessons. 32mo. 5×3, pp. 127, 2s. 6d. net .S.P.C.K., Dec. '19",138,150,,Leahy (Beatrice) ed.,The Children's little book of psalms. and lessons.,32mo.,"5×3, pp. 127, 2s. 6d. net .",S.P.C.K.,Dec. 19,False,1919
"Leask (G. A.)-Golden deeds of heroism : popular book of bravery and devotion in the Great War. 7×5, pp. 246, 3s. 6d. net J. JOHNSON, Jan. '19",138,150,,Leask (G. A.),Golden deeds of heroism : popular book of bravery and devotion in the Great War.,,"7×5, pp. 246, 3s. 6d. net",J. JOHNSON,Jan. 19,False,1919
"Leatherdale (V. J.)-The Professor's secret : control and a cheerful life. 18mo. swd. is. net R. SCOTT, Apr. '19",138,150,,Leatherdale (V. J.),The Professor's secret : control and a cheerful life.,18mo.,swd. is. net,R. SCOTT,Apr. 19,False,1919
"Leaves worth turning a fragrant thought for every day. Collected by J. E."" Cr. 8vo. 7×4, pp. 152, yapp 5s. net SIMPKIN, Jan. '19",138,150,,,"Leaves worth turning a fragrant thought for every day. Collected by J. E.""",Cr. 8vo.,"7×4, pp. 152, yapp 5s. net",SIMPKIN,Jan. 19,False,1919
