original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date,flagged,catalogue_year
"Pugh (Laura E.)-Poems. 16mo. pp. 33, is. net F. H. MORLAND, J uly '18",181,197.0,,Pugh (Laura E.),Poems.,16mo.,"pp. 33, is. net",F. H. MORLAND,July 18,False,1918
"Pull (Ernest)-Modern engineering measuring tools. Cr. 8vo. 74 x 41, pp. 123, 4s. 6d. net LOCKWOOD, Sep. '18",181,197.0,,Pull (Ernest),Modern engineering measuring tools.,Cr. 8vo.,"74 x 41, pp. 123, 4s. 6d. net",C. LOCKWOOD,Sep. 18,False,1918
""" Punch ""Almanack for 1919. Fol. 117x81, swd. Is, net OFFICE, Nov. '18",181,197.0,,,""" Punch ""Almanack for 1919.",Fol.,"117x81, swd. Is, net",OFFICE,Nov. 18,False,1918
"Pupin (M. J.) ed.--Serbian Orthodox Church. Fol. 635. net (South Slav. Monuments, I.). J. MURRAY, July '18",181,197.0,,Pupin (M. J.) ed.,Serbian Orthodox Church.,Fol.,"635. net (South Slav. Monuments, I.).",J. MURRAY,July 18,False,1918
"Purkis (E. Monro)-Poems. 74 X5, pp. 20, 9d. (Elmside, Church Rd., Malvern Link) AUTHOR, Mar, '18",181,197.0,,Purkis (E. Monro),Poems.,,"74 X5, pp. 20, 9d. (Elmside, Church Rd., Malvern Link)",AUTHOR,Mar. 18,False,1918
"Pusey (William Allen)-The Principles and practice of dermatology. 3rd ed. 8vo. pp. 1278, 278. 6d. net...... .APPLETON, Dec. '17",181,197.0,,Pusey (William Allen),The Principles and practice of dermatology. 3rd ed.,8vo.,"pp. 1278, 278. 6d. net...... .",APPLETON,Dec. 17,False,1918
"Pushkin (Alexan ler Şergyeyevich)—Bori : Godu. a drama in verse. Rendered into English verse by Alfred Hayes. Pref. by C. Nabokoff. Cr. 8vo. 7 } x 48, pp. 125, 25. 6d. net K. PAUL, Mar. '18",181,197.0,,Pushkin (Alexan ler Şergyeyevich),Bori : Godu. a drama in verse. Rendered into English verse by Alfred Hayes. Pref. by C. Nabokoff.,Cr. 8vo.,"7 } x 48, pp. 125, 25. 6d. net",K. PAUL,Mar. 18,False,1918
"Putnam (J. W.)—The Illinois and Michigan Canal : a study in economic history Maps and illus. Ryl. 8vo. 91 x61, pp. 228, gs. net CAMB. UNIV. PR., Sep. '18",181,197.0,,Putnam (J. W.),The Illinois and Michigan Canal : a study in economic history Maps and illus.,Ryl. 8vo.,"91 x61, pp. 228, gs. net",CAMB. UNIV. PR.,Sep. 18,False,1918
"Putnam (Ruth) ---Luxemburg and her neighbours. 8vo. 8} x 5, pp. 498, 12s. 6d. net PUTNAM, Nov. '18",181,197.0,,Putnam (Ruth),Luxemburg and her neighbours.,8vo.,"8} x 5, pp. 498, 12s. 6d. net",PUTNAM,Nov. 18,False,1918
"Pyko (Lilian M.)--Phyl of the camp. Cr. 8vo. 71 X 5, pp. 303, 35. 6d. net ..WARD, L., Sep. '18",181,197.0,,Pyko (Lilian M.),Phyl of the camp.,Cr. 8vo.,"71 X 5, pp. 303, 35. 6d. net ..","WARD, L.",Sep. 18,False,1918
"Pym (Al xander)-Divine humanity. 8v.. 84x5, NN. 226, 2.6d. net..R.SCOTT, Feb. '18",181,197.0,,Pym (Al xander),Divine humanity.,8v..,"84x5, NN. 226, 2.6d. net..",R. SCOTT,Feb. 18,False,1918
"Queen Anne's Bounty--annual report and accounts, 1917. 9d. H.M. STATIONERY OFF., May’18",181,197.0,,,"Queen Anne's Bounty--annual report and accounts, 1917.",,9d.,H.M. STATIONERY OFF.,May 18,False,1918
"Quonnell (Marjorie and C. II. B.) A History of everyday things in England. Pt. I. 1066- 1499. Illus. 8vo. 9 x6, pp. 222, 8s. 6d. net BATSFORD, Oct. '18",181,197.0,,Quonnell (Marjorie and C. II. B.),A History of everyday things in England. Pt. I. 1066- 1499. Illus.,8vo.,"9 x6, pp. 222, 8s. 6d. net",BATSFORD,Oct. 18,False,1918
"Quest of humanity (The). By Aquarius.” 71 X41, pp. 24, is. net .STOCKWELL, Nov.'18",181,197.0,,,Quest of humanity (The). By Aquarius.”,,"71 X41, pp. 24, is. net .",STOCKWELL,Nov. 18,False,1918
"Question of Aleace-Lorraine (The). 84 5, pp. (18, Green St., W.C. 2) LIGUE PATRIOTIQUE DES ALSACIENS-LORRAINS, Mny. '18",181,197.0,,,Question of Aleace-Lorraine (The).,,"84 5, pp. (18, Green St., W.C. 2)",LIGUE PATRIOTIQUE DES ALSACIENS-LORRAINS,May 18,False,1918
"Questions of Ignotus (The), with replies by the Rt. Rev. Bishop Welldon, the Rev. Father Power and others. Cr. 8vo. pp. 251, 55. net CUAPMAN & H., Jan. '18",181,197.0,,,"Questions of Ignotus (The), with replies by the Rt. Rev. Bishop Welldon, the Rev. Father Power and others.",Cr. 8vo.,"pp. 251, 55. net",CHAPMAN & H.,Jan. 18,False,1918
"Quiller-Couch (Sir Arthur) (“Q."")-Foe-Farrell. Cr. 8vo. 78 x 54, pp. 422, 6s. net COLLINS, July '18",181,197.0,,,,,,,,True,1918
"Quiller-Couch (Sir Arthur T.)- In powder and crinoline : old fairy tales retold. Illus. by Kay Nielsen. Fol. 15s. net Hondrr & S., Jan. '18",181,197.0,,Quiller-Couch (Sir Arthur T.),In powder and crinoline : old fairy tales retold. Illus. by Kay Nielsen.,Fol.,15s. net,HODDER & S.,Jan. 18,False,1918
"Quiller-Couch (Sir Arthur)-Shakepeare's work- manship. 8vo. 84x51, pp. 368, 158. net UNWIN, Nov. '18",181,197.0,,Quiller-Couch (Sir Arthur),Shakepeare's work- manship.,8vo.,"84x51, pp. 368, 158. net",UNWIN,Nov. 18,False,1918
"Quiller-Couch (Sir Arthur)- Studies in literature. Demy 8vo. 84 x 55, pp. 336, ros. 6d. net CAMB. UNIV. PR., July '18",181,197.0,,Quiller-Couch (Sir Arthur),Studies in literature.,Demy 8vo.,"84 x 55, pp. 336, ros. 6d. net",CAMB. UNIV. PR.,July 18,False,1918
"Quiller-Couch (Mabel)—The Carroll girls. New ed. Cr. 8vo. 45. net... ..MILFORD, Oct. '18",181,197.0,,Quiller-Couch (Mabel),The Carroll girls. New ed.,Cr. 8vo.,45. net...,MILFORD,Oct. 18,False,1918
"Quilliam (W. H. A.)—The Frist book of the Iliad. 8vo. 6d. Soc. INTERNAT. DE PHILOLOGIE, Dec. '18",181,197.0,,Quilliam (W. H. A.),The Frist book of the Iliad.,8vo.,6d.,Soc. INTERNAT. DE PHILOLOGIE,Dec. 18,False,1918
"Quin (Roger)--Midnight in Yarrow and other poems. 8x5}, pp. 35, 2s. 60. net GOWANS & G., Mar.'18",181,197.0,,Quin (Roger),Midnight in Yarrow and other poems.,,"8x5}, pp. 35, 2s. 60. net",GOWANS & G.,Mar. 18,False,1918
"Quls separa hit ? Who shall separate us ? & meditation. 8vo. 71 X 5, pp. 32, 2s, bet JARROLDS, Nov. '18",181,197.0,,,Quls separa hit ? Who shall separate us ? & meditation.,8vo.,"71 X 5, pp. 32, 2s, bet",JARROLD,Nov. 18,False,1918
"Quite so stories, Burnet (W H ) is. 6d. net May':8 Quiver (The), 1918. Vol. 53. Ryl. 8vo. 91 x 67, pp. 1041, Ios. 6d. net CASSELL, Nov. '18",181,197.0,,Burnet (W H ),"Quite so stories,",,is. 6d. net,,May':8,False,1918
"Quite so stories, Burnet (W H ) is. 6d. net May':8 Quiver (The), 1918. Vol. 53. Ryl. 8vo. 91 x 67, pp. 1041, Ios. 6d. net CASSELL, Nov. '18",181,197.0,,,"Quiver (The), 1918. Vol. 53.",Ryl. 8vo.,"91 x 67, pp. 1041, Ios. 6d. net",CASSELL,Nov. 18,False,1918
"Quarries in the U.K. and Isle of Man, List of, 1916. ...H.M. STATIONERY OFF., Apr. '18",181,197.0,,,"Quarries in the U.K. and Isle of Man, List of, 1916.",,,H.M. STATIONERY OFF.,Apr. 18,False,1918
"R.P.A. Annual and ethical review for the year 1919. Ed. by Charles A. Watts. Ryl. 8vo, 91 X 6, pp. 56, swd. is, net.... WATTS, Nov. '18",182,198.0,,,R.P.A. Annual and ethical review for the year 1919. Ed. by Charles A. Watts.,"Ryl. 8vo,","91 X 6, pp. 56, swd. is, net....",WATTS,Nov. 18,False,1918
"Race (Joseph)--The Examination of milk for public health purposes. 8vo. 8s. 6d. net CHAPMAN & H., Apr. '18",182,198.0,,Race (Joseph),The Examination of milk for public health purposes.,8vo.,8s. 6d. net,CHAPMAN & H.,Apr. 18,False,1918
"Racina (Jean)-Andromaque. Ed., w. intro. and notes, by T. B. Rudmose-Brown. Cr. 8vo. 73x5t, pp. 168, 35. (Clarendon Pr.) MILFORD, Feb. '18",182,198.0,,Racina (Jean),"Andromaque. Ed., w. intro. and notes, by T. B. Rudmose-Brown.",Cr. 8vo.,"73x5t, pp. 168, 35. (Clarendon Pr.)",MILFORD,Feb. 18,False,1918
"Radford (George) -Our daily bread. Cr. 8vo. 74x44, pp. 127, 45. 60. net CONSTABLE, May '13",182,198.0,,Radford (George),Our daily bread.,Cr. 8vo.,"74x44, pp. 127, 45. 60. net",CONSTABLE,May 13,False,1918
"Radhakrishnan (S.)-The Philosophy of Rabin- dranath Tagore. 8vo. 87 x 51, pp. 305, 85, 6d. net . MACMILLAN, Nov. '18",182,198.0,,Radhakrishnan (S.),The Philosophy of Rabin- dranath Tagore.,8vo.,"87 x 51, pp. 305, 85, 6d. net .",MACMILLAN,Nov. 18,False,1918
"Radiguet (René) — The Making of a modern army, and its operations in the field. Tr. by Henry P. du Bellet. Illus. Cr. 8vo. 71 x 5, pp. 178, 78. 6d. net. .PUTNAM, Apr. '18",182,198.0,,Radiguet (René),"The Making of a modern army, and its operations in the field. Tr. by Henry P. du Bellet. Illus.",Cr. 8vo.,"71 x 5, pp. 178, 78. 6d. net. .",PUTNAM,Apr. 18,False,1918
"Radzi will (Princess Catherine) (Catherine Kolb- Darvin)--Russia's decline and fall: the secret history of a great debacle. 8vo. 81 x 51, pp. 256, 78. 6d. net........CASSELL, Oct. '18",182,198.0,,Radzi will (Princess Catherine) (Catherine Kolb- Darvin),Russia's decline and fall: the secret history of a great debacle.,8vo.,"81 x 51, pp. 256, 78. 6d. net........",CASSELL,Oct. 18,False,1918
"Rae (Elsie S.)--Private John M'Pherson, and other war poems. 8vo. pp. 78, is. 6d. (Aberdeen: 247, Union St.) D. WYLLIE, Sep. '18",182,198.0,,Rae (Elsie S.),"Private John M'Pherson, and other war poems.",8vo.,"pp. 78, is. 6d. (Aberdeen: 247, Union St.)",D. WYLLIE,Sep. 18,False,1918
"Rao (George)--The Country banker : his clients cares and work. Intro. and notes by F. E. Steele. New and rev. ed. Cr. 8vo. 71 x 5, Pp. 345, 6s, net ..J. MURRAY, Nov.'13",182,198.0,,Rao (George),The Country banker : his clients cares and work. Intro. and notes by F. E. Steele. New and rev. ed.,Cr. 8vo.,"71 x 5, Pp. 345, 6s, net ..",J. MURRAY,Nov. 13,False,1918
"Raftalovich (Arthur) ed.-Russia : its trade and commerce. 8vo. 81 x 5), pp. 470, 125. 6d. net P. S. KING, Oct. '18",182,198.0,,Raftalovich (Arthur) ed.,Russia : its trade and commerce.,8vo.,"81 x 5), pp. 470, 125. 6d. net",P. S. KING,Oct. 18,False,1918
"Raffety (F. W.)--The Future of party politics. Cr. 8vo. 71 x 5, pp. 95, 2s. 6d. net ALLEN & U., Nor.'18",182,198.0,,Raffety (F. W.),The Future of party politics.,Cr. 8vo.,"71 x 5, pp. 95, 2s. 6d. net",ALLEN & U.,Nor.'18,False,1918
"Ragsdale (Lulah) --Miss Dulcie from Dixie. 8vo. pp. 285, 6s, net ... APPLETON, Dec. '17",182,198.0,,Ragsdale (Lulah),Miss Dulcie from Dixie.,8vo.,"pp. 285, 6s, net ...",APPLETON,Dec. 17,False,1918
"Rahtı (FrederickļJ.)-English literature. 2nd ed. 8vo. pp. 254, 35. 60. ...... METHUEN, Sep. '18",182,198.0,,Rahtı (FrederickļJ.),English literature. 2nd ed.,8vo.,"pp. 254, 35. 60. ......",METHUEN,Sep. 18,False,1918
"Rahtz (Frederick J.) -Higher English. IIth ed. 8vo. pp. 442, 68. ..METHUEN, Aug. '18",182,198.0,,Rahtz (Frederick J.),Higher English. IIth ed.,8vo.,"pp. 442, 68. ..",METHUEN,Aug. 18,False,1918
"Rail way accidents in U.K.-Report, 1977. d. H.M. STATIONERY OFT., June '18",182,198.0,,,"Rail way accidents in U.K.-Report, 1977.",,d.,H.M. STATIONERY OFF.,June 18,False,1918
"Rallway and Canal Commission-29th Annual report, 1917. id H.M. STATIONERY OFF., Mar. '18",182,198.0,,,"Rallway and Canal Commission-29th Annual report, 1917.",,id,H.M. STATIONERY OFF.,Mar. 18,False,1918
"Railway diary and officials' dir ctory, 1918. 8vo. 91 x6, pp. 147, Is. 6d. MCCORQUODALF, Jan. '18",182,198.0,,,"Railway diary and officials' dir ctory, 1918.",8vo.,"91 x6, pp. 147, Is. 6d.",MCCORQUODALE,Jan. 18,False,1918
"Railways (Light) Acts, 1896, 1912–Rpt. of Pro- ceedings of Bro. of Trade, and of Light Railway Commissioners to Dec. 31, 1977. d. H.M. STATIONERY OFF., June '18",182,198.0,,,"Railways (Light) Acts, 1896, 1912–Rpt. of Pro- ceedings of Bro. of Trade, and of Light Railway Commissioners to Dec. 31, 1977.",,d.,H.M. STATIONERY OFF.,June 18,False,1918
"Ralny day book. Fol. 101 X 8, is. 3d. net BLACKIE, Nov.'18",182,198.0,,,Ralny day book.,Fol.,"101 X 8, is. 3d. net",BLACKIE,Nov. 18,False,1918
"Raleigh (Walter)--England and the War : being sundry addresses delivered during the War and now first collected. Cr. 8vo. 7! X5, pp. 144, 45. 6d. net (Clarendon Pr.) MILFORD, Nov.'18",182,198.0,,Raleigh (Walter),England and the War : being sundry addresses delivered during the War and now first collected.,Cr. 8vo.,"7! X5, pp. 144, 45. 6d. net (Clarendon Pr.)",MILFORD,Nov. 18,False,1918
"Raleigh (Sir Walter)-Shakespeare and England, Ryl. 8vo. 91 x64, pp. 18, is. net (Annual Shakespeare Lecture, 1918) (British Acad.) MILFORD, Sep. '18",182,198.0,,Raleigh (Sir Walter),"Shakespeare and England,",Ryl. 8vo.,"91 x64, pp. 18, is. net (Annual Shakespeare Lecture, 1918) (British Acad.)",MILFORD,Sep. 18,False,1918
"Raleigh (Sir Waiter)-Sumu gains of the War : an address. Cr. 8vo. 71 x 5, pp. 32, swd. 6d. net (Clar ndon Pr.) MILFORD, Feb. '18",182,198.0,,Raleigh (Sir Waiter),Sumu gains of the War : an address.,Cr. 8vo.,"71 x 5, pp. 32, swd. 6d. net (Clar ndon Pr.)",MILFORD,Feb. 18,False,1918
"Raleigh (Sir Walter)-The War and the press. Cr. 8vo. 71 X 5, pp. 11, swd. 9d. net (Clarendon Pr.) MILFORD, July ’18",182,198.0,,Raleigh (Sir Walter),The War and the press.,Cr. 8vo.,"71 X 5, pp. 11, swd. 9d. net (Clarendon Pr.)",MILFORD,July 18,False,1918
"Ramsay (F. M.)-Everybody's flower book. Illus. and chapter by M. Snape. Cr. 8vo. 74 X54, pp. 137, 5s, net ..SIMPKIN, June '18",182,198.0,,Ramsay (F. M.),Everybody's flower book. Illus. and chapter by M. Snape.,Cr. 8vo.,"74 X54, pp. 137, 5s, net ..",SIMPKIN,June 18,False,1918
"Ramsay (Sir William)-The Life and letters of Joseph Black, M.D. With an introd., dealing with the life and work of Sir William Ramsay, by F. G. Donnan. 8vo. 93 x6, pp. 168, 6s. 6d. net .CONSTABLE, Oct. '18",182,198.0,,Ramsay (Sir William),"The Life and letters of Joseph Black, M.D. With an introd., dealing with the life and work of Sir William Ramsay, by F. G. Donnan.",8vo.,"93 x6, pp. 168, 6s. 6d. net .",CONSTABLE,Oct. 18,False,1918
"Ramsey (Albert R. J.) and Weston (H. Claude)--A Manual on explosives. 2nd ed., rev. 127, Is. 6d. net ..ROUTLEDGE, Feb. 18",182,198.0,,Ramsey (Albert R. J.) and Weston (H. Claude),"A Manual on explosives. 2nd ed., rev.",,"127, Is. 6d. net ..",ROUTLEDGE,Feb. 18,False,1918
"Randall (Edward G.)-The Dead have never died. 8vo. 8x 51, pp. 192, 75. 6d. net ALLEN & U., Oct. '18",182,198.0,,Randall (Edward G.),The Dead have never died.,8vo.,"8x 51, pp. 192, 75. 6d. net",ALLEN & U.,Oct. 18,False,1918
"Randolph (B. W., Rev.)-The Holy Eucharist, sacrifice and feast. 5th impr. 58x3}, pp. 47, 3d. (Oxford booklets) .... MOWBRAY, Apr. '18",183,199.0,,"Randolph (B. W., Rev.)","The Holy Eucharist, sacrifice and feast.",,"5th impr. 58x3}, pp. 47, 3d. (Oxford booklets)",MOWBRAY,Apr. 18,False,1918
"Randolph (B. W.) and Townroe (J. W.)- The Mind and work of Bishop King. Pref. by Bp. of London. ar. 8vo. 75 X5, pp. 274, 55. net MOWBRAY, Mar. '18",183,199.0,,Randolph (B. W.) and Townroe (J. W.),The Mind and work of Bishop King. Pref. by Bp. of London.,ar. 8vo.,"75 X5, pp. 274, 55. net",MOWBRAY,Mar. 18,False,1918
"Randolph (W.)-The Vandalisms of peace : English itinerary. 8vo. 8} x 51, pp. 48, swd. 18. net .ROUTLEDGE, Apr. '18",183,199.0,,Randolph (W.),The Vandalisms of peace : English itinerary.,8vo.,"8} x 51, pp. 48, swd. 18. net .",ROUTLEDGE,Apr. 18,False,1918
"Rank at a glance in the Army and Navy. New and rev. ed. 77X45, pp. 56, Is. 6d. net PHILIP, June '18",183,199.0,,,Rank at a glance in the Army and Navy. New and rev. ed.,,"77X45, pp. 56, Is. 6d. net",PHILIP,June 18,False,1918
"Ranken (William Henry, Rev.)-Faith and duty : sermons for the Church's year. Cr. 8vo. 71 x 5, Pp. 398, 25. 6d. net .......R. SCOTT, Feb. '18",183,199.0,,"Ranken (William Henry, Rev.)",Faith and duty : sermons for the Church's year.,Cr. 8vo.,"71 x 5, Pp. 398, 25. 6d. net .......",R. SCOTT,Feb. 18,False,1918
"Rankin (W. S.)-Studies in life and other poems. Vol. 1. 87 x 54, pp. 31. IS. 6d. net STOCKWELL, Nov.'18",183,199.0,,Rankin (W. S.),Studies in life and other poems. Vol. 1.,,"87 x 54, pp. 31. IS. 6d. net",STOCKWELL,Nov. 18,False,1918
"Rao (K. Vyasa)--The Future government of India. 8vo. pp. 442, 12s. net MACMILLAN, Aug. '18",183,199.0,,Rao (K. Vyasa),The Future government of India.,8vo.,"pp. 442, 12s. net",MACMILLAN,Aug. 18,False,1918
"Raphael (John E.)--Modern rugby football. Illus. by G. Beldam. Cr. 8vo. 71 x 5, pp. 311, 75. 6d. net .GRAFTON, Nov. '18",183,199.0,,Raphael (John E.),Modern rugby football. Illus. by G. Beldam.,Cr. 8vo.,"71 x 5, pp. 311, 75. 6d. net .",GRAFTON,Nov. 18,False,1918
"Rappoport (Angelo S.)--Pioneers of the Russian Revolution. Cr. 8vo. 7*X5, pp. 308, 6s. net S. PAUL, Sep. '18",183,199.0,,Rappoport (Angelo S.),Pioneers of the Russian Revolution.,Cr. 8vo.,"7*X5, pp. 308, 6s. net",S. PAUL,Sep. 18,False,1918
"Ratcliffe (Dorothy Una)—The Dales of Arcady. Cr. 8vo. 7} X53, pp. 64, 35. 6d. net E. MACDONALD, Dec. '18",183,199.0,,Ratcliffe (Dorothy Una),The Dales of Arcady.,Cr. 8vo.,"7} X53, pp. 64, 35. 6d. net",E. MACDONALD,Dec. 18,False,1918
"Ratcliffe (Richard)—Devotion to the Sacred Heart of Jesus. 16mo. pp. 110, 1S. 3d. net WASHBOURNE, Dec. '17",183,199.0,,Ratcliffe (Richard),Devotion to the Sacred Heart of Jesus.,16mo.,"pp. 110, 1S. 3d. net",WASHBOURNE,Dec. 17,False,1918
"Rath (E. J.)-Sam. Cr. 8vo. 71 x 54, pp. 256, 6s. net .METHUEN, Sep. '18",183,199.0,,Rath (E. J.),Sam.,Cr. 8vo.,"71 x 54, pp. 256, 6s. net .",METHUEN,Sep. 18,False,1918
"Rattray (R. S.)-An Elementary Mõle grammar, W. vocabulary of over 1,000 words. Fcap. 8vo. 64 x 43, pp. 86, interleaved, 5s. net (Clarendon Pr.) MILFORD, Apr. '18",183,199.0,,Rattray (R. S.),"An Elementary Mõle grammar, W. vocabulary of over 1,000 words.",Fcap. 8vo.,"64 x 43, pp. 86, interleaved, 5s. net (Clarendon Pr.)",MILFORD,Apr. 18,False,1918
"Raven-Hart (Capt. R.)---Practical elementary electricity for signallers and others : a manual of practical theory. 18mo. 61 X 4, pp.107, 25. net, swd. Is. 6d. net ... HARRISON, Feb. '18",183,199.0,,Raven-Hart (Capt. R.),Practical elementary electricity for signallers and others : a manual of practical theory.,18mo.,"61 X 4, pp.107, 25. net, swd. Is. 6d. net ...",HARRISON,Feb. 18,False,1918
"Rawlinson (A. E. J.)--Religious rcality : a dook for meu. Cr. 8vo. 71 X 5, pp. 194, 45. 6d. net LONGMANS, Mar. '18",183,199.0,,Rawlinson (A. E. J.),Religious rcality : a dook for meu.,Cr. 8vo.,"71 X 5, pp. 194, 45. 6d. net",LONGMANS,Mar. 18,False,1918
"Rawson (F. L.)-The End of the world, and proofs of its coming in December, 1917. 77 x 41, Pp. 200, 2s, net. CRYSTAL PR., Dec. '17",183,199.0,,Rawson (F. L.),"The End of the world, and proofs of its coming in December, 1917.",,"77 x 41, Pp. 200, 2s, net.",CRYSTAL PR.,Dec. 17,False,1918
"Raymond (William G.)—What is fair ? a study of some problems of public utility regulation. 18mo. 55. net CHAPMAN & H., Apr. '18",183,199.0,,Raymond (William G.),What is fair ? a study of some problems of public utility regulation.,18mo.,55. net,CHAPMAN & H.,Apr. 18,False,1918
"Read (C.)-England and America. Demy 8vo. 9x6, pp. 16, 3d. net !Univ of Chicago War papers. No. 6).... CAMB. UNIV. PR., Sep. '18",183,199.0,,Read (C.),England and America.,Demy 8vo.,"9x6, pp. 16, 3d. net !Univ of Chicago War papers. No. 6)....",CAMB. UNIV. PR.,Sep. 18,False,1918
"Readings from great authors, with exercises, grammatical and literary. Cr. Svo. 71 x 5, pp. 192, limp :s. 8d. net....MILFORD, Oa. '18",183,199.0,,,"Readings from great authors, with exercises, grammatical and literary.",Cr. Svo.,"71 x 5, pp. 192, limp :s. 8d. net....",MILFORD,Oct. 18,False,1918
"Recent words from Christ upon this war and upon our coming deliverance. Taken down by a Scribe. 8vo. Pp. 48, swd. Is. 6d. net PALMER & H., Aug. '18",183,199.0,,,Recent words from Christ upon this war and upon our coming deliverance. Taken down by a Scribe.,8vo.,"Pp. 48, swd. Is. 6d. net",PALMER & H.,Aug. 18,False,1918
"Reckitt (Maurice B.) and Bechhofer (C. E.) The Meaning of national guilds. Cr. 8vo. 75 x 5, pp. 468, 7s.6dnet PALMER & H., Aug.18",183,199.0,,Reckitt (Maurice B.) and Bechhofer (C. E.),The Meaning of national guilds.,Cr. 8vo.,"75 x 5, pp. 468, 7s.6dnet",PALMER & H.,Aug. 18,False,1918
"Reconstruction. See also under Industrial and Social Reconstruction. Record Office-78th Annual report of the Deputy Keeper of Public Records, 1916. 3d. H. M. STATIONERY OFF., Nor. '17",184,200.0,Reconstruction. See also under Industrial and Social Reconstruction.,,"Record Office-78th Annual report of the Deputy Keeper of Public Records, 1916.",,3d.,H.M. STATIONERY OFF.,Nov. 17,False,1918
"Red Cross Ctte. (International)--Reports on British prison-camps in India and Burma, visited in February, March and April, 1917. 8vo. 87 x 57, pp. 64, 3d. net. . UNWIN, Jan. '18",184,200.0,,Red Cross Ctte. (International),"Reports on British prison-camps in India and Burma, visited in February, March and April, 1917.",8vo.,"87 x 57, pp. 64, 3d. net. .",UNWIN,Jan. 18,False,1918
"Rod Cross Society (British)-Manual of splints and appliances for the treatment of bone and joint injuries, as supplied to the United States Army by the American Red Cross. Illus. Fcap 8vo. 6 * 4), pp. 220, 25. 6d. net FROWDE AND HODDER & S., Jan. '18",184,200.0,,Rod Cross Society (British),"Manual of splints and appliances for the treatment of bone and joint injuries, as supplied to the United States Army by the American Red Cross. Illus.",Fcap 8vo.,"6 * 4), pp. 220, 25. 6d. net",FROWDE AND HODDER & S.,Jan. 18,False,1918
"Reconstruction (Ministry of)-Acquisition of Powers Sub-Ctte. : Report. 2d. H.M. STATIONERY OFF., Feb. '18",184,200.0,,,Reconstruction (Ministry of)-Acquisition of Powers Sub-Ctte. : Report.,,2d.,H.M. STATIONERY OFF.,Feb. 18,False,1918
"Reconstruction (Ministry of)--Agricultural Policy Sub-Ctte. : Report on methods of effecting an increase in home-grown food supplies, having regard to need of such increase in interests of national security; w. Reports by Sir Matthew G. Wallace, is. 3d. ; Summaries of evidence, w. index, is. 3d. H.M. STATIONERY OFF., June '18",184,200.0,,,"Reconstruction (Ministry of)--Agricultural Policy Sub-Ctte. : Report on methods of effecting an increase in home-grown food supplies, having regard to need of such increase in interests of national security; w. Reports by Sir Matthew G. Wallace, is. 3d. ; Summaries of evidence, w. index, is. 3d.",,,H.M. STATIONERY OFF.,June 18,False,1918
"Reconstruction (Ministry of)-Civil War Workers Ctte.: ist (Interim) Report. 2d. H.M. STATIONERY OFF., July '18",184,200.0,,,Reconstruction (Ministry of)-Civil War Workers Ctte.: ist (Interim) Report.,,2d.,H.M. STATIONERY OFF.,July 18,False,1918
"Reconstruction (Mini. try of)---Commissions and committees to deal w. questions which will arise at the close of the War, List of. 40. H.M. STATIONERY OFF., Jan. '18",184,200.0,,,"Reconstruction (Mini. try of)---Commissions and committees to deal w. questions which will arise at the close of the War, List of.",40.,,H.M. STATIONERY OFF.,Jan. 18,False,1918
"Roconstruction (Ministry of)—tte. dealing w. Law and Practice rela. to Acquisition and Valuation of Land for Public Purposes : ist Report. 6d. H.M. STATIONERY OFF., Mar. '18",184,200.0,,,Roconstruction (Ministry of)—tte. dealing w. Law and Practice rela. to Acquisition and Valuation of Land for Public Purposes : ist Report.,,6d.,H.M. STATIONERY OFF.,Mar. 18,False,1918
"Reconstruction (Ministry of)-Ctte. on Adult Education : Interim report: Industrial and social conditions in relation to adult education. 3d. H.M. STATIONERY OFF., Oct. '18",184,200.0,,,Reconstruction (Ministry of)-Ctte. on Adult Education : Interim report: Industrial and social conditions in relation to adult education.,,3d.,H.M. STATIONERY OFF.,Oct. 18,False,1918
"Roconstruction (Ministry of)-Ctte. the Chemical Trade : Report to procedure for dealing with the chemical trade. id. H.M. STATIONERY OFF., Dec. '17",184,200.0,,,Roconstruction (Ministry of)-Ctte. the Chemical Trade : Report to procedure for dealing with the chemical trade.,,id.,H.M. STATIONERY OFF.,Dec. 17,False,1918
"Reconstruction (Ministry of)---Housing in Englaná and Wales : memo. by Advisory Housing Panel on the emergency problem. 2d. H.M. STATIONERY OFF., July '18",184,200.0,,,Reconstruction (Ministry of)---Housing in Englaná and Wales : memo. by Advisory Housing Panel on the emergency problem.,,2d.,H.M. STATIONERY OFF.,July 18,False,1918
"Reconstruction (Ministry of )--- Local Government Ctte. : Report on transfer of functions of Poor Law authorities in England and Wales. 3d. H.M. STATIONERY OFF., Jan. '18",184,200.0,,,Reconstruction (Ministry of )--- Local Government Ctte. : Report on transfer of functions of Poor Law authorities in England and Wales.,,3d.,H.M. STATIONERY OFF.,Jan. 18,False,1918
"Reconstruction (Ministry of)-Reconstruction Ctte. : Forestry Sub-Ctte. : Final report. H.M. STATIONERY OFF., Jan. '18",184,200.0,,,Reconstruction (Ministry of)-Reconstruction Ctte. : Forestry Sub-Ctte. : Final report.,,,H.M. STATIONERY OFF.,Jan. 18,False,1918
