,entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
3579,"Shakospeare day : report of meeting, organized by Shakespeare Assn., to promote an annual Shakespeare day in schools and other institu- tions.91x67, pp. 35, 1s. net (Shakespeare Assn.) CHATTO & W., Apr. '18",,,"Shakospeare day : report of meeting, organized by Shakespeare Assn",CHATTO & W.,1s.,0.05,,"Shakospeare day : report of meeting, organized by Shakespeare Assn., to promote an annual Shakespeare day in schools and other institu- tions.91x67, pp. 35, Is. net (Shakespeare Assn.) CHATTO & W., Apr. '18",,,,Apr. '18,net
3592,"Shipping and shipbuilding industries after the War-Reports of Dept. Ctte. appointed by Bd. of Trade. ist Rpt., German control stations and Atlantic emigrant traffic. 2nd Rpt., Shipbuilding and marine engineering. Final Rpt., Reconstruction of British Mercan- tile Marine; International competition and navigation policy ; German competition : General recommendations ; Summary, is. 3d. H.M. STATIONERY OFF., June '18",,,Shipping and shipbuilding industries after the War-Reports of Dept,H.M. STATIONERY OFF.,3d.,0.0125,,"Shipping and shipbuilding industries after the War-Reports of Dept. Ctte. appointed by Bd. of Trade. ist Rpt., German control stations and Atlantic emigrant traffic. 2nd Rpt., Shipbuilding and marine engineering. Final Rpt., Reconstruction of British Mercan- tile Marine; International competition and navigation policy ; German competition : General recommendations ; Summary, is. 3d. H.M. STATIONERY OFF., June '18",,,,June '18,
3594,"“ Shipping World ” Ycar book, 1918. Ed. by Evan Rowland Jones. Cr. 8vo. 71 X 5, pp. 2,069, I(S. nt OFFICE, A pr. '18",,,Shipping World ” Ycar book,OFFICE,,0.0,8vo.,"“ Shipping World ” Ycar book, 1918. Ed. by Evan Rowland Jones. Cr. 8vo. 71 X 5, pp. 2,069, I(S. nt OFFICE, A pr. '18",,,,A pr. '18,
3595,"Ships, Requisitioning by H.M. Govt. of British- owned, or chiefly British-owned, under neutral flags-Correspondence w. Netherlands Govt. id. .H.M. STATIONERY OFF., Mar. '18",,,"Ships, Requisitioning by H.M. Govt",H.M. STATIONERY OFF.,,0.0,,"Ships, Requisitioning by H.M. Govt. of British- owned, or chiefly British-owned, under neutral flags-Correspondence w. Netherlands Govt. id. .H.M. STATIONERY OFF., Mar. '18",,,,Mar. '18,
3598,"Short flights with the cloud cavalry. By “Spin. Cr. 8vo. 7} X5, pp. 218, 53. net HODDER & S., J une '18",,,Short flights with the cloud cavalry,HODDER & S.,,0.0,8vo.,"Short flights with the cloud cavalry. By “Spin. Cr. 8vo. 7} X5, pp. 218, 53. net HODDER & S., J une '18",,,,J une '18,
3600,"HUTCHINSON, Feb. '18",,,,HUTCHINSON,,0.0,,"HUTCHINSON, Feb. '18",,,,Feb. '18,
3602,"“MUSICAL EXCHANGE, Jan. '18",,,,MUSICAL EXCHANGE,,0.0,,"“MUSICAL EXCHANGE, Jan. '18",,,,Jan. '18,
3603,"Cr. 8vo. 71 x 5, pp. 319, 6s. net JARROLDS, July '18",,,,JARROLDS,6s.,0.3,8vo.,"Cr. 8vo. 71 x 5, pp. 319, 6s. net JARROLDS, July '18",,,,July '18,net
3605,"THYNNE, Dec. '17 sidg wick (A. H.)— Jones's wedding and other Sime (A. H. Moncur) ed.--A Feast of fun : an poems. Cr. Svo. 71 x 54, pp. 26, 3s. 6d. net up-to-date book of jokes. Cr. 8vo. 7X4t, pp. E. ARNOLD, Oct. '18 189, swd. 1s. 6d. net .ROUTLEDGE, May '18",,,"THYNNE, Dec",ROUTLEDGE,1s. 6d.,0.07500000000000001,8vo.,"THYNNE, Dec. '17 sidg wick (A. H.)— Jones's wedding and other Sime (A. H. Moncur) ed.--A Feast of fun : an poems. Cr. Svo. 71 x 54, pp. 26, 35. 6d. net up-to-date book of jokes. Cr. 8vo. 7X4t, pp. E. ARNOLD, Oct. '18 189, swd. Is. 6d. net .ROUTLEDGE, May '18",,,,May '18,net
3607,"Lieut. P. G. Simmonds. Foreword by Dr. Sidgwick (Ethel)- Jamesie. Cr. 8vo. 7} x 5, pp. Selbie. Cr. 8vo. 7*X5}, pp. 122, 2s. 6d. net 266, 5s. nt SIDGWICK & J., Mar. 18",,,Lieut,SIDGWICK & J.,,0.0,8vo.,"Lieut. P. G. Simmonds. Foreword by Dr. Sidgwick (Ethel)- Jamesie. Cr. 8vo. 7} x 5, pp. Selbie. Cr. 8vo. 7*X5}, pp. 122, 25. 6d. net 266, 5s. nt SIDGWICK & J., Mar. 18",,,,Mar. 18,
3608,"ALDEN ; SIMPKIN, Feb. '18",,,,SIMPKIN,,0.0,,"ALDEN ; SIMPKIN, Feb. '18",,,,Feb. '18,
3610,"CONSTABLE, July ’18 Simon (Léon)-Zionism and the Jewish problem. Sigerson (George)— The Last Independent Parlia- 8}5), pp. 16, 2d. ment of Ireland, with account of the survival of ZIONIST ORGANIZATION, May'18",,,"CONSTABLE, July ",ZIONIST ORGANIZATION,,0.0,,"CONSTABLE, July ’18 Simon (Léon)-Zionism and the Jewish problem. Sigerson (George)— The Last Independent Parlia- 8}5), pp. 16, 2d. ment of Ireland, with account of the survival of ZIONIST ORGANIZATION, May'18",,,,May'18,
3611,"Sign of the Fish (The) : novel. By “E. J. W. Simple nature songs, Lang (H. G.) is. 6d. net 71 X5, pp. 322, 6s, net..DIGBY, LONG, June 18",,,Sign of the Fish (The) : novel,"DIGBY, LONG",6s.,0.3,,"Sign of the Fish (The) : novel. By “E. J. W. Simple nature songs, Lang (H. G.) is. 6d. net 71 X5, pp. 322, 6s, net..DIGBY, LONG, June 18",,,,June 18,net
3612,"Signalling, Brown's. 3s., 48. 6d. net 5 X 31, pp. 60, 6d. (The Bungalow, New Wharf Alvechurch, Worc.) T. PRICE, June '18",,,"Signalling, Brown's",T. PRICE,6d.,0.025,,"Signalling, Brown's. 35., 48. 6d. net 5 X 31, pp. 60, 6d. (The Bungalow, New Wharf Alvechurch, Worc.) T. PRICE, June '18",,,,June '18,
3613,"EWART, SEYMOUR, Aug. '18",,,,"EWART, SEYMOUR",,0.0,,"EWART, SEYMOUR, Aug. '18",,,,Aug. '18,
3614,"BLACKWELL, Oct. '18",,,,BLACKWELL,,0.0,,"BLACKWELL, Oct. '18",,,,Oct. '18,
3617,"Sing, How to, Bishenden (C. J.)........Dec. '17 Singer (Ignatius) The Theocracy of Jesus. Cr. 8vo. 7X 41, pp. 54, swd. is. net DANIEL, May'18",,,"Sing, How to, Bishenden (C. J.)",DANIEL,,0.0,8vo.,"Sing, How to, Bishenden (C. J.)........Dec. '17 Singer (Ignatius) The Theocracy of Jesus. Cr. 8vo. 7X 41, pp. 54, swd. is. net DANIEL, May'18",,,,May'18,
3619,"Sins of religious people (The). Gathered from the teachings of “ Father Christopher,” by “ A. H.” Cr. 8vo. 75 X 5, pp. 155, 2s. 6d. net S.P.C.K., Jan. '18",,,Sins of religious people (The),S.P.C.K.,2s. 6d.,0.125,8vo.,"Sins of religious people (The). Gathered from the teachings of “ Father Christopher,” by “ A. H.” Cr. 8vo. 75 X 5, pp. 155, 2s. 6d. net S.P.C.K., Jan. '18",,,,Jan. '18,net
3623,"Sixty designs for family homes. Ed. de luxe. Series 1-3, ea. 28. 6d. net .. BATSFORD, Sep. '18",,,Sixty designs for family homes,BATSFORD,6d.,0.025,,"Sixty designs for family homes. Ed. de luxe. Series 1-3, ea. 28. 6d. net .. BATSFORD, Sep. '18",,,,Sep. '18,net
3625,"SLESSOR Skerry's Practical papers in book-keeping. Cr. 8vo. 71 x 4t, pp. 68, 2s. net CIVIL SERVICE PR., Feb. '18",,,SLESSOR Skerry's Practical papers in book-keeping,CIVIL SERVICE PR.,2s.,0.1,8vo.,"SLESSOR Skerry's Practical papers in book-keeping. Cr. 8vo. 71 x 4t, pp. 68, 25. net CIVIL SERVICE PR., Feb. '18",,,,Feb. '18,net
3626,"Skimpole (Herbert-Bernard Shaw, the man and his work. Cr. 8vo. 71 x 5, pp. 192, 4s. 6d. net ALLEN & U., Feb. '18",,,"Skimpole (Herbert-Bernard Shaw, the man and his work",ALLEN & U.,4s. 6d.,0.225,8vo.,"Skimpole (Herbert-Bernard Shaw, the man and his work. Cr. 8vo. 71 x 5, pp. 192, 45. 6d. net ALLEN & U., Feb. '18",,,,Feb. '18,net
3675,"Smith's County Court diary, 1918. 8} x 51, pp. 1,015, 10%. 6d. net HAZELL, WATSON & V., Feb. '18",,,Smith's County Court diary,"HAZELL, WATSON & V.",6d.,0.025,,"Smith's County Court diary, 1918. 8} x 51, pp. 1,015, 10%. 6d. net HAZELL, WATSON & V., Feb. '18",,,,Feb. '18,net
3681,"Smyth(J. Paterson)-The Men who died in battle. 3rd ed. Cr. 8vo. 71 X 5, pp. 67, s. 3d. net HODDER & S., Feb. '18",,,Smyth(J. Paterson)-The Men who died in battle,HODDER & S.,3d.,0.0125,8vo.,"Smyth(J. Paterson)-The Men who died in battle. 3rd ed. Cr. 8vo. 71 X 5, pp. 67, IS. 3d. net HODDER & S., Feb. '18",,,,Feb. '18,net
3689,"Soap makers' directory, 1918. 8vo. 81x51, pp. 97, 28. od. net .SIMPKIN, June 18",,,Soap makers' directory,SIMPKIN,,0.0,8vo.,"Soap makers' directory, 1918. 8vo. 81x51, pp. 97, 28. od. net .SIMPKIN, June 18",,,,June 18,
3690,"Some revelations as to “ Raymond: an authori. tative statement. By“A Plain Citizen. Cr. 8vo. 74 x 5, pp. 245, 3s. 6d. net K. PAUL, Jan. '18",,,Some revelations as to “ Raymond: an authori,K. PAUL,3s. 6d.,0.175,8vo.,"Some revelations as to “ Raymond: an authori. tative statement. By“A Plain Citizen. Cr. 8vo. 74 x 5, pp. 245, 3s. 6d. net K. PAUL, Jan. '18",,,,Jan. '18,net
3692,"Song of life in sonnets and other verses. By Australis.” 8vo. pp. 59......REES, Mar. '18",,,Song of life in sonnets and other verses,REES,,0.0,8vo.,"Song of life in sonnets and other verses. By Australis.” 8vo. pp. 59......REES, Mar. '18",,,,Mar. '18,
3693,"Song of the gay light cruisers, and other verses. By E. G. 97 x6, pp. 28, is (Weymouth : 79, St. Mary St.) .SHERREN, Od, '18",,,"Song of the gay light cruisers, and other verses",SHERREN,,0.0,,"Song of the gay light cruisers, and other verses. By E. G. 97 x6, pp. 28, is (Weymouth : 79, St. Mary St.) .SHERREN, Od, '18",,,,"Od, '18",
3699,"Spare the children. By “The Voice of Silence. 87 x 5), pp. 15, 6d. ....FURNIVAL PR., Oct. '18",,,Spare the children,FURNIVAL PR.,6d.,0.025,,"Spare the children. By “The Voice of Silence. 87 x 5), pp. 15, 6d. ....FURNIVAL PR., Oct. '18",,,,Oct. '18,
3706,"Spiritual reconstruction. By the author of Christ in You. 18mo, 64 X 4), pp. 221, 28. net.. .WATKINS, Dec. '18",,,Spiritual reconstruction,WATKINS,,0.0,"18mo,","Spiritual reconstruction. By the author of Christ in You. 18mo, 64 X 4), pp. 221, 28. net.. .WATKINS, Dec. '18",,,,Dec. '18,
3713,"Stamps. See also Postage stamps. Stanard (Mary Newton)-Colonial Virginia, its people and customs. Illus. 8vo. pp. 375, 25s. net LIPPINCOTT, Aug. '18",,,Stamps,LIPPINCOTT,25s.,1.25,8vo.,"Stamps. See also Postage stamps. Stanard (Mary Newton)-Colonial Virginia, its people and customs. Illus. 8vo. pp. 375, 255. net LIPPINCOTT, Aug. '18",,,,Aug. '18,net
3714,"Standard catalogue of postage stamps (The), 1918. 18mo. 64 x4, pp. 580, 3s. 6d. net (Ipswich) WITFIELD, KING, Jan. '18",,,Standard catalogue of postage stamps (The),"WITFIELD, KING",3s. 6d.,0.175,18mo.,"Standard catalogue of postage stamps (The), 1918. 18mo. 64 x4, pp. 580, 3s. 6d. net (Ipswich) WITFIELD, KING, Jan. '18",,,,Jan. '18,net
3715,"Standard rules of bézique (The). By “ Camden. 43rd ed. 32 mo. pp. II, 6d. net C. GOODALL & SON, Dec. '17 Standing (Christine) see Dykes (J.) and Standing. Standing (Percy Cross) ed.-Favourite recitations of favourite actors. Enl. ed. 8vo. 81 x 51, pp. 355, 5s. net · JACK, Nov. '18",,,Standard rules of bézique (The),JACK,,0.0,8vo.,"Standard rules of bézique (The). By “ Camden. 43rd ed. 32 mo. pp. II, 6d. net C. GOODALL & SON, Dec. '17 Standing (Christine) see Dykes (J.) and Standing. Standing (Percy Cross) ed.-Favourite recitations of favourite actors. Enl. ed. 8vo. 81 x 51, pp. 355, 5s. net · JACK, Nov. '18",,,,Nov. '18,
3721,"State papers.--- British and foreign, 1914. Pt. 1. Vol. 107. Ios. H.M. STATIONERY OFF., Mar.'18",,,State papers,H.M. STATIONERY OFF.,,0.0,,"State papers.--- British and foreign, 1914. Pt. 1. Vol. 107. Ios. H.M. STATIONERY OFF., Mar.'18",,,,Mar.'18,
3722,"States man's year book, 1918. Edit. by Sir John Scott Keltie and M. Epstein. Cr. 8vo. 71 X4}, pp. 1,536, 18s. net ..MACMILLAN, July'18",,,States man's year book,MACMILLAN,18s.,0.9,8vo.,"States man's year book, 1918. Edit. by Sir John Scott Keltie and M. Epstein. Cr. 8vo. 71 X4}, pp. 1,536, 18s. net ..MACMILLAN, July'18",,,,July'18,net
3723,"Statistical abstract for the several British Selt. goverping Dominions, Colonies, Possessions and Protectorates in ea. yt. fr. 1901-1s. (53rd No.). 2s. net. H.M. STATIONERY OFF., June 18",,,Statistical abstract for the several British Selt,H.M. STATIONERY OFF.,2s.,0.1,,"Statistical abstract for the several British Selt. goverping Dominions, Colonies, Possessions and Protectorates in ea. yt. fr. 1901-15. (53rd No.). 2s. net. H.M. STATIONERY OFF., June 18",,,,June 18,net
3724,"Statistical abstract for the United Kingdom in each of the last fifteen years, from 1902 to 1916. (64th no.). 1s. 9d. H.M. STATIONERY OFF., Oct. '18",,,"Statistical abstract for the United Kingdom in each of the last fifteen years, from",H.M. STATIONERY OFF.,1s. 9d.,0.0875,,"Statistical abstract for the United Kingdom in each of the last fifteen years, from 1902 to 1916. (64th no.). Is. 9d. H.M. STATIONERY OFF., Oct. '18",,,,Oct. '18,
3726,"Statutes. See also Acts; Laws, etc. Statutory rules and orders other than those of a local, personal or temporary character, issued in 1916. In 3 vols. Vol. I, Preface ; “ Ad. ministration to“ Munitions of War. Vol. II, “ National Health Insurance  ; Table showing effect of l.gislation ; Index to Vol. II. Vol. III, Naval Reserves” to “ Unemployment Insur- ance; Appendix of Prerogative Orders ; List of temporary rules and orders ; Classified list of local orders ; Table showing effect of legisla- tion; Index to Vols. I and III. 3 vols., 25s. Vols. I and III together, 15s. Vol. II, IOS. H.M. STATIONERY OFF., Ort. '17 Stawell (F. Melian) ed.—The Price of freedom; an anthology for all nations. Illus. w. repro. of famous paintings and sculpture. Cr. 8vo. 74 x 5, pp. 165, 3s. 6d. net. . HEADLEY, Jan. '18",,,Statutes,HEADLEY,3s. 6d.,0.175,8vo.,"Statutes. See also Acts; Laws, etc. Statutory rules and orders other than those of a local, personal or temporary character, issued in 1916. In 3 vols. Vol. I, Preface ; “ Ad. ministration to“ Munitions of War. Vol. II, “ National Health Insurance  ; Table showing effect of l.gislation ; Index to Vol. II. Vol. III, Naval Reserves” to “ Unemployment Insur- ance; Appendix of Prerogative Orders ; List of temporary rules and orders ; Classified list of local orders ; Table showing effect of legisla- tion; Index to Vols. I and III. 3 vols., 255. Vols. I and III together, 155. Vol. II, IOS. H.M. STATIONERY OFF., Ort. '17 Stawell (F. Melian) ed.—The Price of freedom; an anthology for all nations. Illus. w. repro. of famous paintings and sculpture. Cr. 8vo. 74 x 5, pp. 165, 3s. 6d. net. . HEADLEY, Jan. '18",,,,Jan. '18,net
3735,"Stellar parallaxes, ſr. photographs inade w. 40 in. refractor, Slocum (F.) 7s, net.. .Dec. '17 Step (Edward)-By the deep sea : a popular introduction to the wild life of the British 1sles. 5th ed. Cr. 8vo. 71 X 5, pp. 387, 5s. net JARROLDS, Nov. '18",,,"Stellar parallaxes, ſr",JARROLDS,5s.,0.25,8vo.,"Stellar parallaxes, ſr. photographs inade w. 40 in. refractor, Slocum (F.) 7s, net.. .Dec. '17 Step (Edward)-By the deep sea : a popular introduction to the wild life of the British Isles. 5th ed. Cr. 8vo. 71 X 5, pp. 387, 5s. net JARROLDS, Nov. '18",,,,Nov. '18,net
3761,"Stormonth's Handy school dictionary, pronounc- ing and explanatory. Rev. and enl. by William Bayne. 18mo. 61 x 41, pp. 251, is. 3d. net BLACKWOOD, Mar.'18",,,"Stormonth's Handy school dictionary, pronounc- ing and explanatory",BLACKWOOD,3d.,0.0125,18mo.,"Stormonth's Handy school dictionary, pronounc- ing and explanatory. Rev. and enl. by William Bayne. 18mo. 61 x 41, pp. 251, is. 3d. net BLACKWOOD, Mar.'18",,,,Mar.'18,net
3766,"Story of a soul's awakening (The). By “A Clergy- man's Wife. Cr. 8vo. 71x41, pp. 58, swd. 1s. net SIMPKIN, Jan. '18",,,Story of a soul's awakening (The),SIMPKIN,1s.,0.05,8vo.,"Story of a soul's awakening (The). By “A Clergy- man's Wife. Cr. 8vo. 71x41, pp. 58, swd. Is. net SIMPKIN, Jan. '18",,,,Jan. '18,net
3775,"Simple rules to attain perfection of life. 32mo. 5*3, pp. 60, 60. (The Bungalow, New Wharf Alvechurch, Worc.) T. PRICE, June '18",,,Simple rules to attain perfection of life,T. PRICE,,0.0,32mo.,"Simple rules to attain perfection of life. 32mo. 5*3, pp. 60, 60. (The Bungalow, New Wharf Alvechurch, Worc.) T. PRICE, June '18",,,,June '18,
3778,"Skerry's Practical papers in book-keeping. Cr. 8vo. CIVIL SERVICE PR., Feb. '18",,,Skerry's Practical papers in book-keeping,CIVIL SERVICE PR.,,0.0,8vo.,"Skerry's Practical papers in book-keeping. Cr. 8vo. CIVIL SERVICE PR., Feb. '18",,,,Feb. '18,
3779,"Skimpole (Herbert-Bernard Shaw, the man and his work. Cr. 8vo. 71 x 5, pp. 192, 48. 6d. net ALLEN & U., Feb. '18",,,"Skimpole (Herbert-Bernard Shaw, the man and his work",ALLEN & U.,6d.,0.025,8vo.,"Skimpole (Herbert-Bernard Shaw, the man and his work. Cr. 8vo. 71 x 5, pp. 192, 48. 6d. net ALLEN & U., Feb. '18",,,,Feb. '18,net
3788,"Street accidents caused by vehicles-Return show. ing number resulting in death or personal injury during 1917. 1d. H.M. STATIONERY OFF., Apr. '18",,,Street accidents caused by vehicles-Return show,H.M. STATIONERY OFF.,1d.,0.004166666666666667,,"Street accidents caused by vehicles-Return show. ing number resulting in death or personal injury during 1917. Id. H.M. STATIONERY OFF., Apr. '18",,,,Apr. '18,
3789,"Strength for life's battles, Hoare (E.) 2d. Dec.'17 Strength of my life (The): large print readings for the sick and aged. Cr. 8vo. 71 X 5, PP. 192, 2s. net ..SIMPKIN, July '18",,,"Strength for life's battles, Hoare (E.)",SIMPKIN,2s.,0.1,8vo.,"Strength for life's battles, Hoare (E.) 2d. Dec.'17 Strength of my life (The): large print readings for the sick and aged. Cr. 8vo. 71 X 5, PP. 192, 25. net ..SIMPKIN, July '18",,,,July '18,net
3792,"Strong (Theron G.)-- Joseph H. Choate, a great ambassador. 8vo. 91x6, pp. 407, 158. net CASSELL, May '18",,,"Strong (Theron G.)-- Joseph H. Choate, a great ambassador",CASSELL,,0.0,8vo.,"Strong (Theron G.)-- Joseph H. Choate, a great ambassador. 8vo. 91x6, pp. 407, 158. net CASSELL, May '18",,,,May '18,
3796,"Stuarts (The). 8vo. pp. 300, 2s. 2d. (Self-help ser.) .NIS BET, May '18",,,Stuarts (The),NIS BET,2s. 2d.,0.10833333333333334,8vo.,"Stuarts (The). 8vo. pp. 300, 25. 2d. (Self-help ser.) .NIS BET, May '18",,,,May '18,
3801,"Students and the Church. Cr. 8vo. pp. 28, swd. 6d. net.... STUDENT CHRISTIAN MOVE., Oct. '18",,,Students and the Church,STUDENT CHRISTIAN MOVE.,6d.,0.025,8vo.,"Students and the Church. Cr. 8vo. pp. 28, swd. 6d. net.... STUDENT CHRISTIAN MOVE., Oct. '18",,,,Oct. '18,net
3807,"Sulphuric Acid and Fertiliser Trades, Dept. Ctte. on Post-war Position-Report. 2d. H.M. STATIONERY OFF., Mar. '18",,,"Sulphuric Acid and Fertiliser Trades, Dept",H.M. STATIONERY OFF.,2d.,0.008333333333333333,,"Sulphuric Acid and Fertiliser Trades, Dept. Ctte. on Post-war Position-Report. 2d. H.M. STATIONERY OFF., Mar. '18",,,,Mar. '18,
3809,"Sunday at Home (The), 1917–18. Folio, 101 x 7), pp. 864, Ios. 6d. net... ..R.T.S., Sep. '18",,,Sunday at Home (The),R.T.S.,6d.,0.025,,"Sunday at Home (The), 1917–18. Folio, 101 x 7), pp. 864, Ios. 6d. net... ..R.T.S., Sep. '18",,,,Sep. '18,net
3811,"Sunshine. Vol. 57. Ed. by C. D. Michael. Fol. 101x77, pp. 140, 3s. net, bds. 2s. 6d. net PARTRIDGE, Oct. '18",,,Sunshine,PARTRIDGE,2s. 6d.,0.125,,"Sunshine. Vol. 57. Ed. by C. D. Michael. Fol. 101x77, pp. 140, 3s. net, bds. 25. 6d. net PARTRIDGE, Oct. '18",,,,Oct. '18,net
3812,"Sunshine book for little folk. Fol. 101 X 8, is. 3d. net ..BLACKIE, Nov. '18",,,Sunshine book for little folk,BLACKIE,3d.,0.0125,,"Sunshine book for little folk. Fol. 101 X 8, is. 3d. net ..BLACKIE, Nov. '18",,,,Nov. '18,net
3814,"Supreme Court of Judicature (Ireland)—Account, yr, ended Sept. 3otl, 1917. 2d. H.M. STATIONERY OFF., Apr. '18",,,"Supreme Court of Judicature (Ireland)—Account, yr, ended Sept",H.M. STATIONERY OFF.,2d.,0.008333333333333333,,"Supreme Court of Judicature (Ireland)—Account, yr, ended Sept. 3otl, 1917. 2d. H.M. STATIONERY OFF., Apr. '18",,,,Apr. '18,
3830,"“ Syren and Shipping” International mercantile diary and year-book, 1919. Ed. by A. M. Pooley. 10X7}, pp. 258, 58. net OFFICE, Nov.'18",,,Syren and Shipping” International mercantile diary and year-book,OFFICE,,0.0,,"“ Syren and Shipping” International mercantile diary and year-book, 1919. Ed. by A. M. Pooley. 10X7}, pp. 258, 58. net OFFICE, Nov.'18",,,,Nov.'18,
3846,"Tactical handling of Lewis guns, with notes on instruction, &c. By “Lewis Gunner.' Cr. 8vo. 7 X4), pp. 112, 2s. net GALE & P., Sep. '18",,,"Tactical handling of Lewis guns, with notes on instruction, &c",GALE & P.,2s.,0.1,8vo.,"Tactical handling of Lewis guns, with notes on instruction, &c. By “Lewis Gunner.' Cr. 8vo. 7 X4), pp. 112, 2s. net GALE & P., Sep. '18",,,,Sep. '18,net
3856,"Tales of war-time France, by contemporary French writers, illustrating the spirit of the French people at war. Trans. by William L McPherson. Foreword by Frederic R. Coudert. Cr. 8vo. 74 x 44, pp. 251, 5s. net SKEFFINGTON, Nov. '18",,,"Tales of war-time France, by contemporary French writers, illustrating the spirit of the French people at war",SKEFFINGTON,5s.,0.25,8vo.,"Tales of war-time France, by contemporary French writers, illustrating the spirit of the French people at war. Trans. by William L McPherson. Foreword by Frederic R. Coudert. Cr. 8vo. 74 x 44, pp. 251, 5s. net SKEFFINGTON, Nov. '18",,,,Nov. '18,net
3881,"Tea share hdbk., 1917 (capitalized in sterling); w. list of directors and secretaries. 8X51, pp. 277, 2s. 6d. (23, Rood La., E.C.13) HARDEN Bros. & LINDSAY, May'18",,,Tea share hdbk,LINDSAY,,0.0,,"Tea share hdbk., 1917 (capitalized in sterling); w. list of directors and secretaries. 8X51, pp. 277, 25. 6d. (23, Rood La., E.C.13) HARDEN Bros. & LINDSAY, May'18",,,,May'18,
3882,"Teacher's book of nature study (The). Vol. 3. Ryl. 8vo. 10 X 75, pp. 176, 48.6d. net (Kingsway ser.)... EVANS BROS., Aug.'18",,,Teacher's book of nature study (The),EVANS BROS.,6d.,0.025,8vo.,"Teacher's book of nature study (The). Vol. 3. Ryl. 8vo. 10 X 75, pp. 176, 48.6d. net (Kingsway ser.)... EVANS BROS., Aug.'18",,,,Aug.'18,net
3883,"Teacher's book of story lessons (The). Cr. 8vo. 7! X5, pp. 333, 5s. net (Kingsway ser.) EVANS BROS., July '18",,,Teacher's book of story lessons (The),EVANS BROS.,5s.,0.25,8vo.,"Teacher's book of story lessons (The). Cr. 8vo. 7! X5, pp. 333, 5s. net (Kingsway ser.) EVANS BROS., July '18",,,,July '18,net
3884,"Teachers' Christian Union Conference, 1918– Education : its spiritual basis and social ideals. 87x5, pp. 107, 2s. 6d. net (24 Gt. Russell St., W.C. 1) TEACHERS' CHRISTIAN UNION, May '18",,,Teachers' Christian Union Conference,TEACHERS' CHRISTIAN UNION,2s. 6d.,0.125,,"Teachers' Christian Union Conference, 1918– Education : its spiritual basis and social ideals. 87x5, pp. 107, 25. 6d. net (24 Gt. Russell St., W.C. 1) TEACHERS' CHRISTIAN UNION, May '18",,,,May '18,net
3885,"Teacher's handbook to exercises in nature study. 8vo. pp. 112, 2s, net (Self-help ser.) NIS BET, May '18",,,Teacher's handbook to exercises in nature study,NIS BET,2s.,0.1,8vo.,"Teacher's handbook to exercises in nature study. 8vo. pp. 112, 2s, net (Self-help ser.) NIS BET, May '18",,,,May '18,net
3886,"Teaching of plain needlework. 7th ed. Illus. 8vo. pp. 63, 7d. . THOM, Feb. '18",,,Teaching of plain needlework,THOM,7d.,0.029166666666666667,8vo.,"Teaching of plain needlework. 7th ed. Illus. 8vo. pp. 63, 7d. . THOM, Feb. '18",,,,Feb. '18,
3887,"Teaching office of the Church (The) : being the report of the Archbishops' First Committee of Inquiry. 8vo. 81x5, pp. 179, swd. 28. net S.P.C.K., Sep. '18",,,Teaching office of the Church (The) : being the report of the Archbishops' First Committee of Inquiry,S.P.C.K.,,0.0,8vo.,"Teaching office of the Church (The) : being the report of the Archbishops' First Committee of Inquiry. 8vo. 81x5, pp. 179, swd. 28. net S.P.C.K., Sep. '18",,,,Sep. '18,
3889,"Teddy's button : a military service of song. (Th: narrative from the story by Amy Le Feuvre). 8vo. 1s. net.. R. T. S., Mar. '18",,,Teddy's button : a military service of song,R. T. S.,1s.,0.05,8vo.,"Teddy's button : a military service of song. (Th: narrative from the story by Amy Le Feuvre). 8vo. Is. net.. R. T. S., Mar. '18",,,,Mar. '18,net
3896,"Ten minutes with the Bible : the Gospel according to St. Mark. With brief comments arranged for daily reading by the author of “ The Steep ascent.' 18mo. 63 x 4, pp. 103, 1s. 6d. net STOCK, Jan. '18",,,Ten minutes with the Bible : the Gospel according to St,STOCK,1s. 6d.,0.07500000000000001,18mo.,"Ten minutes with the Bible : the Gospel according to St. Mark. With brief comments arranged for daily reading by the author of “ The Steep ascent.' 18mo. 63 x 4, pp. 103, Is. 6d. net STOCK, Jan. '18",,,,Jan. '18,net
3898,"Tennis. See Lawn tennis. Tonnyson (Alfred, Lord)—I be Coming of Arthur and The Passing of Arthur. Intro. and notes by David Frew. Cr. 8vo. 7 x 4, pp. 47, 9d. net BLACKIE, July '18",,,Tennis,BLACKIE,9d.,0.0375,8vo.,"Tennis. See Lawn tennis. Tonnyson (Alfred, Lord)—I be Coming of Arthur and The Passing of Arthur. Intro. and notes by David Frew. Cr. 8vo. 7 x 4, pp. 47, 9d. net BLACKIE, July '18",,,,July '18,net
3914,"Thompson : an autobiography. 7x44, pp. 94, 1s, net CONSTABLE, Dec. '17 Thom's Official directory of the United Kingdom of Great Britain and Ireland, 1918. 8vo. 9 x 54, pp. 2340, 20s, net ......THOM, Mar. '18",,,Thompson : an autobiography,THOM,20s.,1.0,8vo.,"Thompson : an autobiography. 7x44, pp. 94, Is, net CONSTABLE, Dec. '17 Thom's Official directory of the United Kingdom of Great Britain and Ireland, 1918. 8vo. 9 x 54, pp. 2340, 20s, net ......THOM, Mar. '18",,,,Mar. '18,net
