,entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
2911,"Macdonald (Sarah)- Simple hcalth talks with women war workers. Cr. 8vo. 74 x 5, pp. 95, s. 6d. net .. METHUEN, Nov. '17",Macdonald,Sarah,Simple hcalth talks with women war workers,METHUEN,6d.,0.025,8vo.,"Macdonald (Sarah)- Simple hcalth talks with women war workers. Cr. 8vo. 74 x 5, pp. 95, IS. 6d. net .. METHUEN, Nov. '17",Sarah Macdonald,['Macdonald (Sarah)'],,Nov. '17,net
2913,"Macdonell (A. A.)-A Vedic reader for students : cont. thirty hymns of the Rigveda in the original Samhitā and Pada texts, w. trans- literation, trans., explan. notes, intro. and vocab. Cr. 8vo. 71 x 5}, pp. 296, 8s. 6d. net (Clarendon Pr.) MILFORD, Dec. '17",Macdonell,A. A.,A Vedic reader for students : cont,MILFORD,8s. 6d.,0.42500000000000004,8vo.,"Macdonell (A. A.)-A Vedic reader for students : cont. thirty hymns of the Rigveda in the original Samhitā and Pada texts, w. trans- literation, trans., explan. notes, intro. and vocab. Cr. 8vo. 71 x 5}, pp. 296, 8s. 6d. net (Clarendon Pr.) MILFORD, Dec. '17",A. A. Macdonell,['Macdonell (A. A.)'],,Dec. '17,net
2914,"MacDowall (M. W.)-Asgard and the gods : the tales and traditions of our northern an- cestors. Adapted fr. the work of Dr. W. Wagner by M. W. MacD. Ed. by W. S. W. Anson. 8vo. 84 X 6, pp. 342, 7s. 6d. net ROUTLEDGE, May 17",MacDowall,M. W.,Asgard and the gods : the tales and traditions of our northern an- cestors,ROUTLEDGE,7s. 6d.,0.375,8vo.,"MacDowall (M. W.)-Asgard and the gods : the tales and traditions of our northern an- cestors. Adapted fr. the work of Dr. W. Wagner by M. W. MacD. Ed. by W. S. W. Anson. 8vo. 84 X 6, pp. 342, 75. 6d. net ROUTLEDGE, May 17",M. W. MacDowall,['MacDowall (M. W.)'],,May 17,net
2915,"MacDowall (M. W.)- Epics and romances of the Middle Ages. Adapted fr. the work of Dr. W. Wågner by M. W. MacD. Ed. by W. S. W. Anson. 8vo. 81x6, pp. 488, 7s. 6d. net ROUTLEDGE, May 17",MacDowall,M. W.,Epics and romances of the Middle Ages,ROUTLEDGE,7s. 6d.,0.375,8vo.,"MacDowall (M. W.)- Epics and romances of the Middle Ages. Adapted fr. the work of Dr. W. Wågner by M. W. MacD. Ed. by W. S. W. Anson. 8vo. 81x6, pp. 488, 75. 6d. net ROUTLEDGE, May 17",M. W. MacDowall,['MacDowall (M. W.)'],,May 17,net
2918,"McE won (John B.)—The Foundations of musical æsthetics ; or, The Elements of music. With musical illus. Cr. 8vo. 71 x 4t, pp. 124, 1s. 6d. net (Music-lover's lib.) ..K. PAUL, Sep. '17",McE won,John B.,"The Foundations of musical æsthetics ; or, The Elements of music",K. PAUL,1s. 6d.,0.07500000000000001,8vo.,"McE won (John B.)—The Foundations of musical æsthetics ; or, The Elements of music. With musical illus. Cr. 8vo. 71 x 4t, pp. 124, Is. 6d. net (Music-lover's lib.) ..K. PAUL, Sep. '17",John B. McE won,['McE won (John B.)'],,Sep. '17,net
2919,"Macfadyen (Dugald)–Our mess : mess table talks in France. 18mo. 68 x 4), pp. 126, 2s. net WESTALL, Dcc. '17",Macfadyen,Dugald,Our mess : mess table talks in France,WESTALL,2s.,0.1,18mo.,"Macfadyen (Dugald)–Our mess : mess table talks in France. 18mo. 68 x 4), pp. 126, 2s. net WESTALL, Dcc. '17",Dugald Macfadyen,['Macfadyen (Dugald)'],,Dcc. '17,net
2922,"Macfall (Haldane)-Germany at bay. Intro. by Field-Marshal Viscount French. 8vo. 81 x 51, pp. 319, 6s, net ..CASSELL, Nov. '17",Macfall,Haldane,Germany at bay,CASSELL,6s.,0.3,8vo.,"Macfall (Haldane)-Germany at bay. Intro. by Field-Marshal Viscount French. 8vo. 81 x 51, pp. 319, 6s, net ..CASSELL, Nov. '17",Haldane Macfall,['Macfall (Haldane)'],,Nov. '17,net
2923,"MacFarlane (Charles)--Reminiscences of a literary life, by the late Charles MacFarlane, author and traveller, 1799-1858. Intro. by John F. Tattersall. 8vo. 9 X 6, pp. 321, 1os. 6d. net JOHN MURRAY, Mar. 17",MacFarlane,Charles,"Reminiscences of a literary life, by the late Charles MacFarlane, author and traveller",JOHN MURRAY,6d.,0.025,8vo.,"MacFarlane (Charles)--Reminiscences of a literary life, by the late Charles MacFarlane, author and traveller, 1799-1858. Intro. by John F. Tattersall. 8vo. 9 X 6, pp. 321, 1os. 6d. net JOHN MURRAY, Mar. 17",Charles MacFarlane,['MacFarlane (Charles)'],,Mar. 17,net
2924,"Macfarlane (Malcolm)-- South African poultry keeping. 4th ed. Cr. 8vo. 28. 6d. GORDON & GOTCH, Sep. '17",Macfarlane,Malcolm,South African poultry keeping,GORDON & GOTCH,6d.,0.025,8vo.,"Macfarlane (Malcolm)-- South African poultry keeping. 4th ed. Cr. 8vo. 28. 6d. GORDON & GOTCH, Sep. '17",Malcolm Macfarlane,['Macfarlane (Malcolm)'],,Sep. '17,
2925,"Macfarlane (P. C.)-Held to answer. Cheaper ed. Cr. 8vo. 2s. net. .NASH, June 17",Macfarlane,P. C.,Held to answer,NASH,2s.,0.1,8vo.,"Macfarlane (P. C.)-Held to answer. Cheaper ed. Cr. 8vo. 2s. net. .NASH, June 17",P. C. Macfarlane,['Macfarlane (P. C.)'],,June 17,net
2926,"McGibbon (W.C.) See also Tod (J.) and McGibbon. MacGill (Patrick)- The Brown brethren. Cr. 8vo. 74 x 54, pp. 306, 6s. net .. JENKINS, Aug. '17",McGibbon,W.C.,See also Tod (J.) and McGibbon,JENKINS,6s.,0.3,8vo.,"McGibbon (W.C.) See also Tod (J.) and McGibbon. MacGill (Patrick)- The Brown brethren. Cr. 8vo. 74 x 54, pp. 306, 6s. net .. JENKINS, Aug. '17",W.C. McGibbon,['McGibbon (W.C.)'],,Aug. '17,net
2928,"Machin (George)-An Ornithological paper : com- posed chiefly from life-long notes from North and South Yorkshire. 8vo. pp. 24, 6d. (York : Mansfield St.) T. A. J. WADDINGTON, Sep.'17",Machin,George,An Ornithological paper : com- posed chiefly from life-long notes from North and South Yorkshire,T. A. J. WADDINGTON,6d.,0.025,8vo.,"Machin (George)-An Ornithological paper : com- posed chiefly from life-long notes from North and South Yorkshire. 8vo. pp. 24, 6d. (York : Mansfield St.) T. A. J. WADDINGTON, Sep.'17",George Machin,['Machin (George)'],,Sep.'17,
2930,"Maclver (R. M.)—Community : a sociological study. 8vo. 82X5*, pp. 452, 12s. net MACMILLAN, Mar. 17",Maclver,R. M.,Community : a sociological study,MACMILLAN,12s.,0.6,8vo.,"Maclver (R. M.)—Community : a sociological study. 8vo. 82X5*, pp. 452, 125. net MACMILLAN, Mar. 17",R. M. Maclver,['Maclver (R. M.)'],,Mar. 17,net
2931,"Mackail (J. W.)—The Sayings of Christ, collected and arranged from the Gospels. New ed. 18mo. 2s. net, Ithr. 3s. 6d. net ..LONGMANS, Jan. '17",Mackail,J. W.,"The Sayings of Christ, collected and arranged from the Gospels",LONGMANS,3s. 6d.,0.175,18mo.,"Mackail (J. W.)—The Sayings of Christ, collected and arranged from the Gospels. New ed. 18mo. 25. net, Ithr. 3s. 6d. net ..LONGMANS, Jan. '17",J. W. Mackail,['Mackail (J. W.)'],,Jan. '17,net
2932,"McKay (Fiona)--Leaves of gold from the Books of Proverbs, Wisdom and Ecclesiasticus. 16mo. pp. 142, 1s. 3d. net (Angelus ser.) WASH BOURNE, July ’17",McKay,Fiona,"Leaves of gold from the Books of Proverbs, Wisdom and Ecclesiasticus",WASH BOURNE,1s. 3d.,0.0625,16mo.,"McKay (Fiona)--Leaves of gold from the Books of Proverbs, Wisdom and Ecclesiasticus. 16mo. pp. 142, Is. 3d. net (Angelus ser.) WASH BOURNE, July ’17",Fiona McKay,['McKay (Fiona)'],,July ’17,net
2933,"Mackay (Helen) - Journal of small things. Cr. 8vo. 73 x 5), pp. 284, 5s. net MELROSE, Jan. 17",Mackay,Helen,Journal of small things,MELROSE,5s.,0.25,8vo.,"Mackay (Helen) - Journal of small things. Cr. 8vo. 73 x 5), pp. 284, 5S. net MELROSE, Jan. 17",Helen Mackay,['Mackay (Helen)'],,Jan. 17,net
2934,"Mackay (W. Mackintosh)—Bible types of modern men. Cr. 8vo. 7} X 5, pp. 336, 23. 6d. net HODDER & S., Jan. 17",Mackay,W. Mackintosh,Bible types of modern men,HODDER & S.,6d.,0.025,8vo.,"Mackay (W. Mackintosh)—Bible types of modern men. Cr. 8vo. 7} X 5, pp. 336, 23. 6d. net HODDER & S., Jan. 17",W. Mackintosh Mackay,['Mackay (W. Mackintosh)'],,Jan. 17,net
2937,"McKenna (Stephen) Sonia : between two worlds. Cr. 8vo. 71 x 51, pp. 404, 6s, net METHUEN, Mar. 17",McKenna,Stephen,Sonia : between two worlds,METHUEN,6s.,0.3,8vo.,"McKenna (Stephen) Sonia : between two worlds. Cr. 8vo. 71 x 51, pp. 404, 6s, net METHUEN, Mar. 17",Stephen McKenna,['McKenna (Stephen)'],,Mar. 17,net
2938,"Mackenzie (Donald A.) From all the fronts. Cr. 8vo. 74 x 5), pp. 199, 28. 6d. net BLACKIE, Dec. '17",Mackenzie,Donald A.,From all the fronts,BLACKIE,6d.,0.025,8vo.,"Mackenzie (Donald A.) From all the fronts. Cr. 8vo. 74 x 5), pp. 199, 28. 6d. net BLACKIE, Dec. '17",Donald A. Mackenzie,['Mackenzie (Donald A.)'],,Dec. '17,net
2941,"Mackenzie (Donald A.)--Wonder tales from Scottish myth and legend. 8vo. 81 x 54, pp. 224, 6s. net .BLACKIE, June 17",Mackenzie,Donald A.,Wonder tales from Scottish myth and legend,BLACKIE,6s.,0.3,8vo.,"Mackenzie (Donald A.)--Wonder tales from Scottish myth and legend. 8vo. 81 x 54, pp. 224, 6s. net .BLACKIE, June 17",Donald A. Mackenzie,['Mackenzie (Donald A.)'],,June 17,net
2942,"Mackenzie (Frederick A.)--Americans at the Front. Illus. 8vo. pp. 32, swd. 2d. net HODDER & S., Sep. 17",Mackenzie,Frederick A.,Americans at the Front,HODDER & S.,2d.,0.008333333333333333,8vo.,"Mackenzie (Frederick A.)--Americans at the Front. Illus. 8vo. pp. 32, swd. 2d. net HODDER & S., Sep. 17",Frederick A. Mackenzie,['Mackenzie (Frederick A.)'],,Sep. 17,net
2943,"Mackenzie (Ian)--The Darkened ways. Cr. 8vo. 71 X 5, pp. 29, is. 6d. net CHAPMAN & H., Sep. '17",Mackenzie,Ian,The Darkened ways,CHAPMAN & H.,6d.,0.025,8vo.,"Mackenzie (Ian)--The Darkened ways. Cr. 8vo. 71 X 5, pp. 29, is. 6d. net CHAPMAN & H., Sep. '17",Ian Mackenzie,['Mackenzie (Ian)'],,Sep. '17,net
2945,"Mackenzie (J. S. F., Col.)-Botanical names of the wild flowers: what they mean, how pro- nounced. 18mo. 51 x 47, pp. 228, 8d. net HOLDEN & H., Apr. 17",Mackenzie,"J. S. F., Col.","Botanical names of the wild flowers: what they mean, how pro- nounced",HOLDEN & H.,8d.,0.03333333333333333,18mo.,"Mackenzie (J. S. F., Col.)-Botanical names of the wild flowers: what they mean, how pro- nounced. 18mo. 51 x 47, pp. 228, 8d. net HOLDEN & H., Apr. 17","J. S. F., Col. Mackenzie","['Mackenzie (J. S. F., Col.)']",,Apr. 17,net
2946,"Mackenzie (Thomas)--Practical mechanics ap- plied to the requirements of the sailor. Cr. 8vo. 78 x 5, pp. 187, 3s. 6d. ....C. GRIFFIN, Mar. 17",Mackenzie,Thomas,Practical mechanics ap- plied to the requirements of the sailor,C. GRIFFIN,3s. 6d.,0.175,8vo.,"Mackenzie (Thomas)--Practical mechanics ap- plied to the requirements of the sailor. Cr. 8vo. 78 x 5, pp. 187, 35. 6d. ....C. GRIFFIN, Mar. 17",Thomas Mackenzie,['Mackenzie (Thomas)'],,Mar. 17,
2949,"Mc Killiam (A. E.)--Charles the First. Illus, Cr. 8vo. 73 x 5}, pp. 191, 1s. 6d. net, 2s. 6d. net, hf. Ithr. 3s. 6d. net (Heroes of all time) HARRAP, Oct. '17",Mc Killiam,A. E.,Charles the First,HARRAP,3s. 6d.,0.175,8vo.,"Mc Killiam (A. E.)--Charles the First. Illus, Cr. 8vo. 73 x 5}, pp. 191, Is. 6d. net, 2s. 6d. net, hf. Ithr. 35. 6d. net (Heroes of all time) HARRAP, Oct. '17",A. E. Mc Killiam,['Mc Killiam (A. E.)'],,Oct. '17,net
2951,"Mackinnon (Alan)-Love by halves. Cr. 8vo. 75 X 5, pp. 320, 6s. .UNWIN, Nov. '17",Mackinnon,Alan,Love by halves,UNWIN,6s.,0.3,8vo.,"Mackinnon (Alan)-Love by halves. Cr. 8vo. 75 X 5, pp. 320, 6s. .UNWIN, Nov. '17",Alan Mackinnon,['Mackinnon (Alan)'],,Nov. '17,
2952,"Mackinnon (F. D.) see Scrutton (Sir T. E.) and Mackinnon. Mackintosh (E. A.)--A Highland regiment. Cr. 8vo. 78 x 51, pp. 96, 3s. 6d. net LANE, Jan. 17",Mackinnon,F. D.,A Highland regiment,LANE,3s. 6d.,0.175,8vo.,"Mackinnon (F. D.) see Scrutton (Sir T. E.) and Mackinnon. Mackintosh (E. A.)--A Highland regiment. Cr. 8vo. 78 x 51, pp. 96, 3s. 6d. net LANE, Jan. 17",F. D. Mackinnon,"['Mackinnon (F. D.)', 'Mackintosh (E. A.)']",,Jan. 17,net
2953,"Macklem (Sutherland)—The Death cf Stephen, and cther sermcns. Cr. 8vo. 7# x 51, pp. 154. 28. 6d. net .STOCK, Mar. 17",Macklem,Sutherland,"The Death cf Stephen, and cther sermcns",STOCK,6d.,0.025,8vo.,"Macklem (Sutherland)—The Death cf Stephen, and cther sermcns. Cr. 8vo. 7# x 51, pp. 154. 28. 6d. net .STOCK, Mar. 17",Sutherland Macklem,['Macklem (Sutherland)'],,Mar. 17,net
2958,"Macnutt (F. B.) ed.--The Church in the furnace : essays by seventeen temporary Church of England chaplains on active service in France and Flanders. Cr. 8vo. 7 X 5, pp. 475, 5s. net MACMILLAN, Dcc. '17",Macnutt,F. B.,The Church in the furnace : essays by seventeen temporary Church of England chaplains on active service in France and Flanders,MACMILLAN,5s.,0.25,8vo.,"Macnutt (F. B.) ed.--The Church in the furnace : essays by seventeen temporary Church of England chaplains on active service in France and Flanders. Cr. 8vo. 7 X 5, pp. 475, 5s. net MACMILLAN, Dcc. '17",F. B. Macnutt,['Macnutt (F. B.)'],ed.,Dcc. '17,net
2959,"Macpherson (Charles)-A Short history of har- mony. Cr. 8vo. 71 x 4t, pp. 156, is. 6d. net (Music lover's lib.) K. PAUL, Sep. '17",Macpherson,Charles,A Short history of har- mony,K. PAUL,6d.,0.025,8vo.,"Macpherson (Charles)-A Short history of har- mony. Cr. 8vo. 71 x 4t, pp. 156, is. 6d. net (Music lover's lib.) K. PAUL, Sep. '17",Charles Macpherson,['Macpherson (Charles)'],,Sep. '17,net
2961,"McQueen (E. Neil)—The Distribution of atten- tion. Roy. 8vo. 10X7, pp. 150, 5s. net (Brit. Jl. of Psychology Monograph Supps. V) CAMB. UNIV. PR., Apr. 17",McQueen,E. Neil,The Distribution of atten- tion,CAMB. UNIV. PR.,5s.,0.25,8vo.,"McQueen (E. Neil)—The Distribution of atten- tion. Roy. 8vo. 10X7, pp. 150, 55. net (Brit. Jl. of Psychology Monograph Supps. V) CAMB. UNIV. PR., Apr. 17",E. Neil McQueen,['McQueen (E. Neil)'],,Apr. 17,net
2962,"Macrobert (Thomas M.)-Functions of a com- plex variable. 8vo. 854, pp. 312, 12s. net MACMILLAN, Jan. 17",Macrobert,Thomas M.,Functions of a com- plex variable,MACMILLAN,12s.,0.6,8vo.,"Macrobert (Thomas M.)-Functions of a com- plex variable. 8vo. 854, pp. 312, 12s. net MACMILLAN, Jan. 17",Thomas M. Macrobert,['Macrobert (Thomas M.)'],,Jan. 17,net
2970,"McLaren (Alexander)-Colossians and Philemon. New ed. Cr. 8vo. 71 x5, pp. 500, 3s. net (Expositor's Bible) ...HODDER & S., Sep. '17",McLaren,Alexander,Colossians and Philemon,HODDER & S.,3s.,0.15,8vo.,"McLaren (Alexander)-Colossians and Philemon. New ed. Cr. 8vo. 71 x5, pp. 500, 35. net (Expositor's Bible) ...HODDER & S., Sep. '17",Alexander McLaren,['McLaren (Alexander)'],,Sep. '17,net
2972,"Maclaren (E.)--Out of the dust of hattle. Cr. 8vo. 7} x 41, pp. 287, 6s. ..MURRAY & E., Oct. '17",Maclaren,E.,Out of the dust of hattle,MURRAY & E.,6s.,0.3,8vo.,"Maclaren (E.)--Out of the dust of hattle. Cr. 8vo. 7} x 41, pp. 287, 65. ..MURRAY & E., Oct. '17",E. Maclaren,['Maclaren (E.)'],,Oct. '17,
2976,"McLean (Norman) see Brooke (A. E.) and McLean. Macleroy (Campbell M.)--A Garden in the waste, and other addresses to young people. Cr. 8vo. 7} X 5, pp. 117, 2s. net ........S.S.U., July '17",McLean,Norman,"A Garden in the waste, and other addresses to young people",S.S.U.,2s.,0.1,8vo.,"McLean (Norman) see Brooke (A. E.) and McLean. Macleroy (Campbell M.)--A Garden in the waste, and other addresses to young people. Cr. 8vo. 7} X 5, pp. 117, 25. net ........S.S.U., July '17",Norman McLean,"['McLean (Norman)', 'Macleroy (Campbell M.)']",,July '17,net
2977,"Macmahon (Ella)--An Honourable estate. New and rev. ed. Cr. 8vo. 74 x 5, pp. 316, 6s. MILLS & B., Nov. '17",Macmahon,Ella,An Honourable estate,MILLS & B.,6s.,0.3,8vo.,"Macmahon (Ella)--An Honourable estate. New and rev. ed. Cr. 8vo. 74 x 5, pp. 316, 6s. MILLS & B., Nov. '17",Ella Macmahon,['Macmahon (Ella)'],,Nov. '17,
2980,"McMillan (Margaret)-The Camp scliool. Cr. 8vo. 7} * 5, pp. 178, 3s. 6d. net ALLEN & U., Sep. '17",McMillan,Margaret,The Camp scliool,ALLEN & U.,3s. 6d.,0.175,8vo.,"McMillan (Margaret)-The Camp scliool. Cr. 8vo. 7} * 5, pp. 178, 35. 6d. net ALLEN & U., Sep. '17",Margaret McMillan,['McMillan (Margaret)'],,Sep. '17,net
2983,"Macnamara (Rachel Swete)-A Marriage ha: been arranged. Cr. 8vo. 73 x 5), pp. 336, 6s. ARNOLD, Mar. 17",Macnamara,Rachel Swete,A Marriage ha: been arranged,ARNOLD,6s.,0.3,8vo.,"Macnamara (Rachel Swete)-A Marriage ha: been arranged. Cr. 8vo. 73 x 5), pp. 336, 6s. ARNOLD, Mar. 17",Rachel Swete Macnamara,['Macnamara (Rachel Swete)'],,Mar. 17,
2986,"McNeile (A. H.)-A Daily offering: simple home prayers for a week. 32mo. 51X3, pp. 19, 6d. net, 2d. net. HEFFER, Apr. 17",McNeile,A. H.,A Daily offering: simple home prayers for a week,HEFFER,2d.,0.008333333333333333,32mo.,"McNeile (A. H.)-A Daily offering: simple home prayers for a week. 32mo. 51X3, pp. 19, 6d. net, 2d. net. HEFFER, Apr. 17",A. H. McNeile,['McNeile (A. H.)'],,Apr. 17,net
2988,"McNeile (A. 11.)--Self-training in meditation, 18mo. 61 x 41, pp. 72, 1s. 6d. net HEFFER, Nov. '17",McNeile,A. 11.,Self-training in meditation,HEFFER,1s. 6d.,0.07500000000000001,18mo.,"McNeile (A. 11.)--Self-training in meditation, 18mo. 61 x 41, pp. 72, Is. 6d. net HEFFER, Nov. '17",A. 11. McNeile,['McNeile (A. 11.)'],,Nov. '17,net
2993,"Magnay (Sir William)-The Black lake. New ed. Cr. 8vo. 1s. 3d. net ..S. PAUL, Dec. '17",Magnay,Sir William,The Black lake,S. PAUL,1s. 3d.,0.0625,8vo.,"Magnay (Sir William)-The Black lake. New ed. Cr. 8vo. Is. 3d. net ..S. PAUL, Dec. '17",Sir William Magnay,['Magnay (Sir William)'],,Dec. '17,net
2994,"Magnus (Leonard A.) Pros and cons in the Great War: a record foreign opinion with a register of fact. Cr. 8vo. 71x41, pp. 396, swd. s. 3d. net .K. PAUL, Oct. '17",Magnus,Leonard A.,Pros and cons in the Great War: a record foreign opinion with a register of fact,K. PAUL,3d.,0.0125,8vo.,"Magnus (Leonard A.) Pros and cons in the Great War: a record foreign opinion with a register of fact. Cr. 8vo. 71x41, pp. 396, swd. IS. 3d. net .K. PAUL, Oct. '17",Leonard A. Magnus,['Magnus (Leonard A.)'],,Oct. '17,net
2995,"Magnus (I.eonard A.)—Roumania's cause and ideals. Cr. 8vo. 71 X 5, pp. 179, 38. 6d. net K. PAUL, Sep. '17",Magnus,I.eonard A.,Roumania's cause and ideals,K. PAUL,6d.,0.025,8vo.,"Magnus (I.eonard A.)—Roumania's cause and ideals. Cr. 8vo. 71 X 5, pp. 179, 38. 6d. net K. PAUL, Sep. '17",I.eonard A. Magnus,['Magnus (I.eonard A.)'],,Sep. '17,net
2996,"Maguire (Edward, Rev.)--Life of Saint Adamnan, patron of Raphoe. 8vo. pp. 134, 3s. net M. H. GILL, May '17",Maguire,"Edward, Rev.","Life of Saint Adamnan, patron of Raphoe",M. H. GILL,3s.,0.15,8vo.,"Maguire (Edward, Rev.)--Life of Saint Adamnan, patron of Raphoe. 8vo. pp. 134, 35. net M. H. GILL, May '17","Edward, Rev. Maguire","['Maguire (Edward, Rev.)']",,May '17,net
2998,"Maine (Sir Henry James Sumner)-Ancient law. Cr. 8vo. 7x47, pp. 255, 1s. 6d. net, reinforced 28. net, Ithr. 3s. net (Everyman's lib.) DENT, Dec. '17",Maine,Sir Henry James Sumner,Ancient law,DENT,3s.,0.15,8vo.,"Maine (Sir Henry James Sumner)-Ancient law. Cr. 8vo. 7x47, pp. 255, Is. 6d. net, reinforced 28. net, Ithr. 3s. net (Everyman's lib.) DENT, Dec. '17",Sir Henry James Sumner Maine,['Maine (Sir Henry James Sumner)'],,Dec. '17,net
2999,"Main waring (C. L.) and Paine (W. L.)-Secundus Cr. 8vo. 71 x 51, pp. 102, 2s. 6d. (Direct method : Lingua Latina) (Clarendon Pr.) MILFORD, Oct. '17",Main waring,C. L.,Secundus,MILFORD,2s. 6d.,0.125,8vo.,"Main waring (C. L.) and Paine (W. L.)-Secundus Cr. 8vo. 71 x 51, pp. 102, 25. 6d. (Direct method : Lingua Latina) (Clarendon Pr.) MILFORD, Oct. '17",C. L. Main waring,"['Main waring (C. L.)', 'Paine (W. L.)']",,Oct. '17,
3001,"Mairet (Ethel M.)-A Book on vegetable dyes 2nd ed. 8vo. 9 x6, pp. 125, 5s. net D. PEPLER, Oct. '17",Mairet,Ethel M.,A Book on vegetable dyes,D. PEPLER,5s.,0.25,8vo.,"Mairet (Ethel M.)-A Book on vegetable dyes 2nd ed. 8vo. 9 x6, pp. 125, 55. net D. PEPLER, Oct. '17",Ethel M. Mairet,['Mairet (Ethel M.)'],,Oct. '17,net
3004,"Mais (S. P. B.)-Rebellion. Cr. 8vo. 71 x 5, pp. 307, 5s. net.... . RICHARDS, Aug. '17",Mais,S. P. B.,Rebellion,RICHARDS,5s.,0.25,8vo.,"Mais (S. P. B.)-Rebellion. Cr. 8vo. 71 x 5, pp. 307, 5s. net.... . RICHARDS, Aug. '17",S. P. B. Mais,['Mais (S. P. B.)'],,Aug. '17,net
3007,"Makg|ll (Sir George)—Felons. 8vo. 8} x6, pp. 128, 6d. ..HODDER & S., Mar. 17",Makg|ll,Sir George,Felons,HODDER & S.,6d.,0.025,8vo.,"Makg|ll (Sir George)—Felons. 8vo. 8} x6, pp. 128, 6d. ..HODDER & S., Mar. 17",Sir George Makg|ll,['Makg|ll (Sir George)'],,Mar. 17,
3008,"Malaher (Bruce)-The Wizard's loom and other poems. Cr. 8vo. 7 x 5, pp. 63, 3s. 6d. net STONEHAM, Feb. 17",Malaher,Bruce,The Wizard's loom and other poems,STONEHAM,3s. 6d.,0.175,8vo.,"Malaher (Bruce)-The Wizard's loom and other poems. Cr. 8vo. 7 x 5, pp. 63, 35. 6d. net STONEHAM, Feb. 17",Bruce Malaher,['Malaher (Bruce)'],,Feb. 17,net
3009,"Malim (H.)-Njal and Gunnar : a tale of old Iceland. Retold by H. M. (rown 8vo, 1s. MACMILLAN, Feb. '17",Malim,H.,Njal and Gunnar : a tale of old Iceland,MACMILLAN,1s.,0.05,"8vo,","Malim (H.)-Njal and Gunnar : a tale of old Iceland. Retold by H. M. (rown 8vo, Is. MACMILLAN, Feb. '17",H. Malim,['Malim (H.)'],,Feb. '17,
3011,"Mallik (D. N.)-Optical theories : based on lec- tures delivered before the Calcutta University. Demy 8vo. 83 x 54, pp. 190, 7s. 6d. net CAMB. UNIV. PR., Apr. 17",Mallik,D. N.,Optical theories : based on lec- tures delivered before the Calcutta University,CAMB. UNIV. PR.,7s. 6d.,0.375,8vo.,"Mallik (D. N.)-Optical theories : based on lec- tures delivered before the Calcutta University. Demy 8vo. 83 x 54, pp. 190, 75. 6d. net CAMB. UNIV. PR., Apr. 17",D. N. Mallik,['Mallik (D. N.)'],,Apr. 17,net
3012,"Malloch (Archibald)-Finch and Baines : seventeenth century friendship. 10 pl. Demy 4to. 11 X 8%, pp. 100, ios. 6d. net CAMB. UNIV. PR., Mar. 17",Malloch,Archibald,Finch and Baines : seventeenth century friendship,CAMB. UNIV. PR.,6d.,0.025,4to.,"Malloch (Archibald)-Finch and Baines : seventeenth century friendship. 10 pl. Demy 4to. 11 X 8%, pp. 100, ios. 6d. net CAMB. UNIV. PR., Mar. 17",Archibald Malloch,['Malloch (Archibald)'],,Mar. 17,net
3013,"Malloch (George Reston)—Poems and lyrics. 8vo. 8} x6, pp. 109, 3s. 6d. net HEINEMANN, Feb. 17",Malloch,George Reston,Poems and lyrics,HEINEMANN,3s. 6d.,0.175,8vo.,"Malloch (George Reston)—Poems and lyrics. 8vo. 8} x6, pp. 109, 3s. 6d. net HEINEMANN, Feb. 17",George Reston Malloch,['Malloch (George Reston)'],,Feb. 17,net
3024,"Maniates (Belle K.)--Amarilly of Clothes-line Alley. Cr. 8vo. 78 x 5, pp. 243, 5s. net HODDER & S., Apr. 17",Maniates,Belle K.,Amarilly of Clothes-line Alley,HODDER & S.,5s.,0.25,8vo.,"Maniates (Belle K.)--Amarilly of Clothes-line Alley. Cr. 8vo. 78 x 5, pp. 243, 5s. net HODDER & S., Apr. 17",Belle K. Maniates,['Maniates (Belle K.)'],,Apr. 17,net
3025,"Mann (D. S.)-Elliott, Limited. Cr. 8vo. 73 x 5, pp. 301, 6s. .SIDGWICK & J., Jan, 17",Mann,D. S.,"Elliott, Limited",SIDGWICK & J.,6s.,0.3,8vo.,"Mann (D. S.)-Elliott, Limited. Cr. 8vo. 73 x 5, pp. 301, 6s. .SIDGWICK & J., Jan, 17",D. S. Mann,['Mann (D. S.)'],,"Jan, 17",
3026,"Mann (Mary E.)-The Victim. Cr. 8vo. 7} x 5, pp. 320, 5s. net ....HODDER & S., Sep. '17",Mann,Mary E.,The Victim,HODDER & S.,5s.,0.25,8vo.,"Mann (Mary E.)-The Victim. Cr. 8vo. 7} x 5, pp. 320, 5s. net ....HODDER & S., Sep. '17",Mary E. Mann,['Mann (Mary E.)'],,Sep. '17,net
3028,"Mann (William W.)-Esperanto self-taught. 3rd ed. Cr. 8vo. pp. 128, 2s. net, swd. i$. 3d. net MARLBOROUGH, Jan. '17",Mann,William W.,Esperanto self-taught,MARLBOROUGH,3d.,0.0125,8vo.,"Mann (William W.)-Esperanto self-taught. 3rd ed. Cr. 8vo. pp. 128, 25. net, swd. i$. 3d. net MARLBOROUGH, Jan. '17",William W. Mann,['Mann (William W.)'],,Jan. '17,net
