,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
747,"Boas (F.)-Kutenai tales, together with texts collected by A. F. Chamberlain (Bur. American Ethnology). 8vo. 9×6, pp. 387, 7s. 6d. net WESLEY, Oct. '19",Boas,F.,"Kutenai tales, together with texts collected by A. F. Chamberlain (Bur",WESLEY,7s. 6d.,8vo.,"Boas (F.)-Kutenai tales, together with texts collected by A. F. Chamberlain (Bur. American Ethnology). 8vo. 9×6, pp. 387, 7s. 6d. net WESLEY, Oct. '19",F. Boas,['Boas (F.)'],,Oct. '19,net
748,"Bo as (Guy)-Domestic ditties. Embellished by Gabriel Pippet. 8vo. 8×6, pp. 32, 3s. net BLACKWELL, Dec. '19",Bo as,Guy,Domestic ditties,BLACKWELL,3s.,8vo.,"Bo as (Guy)-Domestic ditties. Embellished by Gabriel Pippet. 8vo. 8×6, pp. 32, 3s. net BLACKWELL, Dec. '19",Guy Bo as,['Bo as (Guy)'],,Dec. '19,net
749,"Bodley (John Edward Courtney)-The Romance of the battle-line in France. With an addi- tional chapter on the results of the late war as affecting our national life and imperial interests. Cr. 8vo. 7×5, pp. 269, 7s. 6d. net .... CONSTABLE, Dec. '19",Bodley,John Edward Courtney,The Romance of the battle-line in France,CONSTABLE,7s. 6d.,8vo.,"Bodley (John Edward Courtney)-The Romance of the battle-line in France. With an addi- tional chapter on the results of the late war as affecting our national life and imperial interests. Cr. 8vo. 7×5, pp. 269, 7s. 6d. net .... CONSTABLE, Dec. '19",John Edward Courtney Bodley,['Bodley (John Edward Courtney)'],,Dec. '19,net
753,"Bogitshevich (M.)-Causes of the war: with special reference to Russia and Serbia. 8vo. pp. 135, 4s. ....LUZAC, Aug. '19",Bogitshevich,M.,Causes of the war: with special reference to Russia and Serbia,LUZAC,4s.,8vo.,"Bogitshevich (M.)-Causes of the war: with special reference to Russia and Serbia. 8vo. pp. 135, 4s. ....LUZAC, Aug. '19",M. Bogitshevich,['Bogitshevich (M.)'],,Aug. '19,
754,"Bohme (Jacob)-Six theosophic points, and other writings. Newly trans. into English by John Rolleston Earle. 8vo. 8×5, pp. 215, 10s. 6d. net CONSTABLE, Aug.'19",Bohme,Jacob,"Six theosophic points, and other writings",CONSTABLE,10s. 6d.,8vo.,"Bohme (Jacob)-Six theosophic points, and other writings. Newly trans. into English by John Rolleston Earle. 8vo. 8×5, pp. 215, 10s. 6d. net CONSTABLE, Aug.'19",Jacob Bohme,['Bohme (Jacob)'],,Aug.'19,net
756,"Boirac (Emile)-The Psychology of the future. Trans. and ed. with intro. by W. de Kerlor. 8vo. 8×5, pp. 322, 10s. 6d. net K. PAUL, Dec. '19",Boirac,Emile,The Psychology of the future,K. PAUL,10s. 6d.,8vo.,"Boirac (Emile)-The Psychology of the future. Trans. and ed. with intro. by W. de Kerlor. 8vo. 8×5, pp. 322, 10s. 6d. net K. PAUL, Dec. '19",Emile Boirac,['Boirac (Emile)'],,Dec. '19,net
757,"Bojer (Johan)-The Face of the world. Trans. from the Norwegian by Jessie Muir. Cr. 8vo. 71×5, pp. 315, 7s. net HODDER & S., Nov. '19",Bojer,Johan,The Face of the world,HODDER & S.,7s.,8vo.,"Bojer (Johan)-The Face of the world. Trans. from the Norwegian by Jessie Muir. Cr. 8vo. 71×5, pp. 315, 7s. net HODDER & S., Nov. '19",Johan Bojer,['Bojer (Johan)'],,Nov. '19,net
758,"Bojer (Johan)-The Power of a lie. Trans. from the Norwegian by Jessie Muir. Intro. by Hall Caine. Cr. 8vo. 7×5, pp. 320, 7s. net HODDER & S., Oct. '19",Bojer,Johan,The Power of a lie,HODDER & S.,7s.,8vo.,"Bojer (Johan)-The Power of a lie. Trans. from the Norwegian by Jessie Muir. Intro. by Hall Caine. Cr. 8vo. 7×5, pp. 320, 7s. net HODDER & S., Oct. '19",Johan Bojer,['Bojer (Johan)'],,Oct. '19,net
761,"Bolton (Arthur T.) ed.-Popular description of Sir John Soane's House, Museum and library. 8vo., pp. 5s. 6d., (13, Lincoln's Inn Fields,W.C. 2) .MUSEUM, July '19",Bolton,Arthur T.,"Popular description of Sir John Soane's House, Museum and library",MUSEUM,5s. 6d.,8vo.,"Bolton (Arthur T.) ed.-Popular description of Sir John Soane's House, Museum and library. 8vo., pp. 55. 6d., (13, Lincoln's Inn Fields,W.C. 2) .MUSEUM, July '19",Arthur T. Bolton,['Bolton (Arthur T.)'],ed.,July '19,
762,"Bolton (Doris Jessie)-A Spiritual autobiography. Ed. by her Pastor. Cr. 8vo. 7×5, pp. 160 3s. 6d. net ..R.T.S., Sep. '19",Bolton,Doris Jessie,A Spiritual autobiography,R.T.S.,3s. 6d.,8vo.,"Bolton (Doris Jessie)-A Spiritual autobiography. Ed. by her Pastor. Cr. 8vo. 7×5, pp. 160 3s. 6d. net ..R.T.S., Sep. '19",Doris Jessie Bolton,['Bolton (Doris Jessie)'],,Sep. '19,net
765,"Bond (A. Russell)-The American boy's engineer- ing book. Diagrams by Edwin F. Bahyha. 8vo. 8s. 6d. net (How to do things ser.) LIPPINCOTT, Mar. '19",Bond,A. Russell,The American boy's engineer- ing book,LIPPINCOTT,8s. 6d.,8vo.,"Bond (A. Russell)-The American boy's engineer- ing book. Diagrams by Edwin F. Bahyha. 8vo. 8s. 6d. net (How to do things ser.) LIPPINCOTT, Mar. '19",A. Russell Bond,['Bond (A. Russell)'],,Mar. '19,net
766,"Bond (Frederick Bligh)-The Hill of vision. 8vo. 8×51, pp. 134, 7s. 6d. net .... CONSTABLE, Dec. '19",Bond,Frederick Bligh,The Hill of vision,CONSTABLE,7s. 6d.,8vo.,"Bond (Frederick Bligh)-The Hill of vision. 8vo. 8×51, pp. 134, 7s. 6d. net .... CONSTABLE, Dec. '19",Frederick Bligh Bond,['Bond (Frederick Bligh)'],,Dec. '19,net
768,"Bone (Florence)-Doctor Ogilvie's guest. Cr. 8vo. 71×51, pp. 255, 3s. 6d. net ..R.T.S., Jan. '19",Bone,Florence,Doctor Ogilvie's guest,R.T.S.,3s. 6d.,8vo.,"Bone (Florence)-Doctor Ogilvie's guest. Cr. 8vo. 71×51, pp. 255, 3s. 6d. net ..R.T.S., Jan. '19",Florence Bone,['Bone (Florence)'],,Jan. '19,net
769,"Bone (Florence)-Santa Claus's treasury: a book for a Christmas stocking. 2nd impr. Cr. 8vo. 7×41, pp. 221, 2s. 6d. net R.T.S., Nov. '19",Bone,Florence,Santa Claus's treasury: a book for a Christmas stocking,R.T.S.,2s. 6d.,8vo.,"Bone (Florence)-Santa Claus's treasury: a book for a Christmas stocking. 2nd impr. Cr. 8vo. 7×41, pp. 221, 2s. 6d. net R.T.S., Nov. '19",Florence Bone,['Bone (Florence)'],,Nov. '19,net
771,"Bonner (Geraldine)-Miss Maitland, private secre- tary. Cr. 8vo. 71× 5, pp. 360, 6s. 6d. net APPLETON, Oct. '19",Bonner,Geraldine,"Miss Maitland, private secre- tary",APPLETON,6s. 6d.,8vo.,"Bonner (Geraldine)-Miss Maitland, private secre- tary. Cr. 8vo. 71× 5, pp. 360, 6s. 6d. net APPLETON, Oct. '19",Geraldine Bonner,['Bonner (Geraldine)'],,Oct. '19,net
772,"Bonner (Hypatia Bradlaugh)-Christianity and conduct; or, the influence of religious beliefs on morals. Forew. by Adam G. Whyte. Cr. 8vo. 7×4, pp. 119, 2s. 6d. net; swd. 1s. 6d. net WATTS, Oct. '19",Bonner,Hypatia Bradlaugh,"Christianity and conduct; or, the influence of religious beliefs on morals",WATTS,1s. 6d.,8vo.,"Bonner (Hypatia Bradlaugh)-Christianity and conduct; or, the influence of religious beliefs on morals. Forew. by Adam G. Whyte. Cr. 8vo. 7×4, pp. 119, 2s. 6d. net; swd. Is. 6d. net WATTS, Oct. '19",Hypatia Bradlaugh Bonner,['Bonner (Hypatia Bradlaugh)'],,Oct. '19,net
773,"Bonney (T. G.)-Annals of the Philosophical Club of the Royal Society: written from its Minute books. 8vo. 9 × 5, pp. 296, 15s. net MACMILLAN, June '19",Bonney,T. G.,Annals of the Philosophical Club of the Royal Society: written from its Minute books,MACMILLAN,15s.,8vo.,"Bonney (T. G.)-Annals of the Philosophical Club of the Royal Society: written from its Minute books. 8vo. 9 × 5, pp. 296, 15s. net MACMILLAN, June '19",T. G. Bonney,['Bonney (T. G.)'],,June '19,net
779,"Booth (Evangeline) and Hill (Grace Livingston)- The War romance of the Salvation Army. Cr. 8vo 7×5, pp. 356, 6s. net LIPPINCOTT, Nov. '19",Booth,Evangeline,The War romance of the Salvation Army,LIPPINCOTT,6s.,8vo,"Booth (Evangeline) and Hill (Grace Livingston)- The War romance of the Salvation Army. Cr. 8vo 7×5, pp. 356, 6s. net LIPPINCOTT, Nov. '19",Evangeline Booth,"['Booth (Evangeline)', 'Hill (Grace Livingston)']",,Nov. '19,net
782,"Borchardt (W. G.)-School mechanics. Pt. I, School statics. Cr. 8vo. 7× 41, pp. 274, 6s. net RIVINGTONS, Nov. '19",Borchardt,W. G.,School mechanics,RIVINGTONS,6s.,8vo.,"Borchardt (W. G.)-School mechanics. Pt. I, School statics. Cr. 8vo. 7× 41, pp. 274, 6s. net RIVINGTONS, Nov. '19",W. G. Borchardt,['Borchardt (W. G.)'],,Nov. '19,net
783,"Boreham (F. W.)-The Uttermost star, and other gleams of fancy. Cr. 8vo. 7× 5, pp. 272, 5s. .EPWORTH PR., Oct. '19",Boreham,F. W.,"The Uttermost star, and other gleams of fancy",EPWORTH PR.,5s.,8vo.,"Boreham (F. W.)-The Uttermost star, and other gleams of fancy. Cr. 8vo. 7× 5, pp. 272, 5s. .EPWORTH PR., Oct. '19",F. W. Boreham,['Boreham (F. W.)'],,Oct. '19,
784,"Borough (Roland, Rev.)-A Practical handbook on the provision and use of altar linen. 8vo. 7×5, pp. 29,swd is. 6d. net ..STOCK, Jan. '19",Borough,"Roland, Rev.",A Practical handbook on the provision and use of altar linen,STOCK,6d.,8vo.,"Borough (Roland, Rev.)-A Practical handbook on the provision and use of altar linen. 8vo. 7×5, pp. 29,swd is. 6d. net ..STOCK, Jan. '19","Roland, Rev. Borough","['Borough (Roland, Rev.)']",,Jan. '19,net
785,"Borradaile (L. A.)-A Manual of elementary zoology. 2nd ed. Illus. Cr. 8vo. 8 X 5, Pp. 630, 16s. net Borrie (Stanley) see Jordon (H. W.) and Borrie. Bosanquet (Helen and Bernard)-Zoar: a book of verse. Cr. 8vo. 7×51, pp. 60, 3s. 6d. net BLACKWELL, Aug. '19",Borradaile,L. A.,A Manual of elementary zoology,BLACKWELL,3s. 6d.,8vo.,"Borradaile (L. A.)-A Manual of elementary zoology. 2nd ed. Illus. Cr. 8vo. 8 X 5, Pp. 630, 16s. net Borrie (Stanley) see Jordon (H. W.) and Borrie. Bosanquet (Helen and Bernard)-Zoar: a book of verse. Cr. 8vo. 7×51, pp. 60, 3s. 6d. net BLACKWELL, Aug. '19",L. A. Borradaile,['Borradaile (L. A.)'],,Aug. '19,net
788,"Boswell (A. Bruce)-Poland and the Poles. Ryl. 8vo. 9X54, pp. 323, 12s. 6d. net METHUEN, Oct. '19",Boswell,A. Bruce,Poland and the Poles,METHUEN,12s. 6d.,8vo.,"Boswell (A. Bruce)-Poland and the Poles. Ryl. 8vo. 9X54, pp. 323, 12s. 6d. net METHUEN, Oct. '19",A. Bruce Boswell,['Boswell (A. Bruce)'],,Oct. '19,net
789,"Boswell (James)-Selections from Boswell's Life of Johnson. Ed. by R. W. Chapman. Cr. 8vo. 7×51, pp. 240, 3s. 6d. net (Clarendon Pr.) MILFORD, Mar.'19",Boswell,James,Selections from Boswell's Life of Johnson,MILFORD,3s. 6d.,8vo.,"Boswell (James)-Selections from Boswell's Life of Johnson. Ed. by R. W. Chapman. Cr. 8vo. 7×51, pp. 240, 3s. 6d. net (Clarendon Pr.) MILFORD, Mar.'19",James Boswell,['Boswell (James)'],,Mar.'19,net
795,"Botchkareva (Maria)-Yashka : my life as peasant, exile and soldier. 8vo. 8 x 5, pp. 339, 8s. 6d. net .CONSTABLE, July '19",Botchkareva,Maria,"Yashka : my life as peasant, exile and soldier",CONSTABLE,8s. 6d.,8vo.,"Botchkareva (Maria)-Yashka : my life as peasant, exile and soldier. 8vo. 8 x 5, pp. 339, 8s. 6d. net .CONSTABLE, July '19",Maria Botchkareva,['Botchkareva (Maria)'],,July '19,net
796,"Botting (C. G.) see Hillard (A. E., Rev.) and Botting. Bottome (Phyllis)-A Servant of reality. Cr. 8vo. 7×5, pp. 268, 6s. net HODDER & S., Oct. '19",Botting,C. G.,A Servant of reality,HODDER & S.,6s.,8vo.,"Botting (C. G.) see Hillard (A. E., Rev.) and Botting. Bottome (Phyllis)-A Servant of reality. Cr. 8vo. 7×5, pp. 268, 6s. net HODDER & S., Oct. '19",C. G. Botting,"['Botting (C. G.)', 'Bottome (Phyllis)']",,Oct. '19,net
797,"Bottone (S. R.)-Electric bells, and all about them: 8th ed., a practical book for practical men. rev. Cr. 8vo. 74×4, pp. 187, 3s. 6d. net PITMAN, Nov. '19",Bottone,S. R.,"Electric bells, and all about them:",PITMAN,3s. 6d.,8vo.,"Bottone (S. R.)-Electric bells, and all about them: 8th ed., a practical book for practical men. rev. Cr. 8vo. 74×4, pp. 187, 3s. 6d. net PITMAN, Nov. '19",S. R. Bottone,['Bottone (S. R.)'],,Nov. '19,net
798,"Boulnois (Helen)-Some soldiers and little mamma. Cr. 8vo. 7×5, pp. 204, 5s. net..LANE, Mar. '19",Boulnois,Helen,Some soldiers and little mamma,LANE,5s.,8vo.,"Boulnois (Helen)-Some soldiers and little mamma. Cr. 8vo. 7×5, pp. 204, 5s. net..LANE, Mar. '19",Helen Boulnois,['Boulnois (Helen)'],,Mar. '19,net
799,"Bouquet (A. C., Rev.)-The Greatest relationship Cr. 8vo. 7×4, pp. 56, 2s. net; swd. 1s. net S.P.C.K., July '19",Bouquet,"A. C., Rev.",The Greatest relationship,S.P.C.K.,1s.,8vo.,"Bouquet (A. C., Rev.)-The Greatest relationship Cr. 8vo. 7×4, pp. 56, 2s. net; swd. Is. net S.P.C.K., July '19","A. C., Rev. Bouquet","['Bouquet (A. C., Rev.)']",,July '19,net
801,"Bowen (Marjorie)-Crimes of old London. Cr. 8vo. 7×4, pp. 288, 6s. net ODHAMS, July '19",Bowen,Marjorie,Crimes of old London,ODHAMS,6s.,8vo.,"Bowen (Marjorie)-Crimes of old London. Cr. 8vo. 7×4, pp. 288, 6s. net ODHAMS, July '19",Marjorie Bowen,['Bowen (Marjorie)'],,July '19,net
804,"Bower (Clifford O.)-Practical shell forging: the plastic deformation of steel and its heat treatment. 8vo. 94×6, pp. 279, 30s. net LIBRARY PR., July '19",Bower,Clifford O.,Practical shell forging: the plastic deformation of steel and its heat treatment,LIBRARY PR.,30s.,8vo.,"Bower (Clifford O.)-Practical shell forging: the plastic deformation of steel and its heat treatment. 8vo. 94×6, pp. 279, 30s. net LIBRARY PR., July '19",Clifford O. Bower,['Bower (Clifford O.)'],,July '19,net
805,"Bower (F. O.)-Botany of the living plant. Roy, 8vo, 9 X5, pp. 590, 25s. net MACMILLAN, Apr. '19",Bower,F. O.,Botany of the living plant,MACMILLAN,25s.,"8vo,","Bower (F. O.)-Botany of the living plant. Roy, 8vo, 9 X5, pp. 590, 25s. net MACMILLAN, Apr. '19",F. O. Bower,['Bower (F. O.)'],,Apr. '19,net
806,"Bower (Marian) and Lion (Leon M.)-The Chinese puzzle. Cr. 8vo. 74×5, pp. 310, 6s. 9d. net HUTCHINSON, July '19",Bower,Marian,The Chinese puzzle,HUTCHINSON,6s. 9d.,8vo.,"Bower (Marian) and Lion (Leon M.)-The Chinese puzzle. Cr. 8vo. 74×5, pp. 310, 6s. 9d. net HUTCHINSON, July '19",Marian Bower,"['Bower (Marian)', 'Lion (Leon M.)']",,July '19,net
807,"Bower (William C.)-A Survey of religious educa- tion in the local church. 16mo. pp. 194, 5s, 6d. net.... CAMB. UNIV. PR., Mar. '19",Bower,William C.,A Survey of religious educa- tion in the local church,CAMB. UNIV. PR.,5s. 6d.,16mo.,"Bower (William C.)-A Survey of religious educa- tion in the local church. 16mo. pp. 194, 5s, 6d. net.... CAMB. UNIV. PR., Mar. '19",William C. Bower,['Bower (William C.)'],,Mar. '19,net
808,"Bowes (Joseph)-The Anzac War-trail. Cr. 8vo. 7×5, pp. 281, 2s. 6d. net.. MILFORD, Nov. '19",Bowes,Joseph,The Anzac War-trail,MILFORD,2s. 6d.,8vo.,"Bowes (Joseph)-The Anzac War-trail. Cr. 8vo. 7×5, pp. 281, 2s. 6d. net.. MILFORD, Nov. '19",Joseph Bowes,['Bowes (Joseph)'],,Nov. '19,net
809,"Bowes (Joseph)-The Aussie crusaders: with Allenby in Palestine. Illus. in col. by Wal Paget. Cr. 8vo. 7× 5, pp. 302, 5s. net, 4s. net MILFORD, Dec. '19",Bowes,Joseph,The Aussie crusaders: with Allenby in Palestine,MILFORD,4s.,8vo.,"Bowes (Joseph)-The Aussie crusaders: with Allenby in Palestine. Illus. in col. by Wal Paget. Cr. 8vo. 7× 5, pp. 302, 5s. net, 4s. net MILFORD, Dec. '19",Joseph Bowes,['Bowes (Joseph)'],,Dec. '19,net
810,"Bowes (Joseph)-Comrades: a story of the Australian Bush. Illus. by Cyrus Cuneo. Cr. 8vo. 7× 5, pp. 288, 4s. 6d. net MILFORD, Feb. '19",Bowes,Joseph,Comrades: a story of the Australian Bush,MILFORD,4s. 6d.,8vo.,"Bowes (Joseph)-Comrades: a story of the Australian Bush. Illus. by Cyrus Cuneo. Cr. 8vo. 7× 5, pp. 288, 4s. 6d. net MILFORD, Feb. '19",Joseph Bowes,['Bowes (Joseph)'],,Feb. '19,net
811,"Bowie (C.)-Extinguishing and preventing gas fires. Illus. 8vo. 9x6, swd. 3s. net (Mines Bulletin) WESLEY, June '19",Bowie,C.,Extinguishing and preventing gas fires,WESLEY,3s.,8vo.,"Bowie (C.)-Extinguishing and preventing gas fires. Illus. 8vo. 9x6, swd. 3s. net (Mines Bulletin) WESLEY, June '19",C. Bowie,['Bowie (C.)'],,June '19,net
812,"Bowley (Arthur L.)-The Division of the product of industry: an analysis of national income before the War. 8vo. 9×64, pp. 60, swd. 2s. 6d. net (Clarendon Pr.) MILFORD, Mar. '19",Bowley,Arthur L.,The Division of the product of industry: an analysis of national income before the War,MILFORD,2s. 6d.,8vo.,"Bowley (Arthur L.)-The Division of the product of industry: an analysis of national income before the War. 8vo. 9×64, pp. 60, swd. 2s. 6d. net (Clarendon Pr.) MILFORD, Mar. '19",Arthur L. Bowley,['Bowley (Arthur L.)'],,Mar. '19,net
813,"Bowman (Archibald Allan)-Sonnets from a prison camp. Cr. 8vo. 7×5, pp. 161, 5s. .LANE, Dec. '19",Bowman,Archibald Allan,Sonnets from a prison camp,LANE,5s.,8vo.,"Bowman (Archibald Allan)-Sonnets from a prison camp. Cr. 8vo. 7×5, pp. 161, 5s. .LANE, Dec. '19",Archibald Allan Bowman,['Bowman (Archibald Allan)'],,Dec. '19,
814,"Bowman (Florence L.)-Britain in the Middle Ages: a history for beginners. Cr. 8vo. 7×5, pp. 116, limp 3s. net CAMB. UNIV. PR., May '19",Bowman,Florence L.,Britain in the Middle Ages: a history for beginners,CAMB. UNIV. PR.,3s.,8vo.,"Bowman (Florence L.)-Britain in the Middle Ages: a history for beginners. Cr. 8vo. 7×5, pp. 116, limp 3s. net CAMB. UNIV. PR., May '19",Florence L. Bowman,['Bowman (Florence L.)'],,May '19,net
815,"Bowstead (William)-A Digest of the laws of agency. 6th ed. 8vo. 27s. 6d. net SWEET & M., Apr. '19",Bowstead,William,A Digest of the laws of agency,SWEET & M.,27s. 6d.,8vo.,"Bowstead (William)-A Digest of the laws of agency. 6th ed. 8vo. 27s. 6d. net SWEET & M., Apr. '19",William Bowstead,['Bowstead (William)'],,Apr. '19,net
816,"Bowtell (T. H.)-The Wants of man: a simple intro. to the problems of economic science. Cr. 8vo. 7×5, pp. 219, 2s. 6d. net PITMAN, Sep. '19",Bowtell,T. H.,The Wants of man: a simple intro,PITMAN,2s. 6d.,8vo.,"Bowtell (T. H.)-The Wants of man: a simple intro. to the problems of economic science. Cr. 8vo. 7×5, pp. 219, 2s. 6d. net PITMAN, Sep. '19",T. H. Bowtell,['Bowtell (T. H.)'],,Sep. '19,net
817,"Bowyer (Vera)-'Bout Bunty: a painting book. 8vo. swd. 1s. net........ HARRAP, Mar. '19",Bowyer,Vera,Bout Bunty: a painting book,HARRAP,1s.,8vo.,"Bowyer (Vera)-'Bout Bunty: a painting book. 8vo. swd. Is. net........ HARRAP, Mar. '19",Vera Bowyer,['Bowyer (Vera)'],,Mar. '19,net
822,"Boyce (Burford)-Poems. 8vo. 7×5, pp. 39, 1s. 8d. net . . . . . . . . . . W. & G. FOYLE, Oct. 19",Boyce,Burford,Poems,W. & G. FOYLE,1s. 8d.,8vo.,"Boyce (Burford)-Poems. 8vo. 7×5, pp. 39, Is. 8d. net . . . . . . . . . . W. & G. FOYLE, Oct. 19",Burford Boyce,['Boyce (Burford)'],,Oct. 19,net
823,"Boyd (Frank M.)—A Pelican's tale: fifty years of London and elsewhere. 8vo. 8× 51, pp. 312, 15s. net . JENKINS, Feb. '19",Boyd,Frank M.,A Pelican's tale: fifty years of London and elsewhere,JENKINS,15s.,8vo.,"Boyd (Frank M.)—A Pelican's tale: fifty years of London and elsewhere. 8vo. 8× 51, pp. 312, 15s. net . JENKINS, Feb. '19",Frank M. Boyd,['Boyd (Frank M.)'],,Feb. '19,net
824,"Boyd (John)-Afforestation. Cr. 8vo. 7×5, pp. 40, swd. 1s. net .CHAMBERS, Mar. '19",Boyd,John,Afforestation,CHAMBERS,1s.,8vo.,"Boyd (John)-Afforestation. Cr. 8vo. 7×5, pp. 40, swd. Is. net .CHAMBERS, Mar. '19",John Boyd,['Boyd (John)'],,Mar. '19,net
826,"Boys (Julian M.)-The King's daughters: a book of devotion for girls. Foreword by the Bishop of London. 18mo. 5×3, pp. 157, 2s. 6d. net MOWBRAY, Sep. '19",Boys,Julian M.,The King's daughters: a book of devotion for girls,MOWBRAY,2s. 6d.,18mo.,"Boys (Julian M.)-The King's daughters: a book of devotion for girls. Foreword by the Bishop of London. 18mo. 5×3, pp. 157, 2s. 6d. net MOWBRAY, Sep. '19",Julian M. Boys,['Boys (Julian M.)'],,Sep. '19,net
827,"Bradby (M. K.)-Psycho-analysis, and its place in life. 8vo. 8X5, pp. 277, 8s. 6d. net FROWDE AND HODDER & S., June '19",Bradby,M. K.,"Psycho-analysis, and its place in life",FROWDE AND HODDER & S.,8s. 6d.,8vo.,"Bradby (M. K.)-Psycho-analysis, and its place in life. 8vo. 8X5, pp. 277, 8s. 6d. net FROWDE AND HODDER & S., June '19",M. K. Bradby,['Bradby (M. K.)'],,June '19,net
828,"Bradley (Alfred)-Physical training for Boy Scouts. Cr. 8vo. pp. 63, swd. 9d. net J. BROWN, Jan. '19",Bradley,Alfred,Physical training for Boy Scouts,J. BROWN,9d.,8vo.,"Bradley (Alfred)-Physical training for Boy Scouts. Cr. 8vo. pp. 63, swd. 9d. net J. BROWN, Jan. '19",Alfred Bradley,['Bradley (Alfred)'],,Jan. '19,net
829,"Bradley (Henry)-On the relations between spoken and written language: with special reference to English. Cr. 8vo. 7× 4, pp. 35, 2s. net (Oxford Univ. Pr.) MILFORD, Oct. '19",Bradley,Henry,On the relations between spoken and written language: with special reference to English,MILFORD,2s.,8vo.,"Bradley (Henry)-On the relations between spoken and written language: with special reference to English. Cr. 8vo. 7× 4, pp. 35, 2s. net (Oxford Univ. Pr.) MILFORD, Oct. '19",Henry Bradley,['Bradley (Henry)'],,Oct. '19,net
832,"Bradley (Mary Hastings)-The Wine of astonish- ment. Cr. 8vo. 7×5, pp. 313, 6s. 6d. net APPLETON, Sep. '19",Bradley,Mary Hastings,The Wine of astonish- ment,APPLETON,6s. 6d.,8vo.,"Bradley (Mary Hastings)-The Wine of astonish- ment. Cr. 8vo. 7×5, pp. 313, 6s. 6d. net APPLETON, Sep. '19",Mary Hastings Bradley,['Bradley (Mary Hastings)'],,Sep. '19,net
833,"Bradley (William A.)-Dutch landscape etchers of the 17th century. Cr. 8vo. 8s. 6d. net MILFORD, Feb. '19",Bradley,William A.,Dutch landscape etchers of the,MILFORD,8s. 6d.,8vo.,"Bradley (William A.)-Dutch landscape etchers of the 17th century. Cr. 8vo. 8s. 6d. net MILFORD, Feb. '19",William A. Bradley,['Bradley (William A.)'],,Feb. '19,net
836,"Brady (Cyrus Townsend, Sr. and Jr.)-Web of steel. Cr. 8vo. 7X 5, pp. 320, 7s. net S. PAUL, Apr. '19",Brady,"Cyrus Townsend, Sr.",Web of steel,S. PAUL,7s.,8vo.,"Brady (Cyrus Townsend, Sr. and Jr.)-Web of steel. Cr. 8vo. 7X 5, pp. 320, 7s. net S. PAUL, Apr. '19","Cyrus Townsend, Sr. Brady","['Brady (Cyrus Townsend, Sr.)', 'Brady (Jr.)']",,Apr. '19,net
838,"Brady (E. J.)-The House of the winds. Cr. 8vo. 7×54, pp. 157, 4s. 6d. net HARRAP, Oct. '19",Brady,E. J.,The House of the winds,HARRAP,4s. 6d.,8vo.,"Brady (E. J.)-The House of the winds. Cr. 8vo. 7×54, pp. 157, 4s. 6d. net HARRAP, Oct. '19",E. J. Brady,['Brady (E. J.)'],,Oct. '19,net
839,"Brailsford (Henry Noel)-Across the blockade: a record of travels in enemy Europe. Cr. 8vo. 74×4, pp. 157, 2s. 6d. net ALLEN & U., Sep. '19",Brailsford,Henry Noel,Across the blockade: a record of travels in enemy Europe,ALLEN & U.,2s. 6d.,8vo.,"Brailsford (Henry Noel)-Across the blockade: a record of travels in enemy Europe. Cr. 8vo. 74×4, pp. 157, 2s. 6d. net ALLEN & U., Sep. '19",Henry Noel Brailsford,['Brailsford (Henry Noel)'],,Sep. '19,net
