,entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
7095,"Sharp (Iivelyn)— The Victories of Olivia, and other storics. Cr. 8vo. 78 X5, pp. 336, 6s. MACMILLAN, Feb. 12",Sharp,Iivelyn,"The Victories of Olivia, and other storics",MACMILLAN,6s.,0.3,8vo.,"Sharp (Iivelyn)— The Victories of Olivia, and other storics. Cr. 8vo. 78 X5, pp. 336, 6s. MACMILLAN, Feb. 12",Iivelyn Sharp,['Sharp (Iivelyn)'],,Feb. 12,
7096,"Sharp (William)-Literary geography ; and, Travel-sketches. (Works, Uniform edit., Vol. 4). Cr. 8vo. 8 X5}, pp. 400, 5s. net HEINEMANX, Sep. 12",Sharp,William,"Literary geography ; and, Travel-sketches",HEINEMANX,5s.,0.25,8vo.,"Sharp (William)-Literary geography ; and, Travel-sketches. (Works, Uniform edit., Vol. 4). Cr. 8vo. 8 X5}, pp. 400, 5s. net HEINEMANX, Sep. 12",William Sharp,['Sharp (William)'],,Sep. 12,net
7097,"Sharp (William)- Papers critical and reminiscent. Selected and arranged by Mrs. William Sharp (Selected writings, Vol. 3). Cr. 8vo. 8 X 5}, Pp. 384, 5s. net ..JIEINEMANN, Aug. 12",Sharp,William,Papers critical and reminiscent,JIEINEMANN,5s.,0.25,8vo.,"Sharp (William)- Papers critical and reminiscent. Selected and arranged by Mrs. William Sharp (Selected writings, Vol. 3). Cr. 8vo. 8 X 5}, Pp. 384, 5s. net ..JIEINEMANN, Aug. 12",William Sharp,['Sharp (William)'],,Aug. 12,net
7098,"Shedd (George C.)-The Incorrigible Dukane. Cr. 8vo. 74 X5, pp. 368, 6s. ..S. PAUL, May 12",Shedd,George C.,The Incorrigible Dukane,S. PAUL,6s.,0.3,8vo.,"Shedd (George C.)-The Incorrigible Dukane. Cr. 8vo. 74 X5, pp. 368, 6s. ..S. PAUL, May 12",George C. Shedd,['Shedd (George C.)'],,May 12,
7099,"Sheehan (Canon) ----Miriam Lucas. Cr. 8vo. 8 X51. pp. 476, 6s. .LONGMANS, Oct. 12",Sheehan,Canon,Miriam Lucas,LONGMANS,6s.,0.3,8vo.,"Sheehan (Canon) ----Miriam Lucas. Cr. 8vo. 8 X51. pp. 476, 6s. .LONGMANS, Oct. 12",Canon Sheehan,['Sheehan (Canon)'],,Oct. 12,
7100,"Sheffield (A. D.)-Grammar and thinking : study of the working conceptions in syntax. Cr. 8vo., 6s. net PUTNAM, A pr. 12",Sheffield,A. D.,Grammar and thinking : study of the working conceptions in syntax,PUTNAM,6s.,0.3,8vo.,"Sheffield (A. D.)-Grammar and thinking : study of the working conceptions in syntax. Cr. 8vo., 6s. net PUTNAM, A pr. 12",A. D. Sheffield,['Sheffield (A. D.)'],,A pr. 12,net
7104,"Sheldon (Charles M.)- The High calling. Cr. 8vo. 74 X4, pp. 352, 6s. HIODDER & S., Feb. 12",Sheldon,Charles M.,The High calling,HIODDER & S.,6s.,0.3,8vo.,"Sheldon (Charles M.)- The High calling. Cr. 8vo. 74 X4, pp. 352, 6s. HIODDER & S., Feb. 12",Charles M. Sheldon,['Sheldon (Charles M.)'],,Feb. 12,
7105,"Sheldon (John Prince)--Dairying : a book for all who are engaged in the production and manage- ment of milk. 8vo. 8} X54, pp. 478, 7s. 6d. net CASSELL, Mar. 12",Sheldon,John Prince,Dairying : a book for all who are engaged in the production and manage- ment of milk,CASSELL,7s. 6d.,0.375,8vo.,"Sheldon (John Prince)--Dairying : a book for all who are engaged in the production and manage- ment of milk. 8vo. 8} X54, pp. 478, 75. 6d. net CASSELL, Mar. 12",John Prince Sheldon,['Sheldon (John Prince)'],,Mar. 12,net
7106,"Sheldon (Samuel) and Hausinann (1) -Electric traction and transmission engineering. 8vo. 8 X5), pp. 318, 12s. net C. LOCKWOOD, Sep. 12",Sheldon,Samuel,Electric traction and transmission engineering,C. LOCKWOOD,12s.,0.6,8vo.,"Sheldon (Samuel) and Hausinann (1) -Electric traction and transmission engineering. 8vo. 8 X5), pp. 318, 125. net C. LOCKWOOD, Sep. 12",Samuel Sheldon,"['Sheldon (Samuel)', 'Hausinann (1)']",,Sep. 12,net
7107,"Shelley (Frances, Lady)—Diary, 1787–1817. Edit. by hier grandson Richard Edgcumbe. 8vo. 9 X 51, pp. 416, 1os. 6d. net MURRAY, May 12",Shelley,"Frances, Lady",Diary,MURRAY,6d.,0.025,8vo.,"Shelley (Frances, Lady)—Diary, 1787–1817. Edit. by hier grandson Richard Edgcumbe. 8vo. 9 X 51, pp. 416, 1os. 6d. net MURRAY, May 12","Frances, Lady Shelley","['Shelley (Frances, Lady)']",,May 12,net
7109,"Shelley (Henry C.) ---The British Museum : its history and treasures. Illus. 8vo. 8*X5, pp. 368, 12s. 6d. net . PITMAN, Jan. 12",Shelley,Henry C.,The British Museum : its history and treasures,PITMAN,12s. 6d.,0.625,8vo.,"Shelley (Henry C.) ---The British Museum : its history and treasures. Illus. 8vo. 8*X5, pp. 368, 125. 6d. net . PITMAN, Jan. 12",Henry C. Shelley,['Shelley (Henry C.)'],,Jan. 12,net
7110,"Shelley (Henry C.)-Old Paris : its social, historical, and literary associations. 8vo. 83X51, pp. 366, 12s. 6d. net A. MELROSE, Sep. 12",Shelley,Henry C.,"Old Paris : its social, historical, and literary associations",A. MELROSE,12s. 6d.,0.625,8vo.,"Shelley (Henry C.)-Old Paris : its social, historical, and literary associations. 8vo. 83X51, pp. 366, 125. 6d. net A. MELROSE, Sep. 12",Henry C. Shelley,['Shelley (Henry C.)'],,Sep. 12,net
7112,"Shelley (Percy Bysshe)--Letters: containing material never before collected. Edit. by Roger Ingpen. 2 vols. New edit., with additions and corrections. 8vo. 8} *5), pp. 1094, 125, 6d. net PITMAN, Feb. 12",Shelley,Percy Bysshe,Letters: containing material never before collected,PITMAN,6d.,0.025,8vo.,"Shelley (Percy Bysshe)--Letters: containing material never before collected. Edit. by Roger Ingpen. 2 vols. New edit., with additions and corrections. 8vo. 8} *5), pp. 1094, 125, 6d. net PITMAN, Feb. 12",Percy Bysshe Shelley,['Shelley (Percy Bysshe)'],,Feb. 12,net
7115,"Shenessey (S.)— The Children's world: pictures of many lands. 4to. 91 X74, pp. 64, 1s. 6d. BLACK, May 12",Shenessey,S.,The Children's world: pictures of many lands,BLACK,1s. 6d.,0.07500000000000001,4to.,"Shenessey (S.)— The Children's world: pictures of many lands. 4to. 91 X74, pp. 64, Is. 6d. BLACK, May 12",S. Shenessey,['Shenessey (S.)'],,May 12,
7116,"Shennan (Thcodore) - Post mortems and morbid anatomy. Ryl. 8vo. 91 X61, pp. 512, 18s. net CONSTABLE, Apr. 12",Shennan,Thcodore,Post mortems and morbid anatomy,CONSTABLE,18s.,0.9,8vo.,"Shennan (Thcodore) - Post mortems and morbid anatomy. Ryl. 8vo. 91 X61, pp. 512, 18s. net CONSTABLE, Apr. 12",Thcodore Shennan,['Shennan (Thcodore)'],,Apr. 12,net
7117,"Shenstone (W. A.)-The Elements of inorganic chemistry: for use in schools and colleges. 6th edit. Cr. 8vo. 7} x 41, pp. 584, 5s. E. ARNOLD, June 12",Shenstone,W. A.,The Elements of inorganic chemistry: for use in schools and colleges,E. ARNOLD,5s.,0.25,8vo.,"Shenstone (W. A.)-The Elements of inorganic chemistry: for use in schools and colleges. 6th edit. Cr. 8vo. 7} x 41, pp. 584, 5s. E. ARNOLD, June 12",W. A. Shenstone,['Shenstone (W. A.)'],,June 12,
7118,"Shenton (H. C. H.)--Practical sewerageand sewage disposal. 8vo. 71 X5, pp. 148, 35, 6d. net S. E. ROGERS, Feb. 12",Shenton,H. C. H.,Practical sewerageand sewage disposal,S. E. ROGERS,6d.,0.025,8vo.,"Shenton (H. C. H.)--Practical sewerageand sewage disposal. 8vo. 71 X5, pp. 148, 35, 6d. net S. E. ROGERS, Feb. 12",H. C. H. Shenton,['Shenton (H. C. H.)'],,Feb. 12,net
7119,"Shepherd (J. A.) and Cuming (E. D.)- The Three jovial puppies : by J. A. S. ; rhymes by E.D.C. Imp. 8vo., 11 X71, bds. 3s. 6d. BLACKIE, Aug. 12",Shepherd,J. A.,The Three jovial puppies : by J. A. S. ; rhymes by E.D.C. Imp,BLACKIE,3s. 6d.,0.175,8vo.,"Shepherd (J. A.) and Cuming (E. D.)- The Three jovial puppies : by J. A. S. ; rhymes by E.D.C. Imp. 8vo., 11 X71, bds. 35. 6d. BLACKIE, Aug. 12",J. A. Shepherd,"['Shepherd (J. A.)', 'Cuming (E. D.)']",,Aug. 12,
7120,"Shepherd (R. A. E.)-The Blue Communion. Cr. 8vo., 28.6d. net K. PAUL, July 12",Shepherd,R. A. E.,The Blue Communion,K. PAUL,6d.,0.025,8vo.,"Shepherd (R. A. E.)-The Blue Communion. Cr. 8vo., 28.6d. net K. PAUL, July 12",R. A. E. Shepherd,['Shepherd (R. A. E.)'],,July 12,net
7121,"Sheppard (M.)-Nature's lovers. Cr. 8vo., 2s, net STOCKWELL, June 12",Sheppard,M.,Nature's lovers,STOCKWELL,2s.,0.1,8vo.,"Sheppard (M.)-Nature's lovers. Cr. 8vo., 2s, net STOCKWELL, June 12",M. Sheppard,['Sheppard (M.)'],,June 12,net
7124,"Sheppard (W. J. L.)-The Parochial mission : a handbook for the use of incumbents' and missioners. Cr. 8vo. 73 X5, pp. 124, 2s. net R. SCOTT, Nov. 12",Sheppard,W. J. L.,The Parochial mission : a handbook for the use of incumbents' and missioners,R. SCOTT,2s.,0.1,8vo.,"Sheppard (W. J. L.)-The Parochial mission : a handbook for the use of incumbents' and missioners. Cr. 8vo. 73 X5, pp. 124, 25. net R. SCOTT, Nov. 12",W. J. L. Sheppard,['Sheppard (W. J. L.)'],,Nov. 12,net
7125,"Sherborn (C. D.)-A Sketch of the life and work of Charles William Sherborn, 4to., bds., 12s. 6d. net. . ELLIS, Sep. 12",Sherborn,C. D.,A Sketch of the life and work of Charles William Sherborn,ELLIS,12s. 6d.,0.625,4to.,"Sherborn (C. D.)-A Sketch of the life and work of Charles William Sherborn, 4to., bds., 125. 6d. net. . ELLIS, Sep. 12",C. D. Sherborn,['Sherborn (C. D.)'],,Sep. 12,net
7126,"Sheringham (H. T.)-Coarse fishing. Cr. 8vo. 8x54, pp. 336, 38. 6d. net ..BLACK, Oct. 12",Sheringham,H. T.,Coarse fishing,BLACK,6d.,0.025,8vo.,"Sheringham (H. T.)-Coarse fishing. Cr. 8vo. 8x54, pp. 336, 38. 6d. net ..BLACK, Oct. 12",H. T. Sheringham,['Sheringham (H. T.)'],,Oct. 12,net
7127,"Sherman (H. C.)-Methods of organic analysis. 2nd edit. 8vo., Ios. 6d. net MACMILLAN, July 12",Sherman,H. C.,Methods of organic analysis,MACMILLAN,6d.,0.025,8vo.,"Sherman (H. C.)-Methods of organic analysis. 2nd edit. 8vo., Ios. 6d. net MACMILLAN, July 12",H. C. Sherman,['Sherman (H. C.)'],,July 12,net
7128,"Sherman (L. A.)-What is Shakespeare. New edit. Cr. 8vo., 2s, net MACMILLAN, Apr. 12",Sherman,L. A.,What is Shakespeare,MACMILLAN,2s.,0.1,8vo.,"Sherman (L. A.)-What is Shakespeare. New edit. Cr. 8vo., 2s, net MACMILLAN, Apr. 12",L. A. Sherman,['Sherman (L. A.)'],,Apr. 12,net
7129,"Sherren (Wilkinson)-Windfrint virgin. Cr. 8vo. Cr. 8vo. 73 X 41, pp. 318, 6s. HAM-SMITH, Nov. 12",Sherren,Wilkinson,Windfrint virgin,HAM-SMITH,6s.,0.3,8vo.,"Sherren (Wilkinson)-Windfrint virgin. Cr. 8vo. Cr. 8vo. 73 X 41, pp. 318, 6s. HAM-SMITH, Nov. 12",Wilkinson Sherren,['Sherren (Wilkinson)'],,Nov. 12,
7131,"Shiel (M. P.)-This knot of life. 8vo., swd. 6d. PEARSON, July 12",Shiel,M. P.,This knot of life,PEARSON,6d.,0.025,8vo.,"Shiel (M. P.)-This knot of life. 8vo., swd. 6d. PEARSON, July 12",M. P. Shiel,['Shiel (M. P.)'],,July 12,
7132,"Shields (Frederick)-Life and letters. Edit. by Ernestine Mills. Ilus. 8vo. 9£x51, pp. 382, IOS. 6d. net .LONGMANS, Nov. 12",Shields,Frederick,Life and letters,LONGMANS,6d.,0.025,8vo.,"Shields (Frederick)-Life and letters. Edit. by Ernestine Mills. Ilus. 8vo. 9£x51, pp. 382, IOS. 6d. net .LONGMANS, Nov. 12",Frederick Shields,['Shields (Frederick)'],,Nov. 12,net
7133,"Shiers-Mason (Mrs.)—The Loves of Stella. Cr. 8vo. 77 X5, pp. 320, 6s. ........S. PAUL, June 12",Shiers-Mason,Mrs.,The Loves of Stella,S. PAUL,6s.,0.3,8vo.,"Shiers-Mason (Mrs.)—The Loves of Stella. Cr. 8vo. 77 X5, pp. 320, 6s. ........S. PAUL, June 12",Mrs. Shiers-Mason,['Shiers-Mason (Mrs.)'],,June 12,
7134,"Shillito (I dward)—The Hope and mission of the Free Churches. 12mo., 6d. net (People's books) JACK, Nov, 12",Shillito,I dward,The Hope and mission of the Free Churches,JACK,6d.,0.025,12mo.,"Shillito (I dward)—The Hope and mission of the Free Churches. 12mo., 6d. net (People's books) JACK, Nov, 12",I dward Shillito,['Shillito (I dward)'],,"Nov, 12",net
7135,"Shillito (Edward) - Looking inwards : words addressed to the soul of the Church. Cr. 8vo. 71 X 41, pp. 224, 28. 6d. net J. CLARKE, Sep. 12",Shillito,Edward,Looking inwards : words addressed to the soul of the Church,J. CLARKE,6d.,0.025,8vo.,"Shillito (Edward) - Looking inwards : words addressed to the soul of the Church. Cr. 8vo. 71 X 41, pp. 224, 28. 6d. net J. CLARKE, Sep. 12",Edward Shillito,['Shillito (Edward)'],,Sep. 12,net
7136,"Shipley (A. E.) see Leslie (A. S.) and Shipley. Shipley (Mary E.)-An English Church history for children, A.D. 1500-1911. Cr. 8vo., 74 X5, pp. 302, 28. 6d. net METHUEN, Feb. 12",Shipley,A. E.,"An English Church history for children, A.D",METHUEN,6d.,0.025,8vo.,"Shipley (A. E.) see Leslie (A. S.) and Shipley. Shipley (Mary E.)-An English Church history for children, A.D. 1500-1911. Cr. 8vo., 74 X5, pp. 302, 28. 6d. net METHUEN, Feb. 12",A. E. Shipley,"['Shipley (A. E.)', 'Shipley (Mary E.)']",,Feb. 12,net
7144,"Shore (W. Teignmouth)-Oh! my uncle : being some fun with an undercurrent. Cr. 8vo. 74 X 48, pp. 224, 3s. 6d. net S. SWIFT, A pr. 12",Shore,W. Teignmouth,Oh! my uncle : being some fun with an undercurrent,S. SWIFT,3s. 6d.,0.175,8vo.,"Shore (W. Teignmouth)-Oh! my uncle : being some fun with an undercurrent. Cr. 8vo. 74 X 48, pp. 224, 35. 6d. net S. SWIFT, A pr. 12",W. Teignmouth Shore,['Shore (W. Teignmouth)'],,A pr. 12,net
7145,"Shores (J.)-Model steam engines: the story of a clergyman's hobby. Illus. Cr. 8vo., 71 X 5, pp. 64, 2s. 6d. net.. .A. REID, Feb. 12",Shores,J.,Model steam engines: the story of a clergyman's hobby,A. REID,2s. 6d.,0.125,8vo.,"Shores (J.)-Model steam engines: the story of a clergyman's hobby. Illus. Cr. 8vo., 71 X 5, pp. 64, 25. 6d. net.. .A. REID, Feb. 12",J. Shores,['Shores (J.)'],,Feb. 12,net
7149,"Shorthand birthday book (A.) of Dickens quota- tions : in corresponding style. 16mo., 2s. net PITMAN, Apr. 12",Shorthand birthday book,A.,Dickens quota- tions : in corresponding style,PITMAN,2s.,0.1,16mo.,"Shorthand birthday book (A.) of Dickens quota- tions : in corresponding style. 16mo., 25. net PITMAN, Apr. 12",A. Shorthand birthday book,['Shorthand birthday book (A.)'],,Apr. 12,net
7150,"Shortt (L. M.)--A Practical Italian grammar. Cr. 8vo. 71 X5, pp. 312, 5s. net G. ALLEN, May 12",Shortt,L. M.,A Practical Italian grammar,G. ALLEN,5s.,0.25,8vo.,"Shortt (L. M.)--A Practical Italian grammar. Cr. 8vo. 71 X5, pp. 312, 5s. net G. ALLEN, May 12",L. M. Shortt,['Shortt (L. M.)'],,May 12,net
7151,"Shuffrey (I. A.)—The English fireplace : history of the development of the chimney, chimney-piece and firegrate with their acces- sories, from the earliest times to the beginning of the 19th century. Illus. Ryl. 8vo. 9X7, pp. 280, 42s. net.. ...BATSFORD, Nov. 12",Shuffrey,I. A.,"The English fireplace : history of the development of the chimney, chimney-piece and firegrate with their acces- sories, from the earliest times to the beginning of the",BATSFORD,42s.,2.1,8vo.,"Shuffrey (I. A.)—The English fireplace : history of the development of the chimney, chimney-piece and firegrate with their acces- sories, from the earliest times to the beginning of the 19th century. Illus. Ryl. 8vo. 9X7, pp. 280, 425. net.. ...BATSFORD, Nov. 12",I. A. Shuffrey,['Shuffrey (I. A.)'],,Nov. 12,net
7152,"Shuker (J. W.) see Walker (T.) and Shuker. Shultz (B. E.) see Beard (C. A.) and Shultz. Shuster (W. Morgan)—The Strangling of Persia : a record of European diplomacy and Oriental intrigue. Illus. 8vo., 9X54, pp. 378, 128. 6d. net UNWIN, Aug. 12",Shuker,J. W.,The Strangling of Persia : a record of European diplomacy and Oriental intrigue,UNWIN,6d.,0.025,8vo.,"Shuker (J. W.) see Walker (T.) and Shuker. Shultz (B. E.) see Beard (C. A.) and Shultz. Shuster (W. Morgan)—The Strangling of Persia : a record of European diplomacy and Oriental intrigue. Illus. 8vo., 9X54, pp. 378, 128. 6d. net UNWIN, Aug. 12",J. W. Shuker,"['Shuker (J. W.)', 'Shuster (W. Morgan)']",,Aug. 12,net
7153,"Shute (Henry A.)-A Country lawyer. Cr. 8vo. 74 X 4, pp. 442, 6s. ...... CONSTABLE, Apr. 12",Shute,Henry A.,A Country lawyer,CONSTABLE,6s.,0.3,8vo.,"Shute (Henry A.)-A Country lawyer. Cr. 8vo. 74 X 4, pp. 442, 6s. ...... CONSTABLE, Apr. 12",Henry A. Shute,['Shute (Henry A.)'],,Apr. 12,
7156,"Sibley (W. Knowsley)— The Treatment of diseases of the skin. Cr. 8vo., 71 x 41, pp. 288, 5s, net E. ARNOLD, June 12.",Sibley,W. Knowsley,The Treatment of diseases of the skin,E. ARNOLD,5s.,0.25,8vo.,"Sibley (W. Knowsley)— The Treatment of diseases of the skin. Cr. 8vo., 71 x 41, pp. 288, 5s, net E. ARNOLD, June 12.",W. Knowsley Sibley,['Sibley (W. Knowsley)'],,June 12,net
7158,"Sidgwick (A. H.)-Walking essays. Cr. 8vo. 77X5, pp. 288, 5s. net ..E. ARNOLD, Oct. 12",Sidgwick,A. H.,Walking essays,E. ARNOLD,5s.,0.25,8vo.,"Sidgwick (A. H.)-Walking essays. Cr. 8vo. 77X5, pp. 288, 5s. net ..E. ARNOLD, Oct. 12",A. H. Sidgwick,['Sidgwick (A. H.)'],,Oct. 12,net
7159,"Sidg wick (Mrs. Alfred)-The Inner shrine. 12mo., 7d. net .HODDER & S., Sep. 12",Sidg wick,Mrs. Alfred,The Inner shrine,HODDER & S.,7d.,0.029166666666666667,12mo.,"Sidg wick (Mrs. Alfred)-The Inner shrine. 12mo., 7d. net .HODDER & S., Sep. 12",Mrs. Alfred Sidg wick,['Sidg wick (Mrs. Alfred)'],,Sep. 12,net
7160,"Sidg wick (Mrs. Alfred)-Lamorna. Cr. 8vo. 73 X5, pp. 334, 6s. .METHUEN, Aug. 12",Sidg wick,Mrs. Alfred,Lamorna,METHUEN,6s.,0.3,8vo.,"Sidg wick (Mrs. Alfred)-Lamorna. Cr. 8vo. 73 X5, pp. 334, 6s. .METHUEN, Aug. 12",Mrs. Alfred Sidg wick,['Sidg wick (Mrs. Alfred)'],,Aug. 12,
7161,"Sidg wick (Ethel)—Herself. Cr. 8vo. 71 x 4ť, pp. 380, 6s. ..SIDGWICK & J., Mar. 12",Sidg wick,Ethel,Herself,SIDGWICK & J.,6s.,0.3,8vo.,"Sidg wick (Ethel)—Herself. Cr. 8vo. 71 x 4ť, pp. 380, 6s. ..SIDGWICK & J., Mar. 12",Ethel Sidg wick,['Sidg wick (Ethel)'],,Mar. 12,
7162,"Sidg wick (Frank) ed.—Popular ballads of the olden time. Fourth series. Cr. 8vo. 77 x 47 pp. 262, 3s. 6d, net ..SIDGWICK & J., Oct. 12",Sidg wick,Frank,Popular ballads of the olden time,SIDGWICK & J.,3s. 6d.,0.175,8vo.,"Sidg wick (Frank) ed.—Popular ballads of the olden time. Fourth series. Cr. 8vo. 77 x 47 pp. 262, 3s. 6d, net ..SIDGWICK & J., Oct. 12",Frank Sidg wick,['Sidg wick (Frank)'],ed.,Oct. 12,net
7164,"Sidney (Sir Philip)-The Countess of Pembroke's Arcadia. Edit. by Albert Feuillerat. Cr. 8vo. 8 X5), pp. 584, 4s. 6d. net CAMB. UNIV. PRESS, Jan. 12",Sidney,Sir Philip,The Countess of Pembroke's Arcadia,CAMB. UNIV. PRESS,4s. 6d.,0.225,8vo.,"Sidney (Sir Philip)-The Countess of Pembroke's Arcadia. Edit. by Albert Feuillerat. Cr. 8vo. 8 X5), pp. 584, 45. 6d. net CAMB. UNIV. PRESS, Jan. 12",Sir Philip Sidney,['Sidney (Sir Philip)'],,Jan. 12,net
7167,"Siepmann (Otto)-A Primary German course. Čr. 8vo. 71 X41, pp. 344, 3s. 6d. MACMILLAN, July 12",Siepmann,Otto,A Primary German course,MACMILLAN,3s. 6d.,0.175,8vo.,"Siepmann (Otto)-A Primary German course. Čr. 8vo. 71 X41, pp. 344, 35. 6d. MACMILLAN, July 12",Otto Siepmann,['Siepmann (Otto)'],,July 12,
7168,"Sieveking (1. Giberne)—The Great postponement. Cr. 8vo., 7* 48, pp. 302, 6s. J. OUSELEY, July 12",Sieveking,1. Giberne,The Great postponement,J. OUSELEY,6s.,0.3,8vo.,"Sieveking (1. Giberne)—The Great postponement. Cr. 8vo., 7* 48, pp. 302, 6s. J. OUSELEY, July 12",1. Giberne Sieveking,['Sieveking (1. Giberne)'],,July 12,
7175,"Silberrad (Una L.)---Ordinary people. 12mo., 7d. net NELSON, May 12",Silberrad,Una L.,Ordinary people,NELSON,7d.,0.029166666666666667,12mo.,"Silberrad (Una L.)---Ordinary people. I 2mo., 7d. net NELSON, May 12",Una L. Silberrad,['Silberrad (Una L.)'],,May 12,net
7176,"Silberrad (Una L.)-The Real presence. 8vo. 81x5, pp. 56, bds. 1s. 6d. net HODDER & S., Oct. 12",Silberrad,Una L.,The Real presence,HODDER & S.,1s. 6d.,0.07500000000000001,8vo.,"Silberrad (Una L.)-The Real presence. 8vo. 81x5, pp. 56, bds. Is. 6d. net HODDER & S., Oct. 12",Una L. Silberrad,['Silberrad (Una L.)'],,Oct. 12,net
7178,"Silburn (P. A.)-The Evolution of sea-power. 8vo. 91 x6, pp. 302, 7s. 6d. net LONGMANS, June 12",Silburn,P. A.,The Evolution of sea-power,LONGMANS,7s. 6d.,0.375,8vo.,"Silburn (P. A.)-The Evolution of sea-power. 8vo. 91 x6, pp. 302, 75. 6d. net LONGMANS, June 12",P. A. Silburn,['Silburn (P. A.)'],,June 12,net
7180,"Sim (F. M.)- Robert Browning, the poet and the man. Cr. 8vo. 7! X5, pp. 136, 2s. net ST. CATHERINE PRESS, Oct. 12",Sim,F. M.,"Robert Browning, the poet and the man",ST. CATHERINE PRESS,2s.,0.1,8vo.,"Sim (F. M.)- Robert Browning, the poet and the man. Cr. 8vo. 7! X5, pp. 136, 25. net ST. CATHERINE PRESS, Oct. 12",F. M. Sim,['Sim (F. M.)'],,Oct. 12,net
7182,"Simmons (A. T.) and Stenhouse (Ernest)-A Class-book of pliysical geograplıy. Cr. 8vo. 7} X41, pp. 444, 4s. 6d... MACMILLAN, May 12",Simmons,A. T.,A Class-book of pliysical geograplıy,MACMILLAN,4s. 6d.,0.225,8vo.,"Simmons (A. T.) and Stenhouse (Ernest)-A Class-book of pliysical geograplıy. Cr. 8vo. 7} X41, pp. 444, 4s. 6d... MACMILLAN, May 12",A. T. Simmons,"['Simmons (A. T.)', 'Stenhouse (Ernest)']",,May 12,
7183,"Simon (Gottfried) --The Progress and arrest of 1slam in Sumatra. 8vo. 8} X54, pp. 352, 6s. net MARSHALL BROS., Sep. 12",Simon,Gottfried,The Progress and arrest of,MARSHALL BROS.,6s.,0.3,8vo.,"Simon (Gottfried) --The Progress and arrest of Islam in Sumatra. 8vo. 8} X54, pp. 352, 6s. net MARSHALL BROS., Sep. 12",Gottfried Simon,['Simon (Gottfried)'],,Sep. 12,net
7184,"Simon (W.) and Base (D.)-- Manual of chemistry. loth edit., rev. 8vo., 15s. net BAILLIÈRE, Sep. 12",Simon,W.,Manual of chemistry,BAILLIÈRE,15s.,0.75,8vo.,"Simon (W.) and Base (D.)-- Manual of chemistry. loth edit., rev. 8vo., 155. net BAILLIÈRE, Sep. 12",W. Simon,"['Simon (W.)', 'Base (D.)']",,Sep. 12,net
7185,"Simonson (A.)- How to make converter steel castings. 8vo., 4s. 6d. net...... SPON, Nov. 12",Simonson,A.,How to make converter steel castings,SPON,4s. 6d.,0.225,8vo.,"Simonson (A.)- How to make converter steel castings. 8vo., 45. 6d. net...... SPON, Nov. 12",A. Simonson,['Simonson (A.)'],,Nov. 12,net
7188,"Simpson (A. B.)—The Christ life. Cr. 8vo. 73 X5, Pp. 108, is. 6d, net MORGAN & S., Jan. 12",Simpson,A. B.,The Christ life,MORGAN & S.,6d.,0.025,8vo.,"Simpson (A. B.)—The Christ life. Cr. 8vo. 73 X5, Pp. 108, is. 6d, net MORGAN & S., Jan. 12",A. B. Simpson,['Simpson (A. B.)'],,Jan. 12,net
7189,"Simpson (E. Blantyre)—The Robert Louis Steven- son originals. Cr. 8vo. 8* *5), pp. 224, 6s. net FOULIS, Nov. 12",Simpson,E. Blantyre,The Robert Louis Steven- son originals,FOULIS,6s.,0.3,8vo.,"Simpson (E. Blantyre)—The Robert Louis Steven- son originals. Cr. 8vo. 8* *5), pp. 224, 6s. net FOULIS, Nov. 12",E. Blantyre Simpson,['Simpson (E. Blantyre)'],,Nov. 12,net
7190,"Simpson (Harold)-A Century of Ballads, 1810- 1910 : their composers and singers, with some introductory chapters on “ Old ballads and ballad makers. Pop. edit. 8vo. 81x5}, pp. 362, 6s. . MILLS & B., Oct. 12",Simpson,Harold,A Century of Ballads,MILLS & B.,6s.,0.3,8vo.,"Simpson (Harold)-A Century of Ballads, 1810- 1910 : their composers and singers, with some introductory chapters on “ Old ballads and ballad makers. Pop. edit. 8vo. 81x5}, pp. 362, 6s. . MILLS & B., Oct. 12",Harold Simpson,['Simpson (Harold)'],,Oct. 12,
7191,"Simpson (Harold)-Rambles in Norway. Cr. 8vo. 7} X5, pp. 256, 6s....... MILLS & B., Apr. 12",Simpson,Harold,Rambles in Norway,MILLS & B.,6s.,0.3,8vo.,"Simpson (Harold)-Rambles in Norway. Cr. 8vo. 7} X5, pp. 256, 6s....... MILLS & B., Apr. 12",Harold Simpson,['Simpson (Harold)'],,Apr. 12,
7192,"Simpson (J. G.)-Creative revelation. Four lectures on the miraculous Christ. Cr. 8vo. 7} X41, pp. 126, 2s. net.... MOWBRAY, July 12",Simpson,J. G.,Creative revelation,MOWBRAY,2s.,0.1,8vo.,"Simpson (J. G.)-Creative revelation. Four lectures on the miraculous Christ. Cr. 8vo. 7} X41, pp. 126, 25. net.... MOWBRAY, July 12",J. G. Simpson,['Simpson (J. G.)'],,July 12,net
7193,"Simpson (J. G.)-Great ideas of religion. 8vo. 8£ X54, pp. 348, 6s ....HODDER & S., Nov.12",Simpson,J. G.,Great ideas of religion,HODDER & S.,6,0.0,8vo.,"Simpson (J. G.)-Great ideas of religion. 8vo. 8£ X54, pp. 348, 6s ....HODDER & S., Nov.12",J. G. Simpson,['Simpson (J. G.)'],,Nov.12,
