,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
191,"Allatin! (R.)-When I was a Queen in Babylon. Cr. 8vo. 7×5, pp. 254, 8s. 6d. net MILLS & B., Aug. '21",Allatin!,R.,When I was a Queen in Babylon,MILLS & B.,8s. 6d.,8vo.,"Allatin! (R.)-When I was a Queen in Babylon. Cr. 8vo. 7×5, pp. 254, 8s. 6d. net MILLS & B., Aug. '21",R. Allatin!,['Allatin! (R.)'],,Aug. '21,net
192,"Allbutt (T. Clifford, Sir)—Greek medicine in Rome. 8vo. 8×5, pp. 647, 30s. net MACMILLAN, June '21",Allbutt,"T. Clifford, Sir",Greek medicine in Rome,MACMILLAN,30s.,8vo.,"Allbutt (T. Clifford, Sir)—Greek medicine in Rome. 8vo. 8×5, pp. 647, 30s. net MACMILLAN, June '21","T. Clifford, Sir Allbutt","['Allbutt (T. Clifford, Sir)']",,June '21,net
193,"Allen (A. M.)--Catherine of Siena: a play. Cr. 8vo. 7×5, pp. 141, swd. 4s. 6d. net HEFFER, Dec. '21",Allen,A. M.,Catherine of Siena: a play,HEFFER,4s. 6d.,8vo.,"Allen (A. M.)--Catherine of Siena: a play. Cr. 8vo. 7×5, pp. 141, swd. 4s. 6d. net HEFFER, Dec. '21",A. M. Allen,['Allen (A. M.)'],,Dec. '21,net
195,"Allen (Charles)-Against the grain a play in four acts. Cr. 8vo., pp. 80, swd. 5s. net HEATH, CRANTON, Nov. '21",Allen,Charles,Against the grain a play in four acts,"HEATH, CRANTON",5s.,8vo.,"Allen (Charles)-Against the grain a play in four acts. Cr. 8vo., pp. 80, swd. 5s. net HEATH, CRANTON, Nov. '21",Charles Allen,['Allen (Charles)'],,Nov. '21,net
196,"Allen (Emma S.)-The House of gladness. Illus. by Tom Peddie. Cr. 8vo. 7 × 5, PP. 335, 7s. net R.T.S., July '21",Allen,Emma S.,The House of gladness,R.T.S.,7s.,8vo.,"Allen (Emma S.)-The House of gladness. Illus. by Tom Peddie. Cr. 8vo. 7 × 5, PP. 335, 75. net R.T.S., July '21",Emma S. Allen,['Allen (Emma S.)'],,July '21,net
197,"Allen (F. Sturges)-Allen's Synonyms and antonyms. 8vo. 91× 61, pp. 497, 12s. 6d. net HARPER, Aug. '21",Allen,F. Sturges,Allen's Synonyms and antonyms,HARPER,12s. 6d.,8vo.,"Allen (F. Sturges)-Allen's Synonyms and antonyms. 8vo. 91× 61, pp. 497, 12s. 6d. net HARPER, Aug. '21",F. Sturges Allen,['Allen (F. Sturges)'],,Aug. '21,net
198,"Allen (Frederick J.)-A Guide to the study of occupations. 8vo. pp. 183, 10s. 6d. net MILFORD, June '21",Allen,Frederick J.,A Guide to the study of occupations,MILFORD,10s. 6d.,8vo.,"Allen (Frederick J.)-A Guide to the study of occupations. 8vo. pp. 183, 10s. 6d. net MILFORD, June '21",Frederick J. Allen,['Allen (Frederick J.)'],,June '21,net
199,"Allen (H. S.) and Moore (H.)-A Text-book of practical physics. Pt. 4, Heat. Cr. 8vo. swd. 1s. 9d. MACMILLAN, Oct. '21",Allen,H. S.,A Text-book of practical physics,MACMILLAN,1s. 9d.,8vo.,"Allen (H. S.) and Moore (H.)-A Text-book of practical physics. Pt. 4, Heat. Cr. 8vo. swd. Is. 9d. MACMILLAN, Oct. '21",H. S. Allen,"['Allen (H. S.)', 'Moore (H.)']",,Oct. '21,
200,"Allen (Hervey)-Wampum and gold. Cr. 8vo. pp. 69, swd. 5s. 6d. net ..MILFORD, Nov. '21",Allen,Hervey,Wampum and gold,MILFORD,5s. 6d.,8vo.,"Allen (Hervey)-Wampum and gold. Cr. 8vo. pp. 69, swd. 5s. 6d. net ..MILFORD, Nov. '21",Hervey Allen,['Allen (Hervey)'],,Nov. '21,net
201,"Allen (L. Holdsworth)-Phaedra, and other poems. Cr. 8vo. 5s. net ......E. MACDONALD, Dec. '21",Allen,L. Holdsworth,"Phaedra, and other poems",E. MACDONALD,5s.,8vo.,"Allen (L. Holdsworth)-Phaedra, and other poems. Cr. 8vo. 5s. net ......E. MACDONALD, Dec. '21",L. Holdsworth Allen,['Allen (L. Holdsworth)'],,Dec. '21,net
202,"Allen (R. W.)-Air supply to boiler rooms of modern ships of war. 4to, 42s. net GRIFFIN, Mar. '21",Allen,R. W.,Air supply to boiler rooms of modern ships of war,GRIFFIN,42s.,"4to,","Allen (R. W.)-Air supply to boiler rooms of modern ships of war. 4to, 42s. net GRIFFIN, Mar. '21",R. W. Allen,['Allen (R. W.)'],,Mar. '21,net
203,"Allen (Thomas W.) ed.-Homeric catalogue of ships. With a commentary by. 8vo. 16s. net .MILFORD, Mar. '21",Allen,Thomas W.,Homeric catalogue of ships,MILFORD,16s.,8vo.,"Allen (Thomas W.) ed.-Homeric catalogue of ships. With a commentary by. 8vo. 16s. net .MILFORD, Mar. '21",Thomas W. Allen,['Allen (Thomas W.)'],ed.,Mar. '21,net
205,"Allingham (Herbert) and Coleby (A. E.)--The Call of the road. New ed. Cr. 8vo. 7×5, pp. 254, 2s. 6d. net..ROBINSON & B., June '21",Allingham,Herbert,The Call of the road,ROBINSON & B.,2s. 6d.,8vo.,"Allingham (Herbert) and Coleby (A. E.)--The Call of the road. New ed. Cr. 8vo. 7×5, pp. 254, 2s. 6d. net..ROBINSON & B., June '21",Herbert Allingham,"['Allingham (Herbert)', 'Coleby (A. E.)']",,June '21,net
206,"Allison (Robert, Sir)-Translations into English verse: mainly from the Greek Anthology. Cr. 8vo. swd. 3s. 6d. net .HUMPHREYS, Apr. '21",Allison,"Robert, Sir",Translations into English verse: mainly from the Greek Anthology,HUMPHREYS,3s. 6d.,8vo.,"Allison (Robert, Sir)-Translations into English verse: mainly from the Greek Anthology. Cr. 8vo. swd. 3s. 6d. net .HUMPHREYS, Apr. '21","Robert, Sir Allison","['Allison (Robert, Sir)']",,Apr. '21,net
207,"Alpe (E. N.)-The Law of stamp duties on deeds and other instruments. Rev. and enl. by Arthur R. Rudall. 16th ed. 8vo. 8×51, pp. 367, 15s. net.. . JORDAN, Aug. '21",Alpe,E. N.,The Law of stamp duties on deeds and other instruments,JORDAN,15s.,8vo.,"Alpe (E. N.)-The Law of stamp duties on deeds and other instruments. Rev. and enl. by Arthur R. Rudall. 16th ed. 8vo. 8×51, pp. 367, 15s. net.. . JORDAN, Aug. '21",E. N. Alpe,['Alpe (E. N.)'],,Aug. '21,net
208,"Alston (Madeline)-Via Gibbs, a memoir. 8vo. 9×5, pp. 203, 18s. net.. CONSTABLE, June '21",Alston,Madeline,"Via Gibbs, a memoir",CONSTABLE,18s.,8vo.,"Alston (Madeline)-Via Gibbs, a memoir. 8vo. 9×5, pp. 203, 18s. net.. CONSTABLE, June '21",Madeline Alston,['Alston (Madeline)'],,June '21,net
209,"Alston (Peter)-Card games, and how to play them. Cr. 8vo. 71 × 41, pp. 124, swd. 2s. net PEARSON, Dec. '21",Alston,Peter,"Card games, and how to play them",PEARSON,2s.,8vo.,"Alston (Peter)-Card games, and how to play them. Cr. 8vo. 71 × 41, pp. 124, swd. 25. net PEARSON, Dec. '21",Peter Alston,['Alston (Peter)'],,Dec. '21,net
214,"Amster (James)-The Man from France. Ch. ed. Cr. 8vo. 7X 41, pp. 252, 2s. net NEWNES, Mar. '21",Amster,James,The Man from France,NEWNES,2s.,8vo.,"Amster (James)-The Man from France. Ch. ed. Cr. 8vo. 7X 41, pp. 252, 2s. net NEWNES, Mar. '21",James Amster,['Amster (James)'],,Mar. '21,net
215,"Amy (E. K.)-Text of Chaucer's Legend of good women. 8vo. swd. 4s. 6d. net  .... Anderson (G.) and Subedar (M.)-The Develop- ment of an Indian policy, 1818-1858. 8×5, pp. 187, 5s. net.... .BELL, Oct. 21",Amy,E. K.,Text of Chaucer's Legend of good women,BELL,5s.,8vo.,"Amy (E. K.)-Text of Chaucer's Legend of good women. 8vo. swd. 4s. 6d. net  .... Anderson (G.) and Subedar (M.)-The Develop- ment of an Indian policy, 1818-1858. 8×5, pp. 187, 5s. net.... .BELL, Oct. 21",E. K. Amy,['Amy (E. K.)'],,Oct. 21,net
216,"Anderson (G.) and Subedar (M.)-Foundation of Indian policy. (1818-1858). (Last Days of the Company, Bk. 2.) 8vo. 4s. 6d. BELL, June '21",Anderson,G.,Foundation of Indian policy,BELL,4s. 6d.,8vo.,"Anderson (G.) and Subedar (M.)-Foundation of Indian policy. (1818-1858). (Last Days of the Company, Bk. 2.) 8vo. 4s. 6d. BELL, June '21",G. Anderson,"['Anderson (G.)', 'Subedar (M.)']",,June '21,
218,"Anderson (J. W.)-Shipmasters' business com- panion including hints to young shipmasters on insurance, &c. 5th ed. 18mo. 61 × 4, pp. 118, 5s. 6d. net .J. BROWN, Sep. '21",Anderson,J. W.,"Shipmasters' business com- panion including hints to young shipmasters on insurance, &c",J. BROWN,5s. 6d.,18mo.,"Anderson (J. W.)-Shipmasters' business com- panion including hints to young shipmasters on insurance, &c. 5th ed. 18mo. 61 × 4, pp. 118, 5s. 6d. net .J. BROWN, Sep. '21",J. W. Anderson,['Anderson (J. W.)'],,Sep. '21,net
220,"Anderson (Robert, Sir)-The Coming Prince; or, The Seventy weeks of Daniel. With an answer to the higher criticism. 11th ed. Cr. 8vo. 71 × 41, pp. 366, 3s. net ..PICKERING & I., May '21",Anderson,"Robert, Sir","The Coming Prince; or, The Seventy weeks of Daniel",PICKERING & I.,3s.,8vo.,"Anderson (Robert, Sir)-The Coming Prince; or, The Seventy weeks of Daniel. With an answer to the higher criticism. 11th ed. Cr. 8vo. 71 × 41, pp. 366, 3s. net ..PICKERING & I., May '21","Robert, Sir Anderson","['Anderson (Robert, Sir)']",,May '21,net
221,"Anderson (Robert, Sir)-The Critics criticised; or, The Higher criticism and its counterfeit. New ed. Cr. 8vo. 71× 44, pp. 178, 2s. 6d. net PICKERING & I., Oct. '21",Anderson,"Robert, Sir","The Critics criticised; or, The Higher criticism and its counterfeit",PICKERING & I.,2s. 6d.,8vo.,"Anderson (Robert, Sir)-The Critics criticised; or, The Higher criticism and its counterfeit. New ed. Cr. 8vo. 71× 44, pp. 178, 2s. 6d. net PICKERING & I., Oct. '21","Robert, Sir Anderson","['Anderson (Robert, Sir)']",,Oct. '21,net
222,"Anderson (Robert, Sir)-Daniel in the critics' den : an investigation as to the accuracy of the Book of Daniel. 4th ed. Cr. 8vo. 74 × 44, pp. 200, 3s. net .PICKERING & I., May '21",Anderson,"Robert, Sir",Daniel in the critics' den : an investigation as to the accuracy of the Book of Daniel,PICKERING & I.,3s.,8vo.,"Anderson (Robert, Sir)-Daniel in the critics' den : an investigation as to the accuracy of the Book of Daniel. 4th ed. Cr. 8vo. 74 × 44, pp. 200, 35. net .PICKERING & I., May '21","Robert, Sir Anderson","['Anderson (Robert, Sir)']",,May '21,net
224,"Andersen (Hans)-Fairy stories: selection of stories most suitable for younger children. Cr. 8vo. 7×44, pp. 256, 2s. net ..WARD, LOCK, Apr. '21",Andersen,Hans,Fairy stories: selection of stories most suitable for younger children,"WARD, LOCK",2s.,8vo.,"Andersen (Hans)-Fairy stories: selection of stories most suitable for younger children. Cr. 8vo. 7×44, pp. 256, 2s. net ..WARD, LOCK, Apr. '21",Hans Andersen,['Andersen (Hans)'],,Apr. '21,net
226,"Andersen (Hans)--Fairy tales. Illus. by Rie Cramer and L. A. Govey. Ryl. 8vo. 93xf2, pp. 350, 15s. net.. .MILFORD, Oct. '21",Andersen,Hans,Fairy tales,MILFORD,15s.,8vo.,"Andersen (Hans)--Fairy tales. Illus. by Rie Cramer and L. A. Govey. Ryl. 8vo. 93xf2, pp. 350, 15s. net.. .MILFORD, Oct. '21",Hans Andersen,['Andersen (Hans)'],,Oct. '21,net
228,"Andersen (Hans Christian)-Fairy tales and stories. Illus. Cr. 8vo. 71× 5, pp. 218, 2s. net ROUTLEDGE, June '21",Andersen,Hans Christian,Fairy tales and stories,ROUTLEDGE,2s.,8vo.,"Andersen (Hans Christian)-Fairy tales and stories. Illus. Cr. 8vo. 71× 5, pp. 218, 25. net ROUTLEDGE, June '21",Hans Christian Andersen,['Andersen (Hans Christian)'],,June '21,net
230,"Anderson (Anne) see Mansion (H.) and Anderson. Anderson (Constance Powell-) see Powell-Ander- son. Anderson (G.)-British administrations in India. 2nd ed., rev. and enl. Cr. 8vo. 5s. net MACMILLAN, Feb. '21",Anderson,Anne,British administrations in India,MACMILLAN,5s.,8vo.,"Anderson (Anne) see Mansion (H.) and Anderson. Anderson (Constance Powell-) see Powell-Ander- son. Anderson (G.)-British administrations in India. 2nd ed., rev. and enl. Cr. 8vo. 5s. net MACMILLAN, Feb. '21",Anne Anderson,"['Anderson (Anne)', 'Anderson (G.)']",,Feb. '21,net
231,"Anderson (Robert, Sir)-The Hebrew's Epistle in the light of the types. 2nd ed. Cr. 8vo. 7×5, pp. 194, 2s. 6d. net PICKERING & I., Oct. '21",Anderson,"Robert, Sir",The Hebrew's Epistle in the light of the types,PICKERING & I.,2s. 6d.,8vo.,"Anderson (Robert, Sir)-The Hebrew's Epistle in the light of the types. 2nd ed. Cr. 8vo. 7×5, pp. 194, 2s. 6d. net PICKERING & I., Oct. '21","Robert, Sir Anderson","['Anderson (Robert, Sir)']",,Oct. '21,net
232,"Anderson (Robert, Sir)-In defence: a plea for the faith. 2nd ed. 8vo. 8×5, pp. 212, 3s. 6d. net..... .PICKERING & I., May '21",Anderson,"Robert, Sir",In defence: a plea for the faith,PICKERING & I.,3s. 6d.,8vo.,"Anderson (Robert, Sir)-In defence: a plea for the faith. 2nd ed. 8vo. 8×5, pp. 212, 3s. 6d. net..... .PICKERING & I., May '21","Robert, Sir Anderson","['Anderson (Robert, Sir)']",,May '21,net
233,"Anderson (Sherwood)-Poor White. Cr. 8vo. 7×5, pp. 315, 8s. 6d. net.. J. CAPE, Sep. '21",Anderson,Sherwood,Poor White,J. CAPE,8s. 6d.,8vo.,"Anderson (Sherwood)-Poor White. Cr. 8vo. 7×5, pp. 315, 8s. 6d. net.. J. CAPE, Sep. '21",Sherwood Anderson,['Anderson (Sherwood)'],,Sep. '21,net
234,"Anderson (W. H., Maj.-Gen.)-The History of the Twenty-Second Cheshire Regiment, 1689-1849. Cr. 8vo. 7×5, pp. 179, 6s. net H. REES, Feb. '21",Anderson,"W. H., Maj.-Gen.",The History of the Twenty-Second Cheshire Regiment,H. REES,6s.,8vo.,"Anderson (W. H., Maj.-Gen.)-The History of the Twenty-Second Cheshire Regiment, 1689-1849. Cr. 8vo. 7×5, pp. 179, 6s. net H. REES, Feb. '21","W. H., Maj.-Gen. Anderson","['Anderson (W. H., Maj.-Gen.)']",,Feb. '21,net
235,"Andom (Robert)—We three and Troddles. Illus. by Alec C. ould. Ch. ed. 18mo. 6×4, pp. 242, 2s. net..... ...JARROLDS, Aug. '21",Andom,Robert,We three and Troddles,JARROLDS,2s.,18mo.,"Andom (Robert)—We three and Troddles. Illus. by Alec C. ould. Ch. ed. 18mo. 6×4, pp. 242, 2s. net..... ...JARROLDS, Aug. '21",Robert Andom,['Andom (Robert)'],,Aug. '21,net
236,"Andrassy (Julius, Count)-Diplomacy and the War. Trans. by J. H. Reece. 8vo., pp. 323, 17s. 6d. net .BALE, Nov. '21",Andrassy,"Julius, Count",Diplomacy and the War,BALE,17s. 6d.,8vo.,"Andrassy (Julius, Count)-Diplomacy and the War. Trans. by J. H. Reece. 8vo., pp. 323, 17s. 6d. net .BALE, Nov. '21","Julius, Count Andrassy","['Andrassy (Julius, Count)']",,Nov. '21,net
237,"Andreieff (Leonid)-And it came to pass that the King was dead. Trans. from the Russian by Maurice Magnus. Cr. 8vo. 7×5, pp. 46, 2s. 6d. net .DANIEL, July '21",Andreieff,Leonid,And it came to pass that the King was dead,DANIEL,2s. 6d.,8vo.,"Andreieff (Leonid)-And it came to pass that the King was dead. Trans. from the Russian by Maurice Magnus. Cr. 8vo. 7×5, pp. 46, 2s. 6d. net .DANIEL, July '21",Leonid Andreieff,['Andreieff (Leonid)'],,July '21,net
238,"Andreieff (Leonid)-His Excellency the Governor. Trans. from the Russian by Maurice Magnus. Cr. 8vo. 7×5, pp. 96, 3s. 6d. net DANIEL, July '21",Andreieff,Leonid,His Excellency the Governor,DANIEL,3s. 6d.,8vo.,"Andreieff (Leonid)-His Excellency the Governor. Trans. from the Russian by Maurice Magnus. Cr. 8vo. 7×5, pp. 96, 3s. 6d. net DANIEL, July '21",Leonid Andreieff,['Andreieff (Leonid)'],,July '21,net
239,"Andreieff (Leonid)-To the stars: a drama in four acts. Trans. by Maurice Magnus. Cr. 8vo. 7×5, pp. 84, swd. 3s. 6d. net (Plays for a people's theatre, no. 10)......DANIEL, May '21",Andreieff,Leonid,To the stars: a drama in four acts,DANIEL,3s. 6d.,8vo.,"Andreieff (Leonid)-To the stars: a drama in four acts. Trans. by Maurice Magnus. Cr. 8vo. 7×5, pp. 84, swd. 3s. 6d. net (Plays for a people's theatre, no. 10)......DANIEL, May '21",Leonid Andreieff,['Andreieff (Leonid)'],,May '21,net
241,"Andrews (Ewart S.) ed.-The Structural engi- neer's pocket book. Illus. Cr. 8vo. 71× 42, pp. 364, 18s. net .BATSFORD, Apr. '21",Andrews,Ewart S.,The Structural engi- neer's pocket book,BATSFORD,18s.,8vo.,"Andrews (Ewart S.) ed.-The Structural engi- neer's pocket book. Illus. Cr. 8vo. 71× 42, pp. 364, 18s. net .BATSFORD, Apr. '21",Ewart S. Andrews,['Andrews (Ewart S.)'],ed.,Apr. '21,net
243,"Anethan (Baroness Albert d')--Enter Caroline. Cr. 8vo. 7× 5, pp. 288, 8s. 6d. net HURST & B., Mar. '21",Anethan,Baroness Albert d',Enter Caroline,HURST & B.,8s. 6d.,8vo.,"Anethan (Baroness Albert d')--Enter Caroline. Cr. 8vo. 7× 5, pp. 288, 8s. 6d. net HURST & B., Mar. '21",Baroness Albert d' Anethan,"[""Anethan (Baroness Albert d')""]",,Mar. '21,net
244,"Angel (Capt. W. H.)-The Clipper Ship Sheila, Angel-Master. Cr. 8vo. 7×5, pp. 286, 7s. 6d. HEATH, CRANTON, Oct. '21",Angel,Capt. W. H.,"The Clipper Ship Sheila, Angel-Master","HEATH, CRANTON",7s. 6d.,8vo.,"Angel (Capt. W. H.)-The Clipper Ship Sheila, Angel-Master. Cr. 8vo. 7×5, pp. 286, 7s. 6d. HEATH, CRANTON, Oct. '21",Capt. W. H. Angel,['Angel (Capt. W. H.)'],,Oct. '21,
245,"Angell (Norman)--The Fruits of victory: sequel to The Great illusion. Cr. 8vo. 7×51, pp. 356, 8s. 6d. net COLLINS, June '21",Angell,Norman,The Fruits of victory: sequel to The Great illusion,COLLINS,8s. 6d.,8vo.,"Angell (Norman)--The Fruits of victory: sequel to The Great illusion. Cr. 8vo. 7×51, pp. 356, 8s. 6d. net COLLINS, June '21",Norman Angell,['Angell (Norman)'],,June '21,net
259,"Antcliffe (Herbert)-How to enjoy music. 18mo. 6×4, pp. 165, 4s. 6d. net. .K. PAUL, Apr. '21",Antcliffe,Herbert,How to enjoy music,K. PAUL,4s. 6d.,18mo.,"Antcliffe (Herbert)-How to enjoy music. 18mo. 6×4, pp. 165, 4s. 6d. net. .K. PAUL, Apr. '21",Herbert Antcliffe,['Antcliffe (Herbert)'],,Apr. '21,net
266,"Appleton (R. B.)-Ludi Persici: original plays for the teaching of Latin to middle forms in schools; with an intro. to the method of using the book in class. New ed. Cr. 8vo. 7×5, pp. 70, 2s. 6d. net.... MILFORD, Oct. '21",Appleton,R. B.,Ludi Persici: original plays for the teaching of Latin to middle forms in schools; with an intro,MILFORD,2s. 6d.,8vo.,"Appleton (R. B.)-Ludi Persici: original plays for the teaching of Latin to middle forms in schools; with an intro. to the method of using the book in class. New ed. Cr. 8vo. 7×5, pp. 70, 2s. 6d. net.... MILFORD, Oct. '21",R. B. Appleton,['Appleton (R. B.)'],,Oct. '21,net
267,"Appleton (W. A.)-What we want and where we are : facts not phrases. Cr. 8vo. 7×5, pp. 221, 6s. net.... ......HODDER & S., Sep. 21",Appleton,W. A.,What we want and where we are : facts not phrases,HODDER & S.,6s.,8vo.,"Appleton (W. A.)-What we want and where we are : facts not phrases. Cr. 8vo. 7×5, pp. 221, 6s. net.... ......HODDER & S., Sep. 21",W. A. Appleton,['Appleton (W. A.)'],,Sep. 21,net
268,"Appleyard (John, Rev.)--Pearls from life's ocean. Foreword by the Rev. F. B. Meyer. 18m0. 64×4, pp. 91, 2s. net ....ALLENSON, Feb. 'ar Applin (Arthur)-The Chinese cabinet. Cr. 8vo. 7×4, PP 319, 7s. net WARD, LOCK, Sep. '21",Appleyard,"John, Rev.",Pearls from life's ocean,"WARD, LOCK",7s.,8vo.,"Appleyard (John, Rev.)--Pearls from life's ocean. Foreword by the Rev. F. B. Meyer. 18m0. 64×4, pp. 91, 25. net ....ALLENSON, Feb. 'ar Applin (Arthur)-The Chinese cabinet. Cr. 8vo. 7×4, PP 319, 75. net WARD, LOCK, Sep. '21","John, Rev. Appleyard","['Appleyard (John, Rev.)']",,Sep. '21,net
269,"Applin (Arthur)-Footlights. Ch. ed. Cr. 8vo. 7×4, pp. 160, 2s. net....MILLS & B., Aug. '21",Applin,Arthur,Footlights,MILLS & B.,2s.,8vo.,"Applin (Arthur)-Footlights. Ch. ed. Cr. 8vo. 7×4, pp. 160, 2s. net....MILLS & B., Aug. '21",Arthur Applin,['Applin (Arthur)'],,Aug. '21,net
270,"Applin (Arthur)-The Gamble of life. Ch. ed 8vo. 8×5, pp. 124, swd. 1s. net PEARSON, Dec. '21",Applin,Arthur,The Gamble of life,PEARSON,1s.,8vo.,"Applin (Arthur)-The Gamble of life. Ch. ed 8vo. 8×5, pp. 124, swd. Is. net PEARSON, Dec. '21",Arthur Applin,['Applin (Arthur)'],,Dec. '21,net
271,"Applin (Arthur)-The Marriage of Margot. Cr. 8vo. 7×5, pp. 315, 7s. net WARD, LOCK, Apr. '21",Applin,Arthur,The Marriage of Margot,"WARD, LOCK",7s.,8vo.,"Applin (Arthur)-The Marriage of Margot. Cr. 8vo. 7×5, pp. 315, 7s. net WARD, LOCK, Apr. '21",Arthur Applin,['Applin (Arthur)'],,Apr. '21,net
272,"Applin (Arthur)-Wicked. Ch. ed. Cr. 8vo. 7×5, pp. 248, 2s. net ..MILLS & B., July '21",Applin,Arthur,Wicked,MILLS & B.,2s.,8vo.,"Applin (Arthur)-Wicked. Ch. ed. Cr. 8vo. 7×5, pp. 248, 25. net ..MILLS & B., July '21",Arthur Applin,['Applin (Arthur)'],,July '21,net
276,"Aranha (Graça)—Canaan. Trans. from the Portuguese by Mariano Joaquin Lorente. Pref. by Guglielmo Ferrero. Cr. 8vo. 7×5, pp. 321, 8s. 6d. net... .ALLEN & U., Sep. '21",Aranha,Graça,Canaan,ALLEN & U.,8s. 6d.,8vo.,"Aranha (Graça)—Canaan. Trans. from the Portuguese by Mariano Joaquin Lorente. Pref. by Guglielmo Ferrero. Cr. 8vo. 7×5, pp. 321, 8s. 6d. net... .ALLEN & U., Sep. '21",Graça Aranha,['Aranha (Graça)'],,Sep. '21,net
277,"Arber (E. A. Newall)-Devonian floras. 8vo. 17s. 6d. net ......CAMB. UNIV. PR., Jan. '21",Arber,E. A. Newall,Devonian floras,CAMB. UNIV. PR.,17s. 6d.,8vo.,"Arber (E. A. Newall)-Devonian floras. 8vo. 17s. 6d. net ......CAMB. UNIV. PR., Jan. '21",E. A. Newall Arber,['Arber (E. A. Newall)'],,Jan. '21,net
278,"Archbold (W. A. J.)-Romantic movement in English literature. Cr. 8vo. pp. 472, limp 7s. 6d. ....LONGMANS, Oct. '21",Archbold,W. A. J.,Romantic movement in English literature,LONGMANS,7s. 6d.,8vo.,"Archbold (W. A. J.)-Romantic movement in English literature. Cr. 8vo. pp. 472, limp 7s. 6d. ....LONGMANS, Oct. '21",W. A. J. Archbold,['Archbold (W. A. J.)'],,Oct. '21,
280,"Archer (E. Tracey)-Pitman's Shorthand rhymes: a valuable aid in memorizing the principles of the system. Centenary ed. 18mo. 6×4, pp. 48, swd. 8d. .PITMAN, Sep. '21",Archer,E. Tracey,Pitman's Shorthand rhymes: a valuable aid in memorizing the principles of the system,PITMAN,8d.,18mo.,"Archer (E. Tracey)-Pitman's Shorthand rhymes: a valuable aid in memorizing the principles of the system. Centenary ed. 18mo. 6×4, pp. 48, swd. 8d. .PITMAN, Sep. '21",E. Tracey Archer,['Archer (E. Tracey)'],,Sep. '21,
281,"Archer (R. L.)-Secondary education in the nine- teenth century. 8vo. 8 x 51, pp. 374, 12s. net (Contributions to the history of education ser.) CAMB. UNIV. PR., June '21",Archer,R. L.,Secondary education in the nine- teenth century,CAMB. UNIV. PR.,12s.,8vo.,"Archer (R. L.)-Secondary education in the nine- teenth century. 8vo. 8 x 51, pp. 374, 12s. net (Contributions to the history of education ser.) CAMB. UNIV. PR., June '21",R. L. Archer,['Archer (R. L.)'],,June '21,net
282,"Argles (Charles) ed.-Chemicals and industrial materials, with their commercial uses. 8vo. 8×5, pp. 260, 10s. 6d. net C. ARGLES, Sep. '21",Argles,Charles,"Chemicals and industrial materials, with their commercial uses",C. ARGLES,10s. 6d.,8vo.,"Argles (Charles) ed.-Chemicals and industrial materials, with their commercial uses. 8vo. 8×5, pp. 260, 10s. 6d. net C. ARGLES, Sep. '21",Charles Argles,['Argles (Charles)'],ed.,Sep. '21,net
